index,cardinality,distortion
0,0,NaN
1,0,NaN
2,0,NaN
3,0,NaN
4,0,NaN
5,0,NaN
6,0,NaN
7,0,NaN
8,0,NaN
9,0,NaN
10,0,NaN
11,0,NaN
12,0,NaN
13,0,NaN
14,0,NaN
15,0,NaN
16,0,NaN
17,0,NaN
18,0,NaN
19,0,NaN
20,0,NaN
21,0,NaN
22,0,NaN
23,0,NaN
24,0,NaN
25,0,NaN
26,0,NaN
27,0,NaN
28,0,NaN
29,0,NaN
30,0,NaN
31,0,NaN
32,0,NaN
33,0,NaN
34,0,NaN
35,0,NaN
36,0,NaN
37,0,NaN
38,0,NaN
39,0,NaN
40,0,NaN
41,0,NaN
42,0,NaN
43,0,NaN
44,0,NaN
45,0,NaN
46,0,NaN
47,0,NaN
48,0,NaN
49,0,NaN
50,0,NaN
51,0,NaN
52,0,NaN
53,0,NaN
54,0,NaN
55,0,NaN
56,0,NaN
57,0,NaN
58,0,NaN
59,0,NaN
60,0,NaN
61,0,NaN
62,0,NaN
63,0,NaN
64,0,NaN
65,0,NaN
66,0,NaN
67,0,NaN
68,0,NaN
69,0,NaN
70,0,NaN
71,0,NaN
72,0,NaN
73,0,NaN
74,0,NaN
75,0,NaN
76,0,NaN
77,0,NaN
78,0,NaN
79,0,NaN
80,0,NaN
81,0,NaN
82,0,NaN
83,0,NaN
84,0,NaN
85,0,NaN
86,0,NaN
87,0,NaN
88,0,NaN
89,0,NaN
90,0,NaN
91,0,NaN
92,0,NaN
93,0,NaN
94,0,NaN
95,0,NaN
96,0,NaN
97,0,NaN
98,0,NaN
99,0,NaN
100,0,NaN
101,0,NaN
102,0,NaN
103,0,NaN
104,0,NaN
105,0,NaN
106,0,NaN
107,0,NaN
108,0,NaN
109,0,NaN
110,0,NaN
111,0,NaN
112,0,NaN
113,0,NaN
114,0,NaN
115,0,NaN
116,0,NaN
117,0,NaN
118,0,NaN
119,0,NaN
120,0,NaN
121,0,NaN
122,0,NaN
123,0,NaN
124,0,NaN
125,0,NaN
126,0,NaN
127,0,NaN
128,6,0.271871
129,6,0.368217
130,8,0.232677
131,16,0.096599
132,25,0.118359
133,26,0.126108
134,19,0.142478
135,13,0.101224
136,9,0.174904
137,10,0.179477
138,26,0.126684
139,18,0.157696
140,9,0.166052
141,18,0.157568
142,5,0.186375
143,11,0.156975
144,9,0.132874
145,29,0.163716
146,29,0.155155
147,14,0.097245
148,23,0.131582
149,8,0.159661
150,25,0.107456
151,20,0.114324
152,30,0.133828
153,33,0.113046
154,2,0.179428
155,3,0.137874
156,28,0.130088
157,39,0.112880
158,6,0.188408
159,26,0.140708
160,31,0.107106
161,38,0.104268
162,23,0.124826
163,18,0.146154
164,21,0.111200
165,22,0.115817
166,19,0.115074
167,22,0.130401
168,17,0.121639
169,20,0.128634
170,25,0.121906
171,16,0.090538
172,8,0.279461
173,10,0.220413
174,21,0.132922
175,14,0.136474
176,21,0.157146
177,17,0.132155
178,18,0.116923
179,20,0.149628
180,17,0.157729
181,12,0.112365
182,22,0.146442
183,23,0.120719
184,10,0.149387
185,11,0.120117
186,11,0.179795
187,9,0.190408
188,20,0.101649
189,21,0.122840
190,15,0.099152
191,21,0.130771
192,61,0.154112
193,62,0.124016
194,58,0.133779
195,38,0.137251
196,22,0.109800
197,21,0.113757
198,34,0.108676
199,19,0.147118
200,47,0.114846
201,27,0.095817
202,26,0.127371
203,28,0.109049
204,60,0.135038
205,69,0.116430
206,17,0.107476
207,24,0.110758
208,6,0.115223
209,4,0.082458
210,45,0.124550
211,24,0.126854
212,25,0.147783
213,24,0.102028
214,43,0.121769
215,26,0.119448
216,48,0.139240
217,119,0.112616
218,44,0.142343
219,71,0.120813
220,88,0.139543
221,168,0.106859
222,149,0.113774
223,187,0.103750
224,35,0.141244
225,43,0.101394
226,8,0.117379
227,21,0.108547
228,64,0.115756
229,53,0.105383
230,64,0.124324
231,39,0.142456
232,38,0.138536
233,26,0.147472
234,12,0.148387
235,21,0.174267
236,23,0.131602
237,30,0.115774
238,24,0.155248
239,59,0.138096
240,21,0.138226
241,12,0.108482
242,20,0.182291
243,16,0.169810
244,26,0.102560
245,20,0.118444
246,18,0.135657
247,18,0.150467
248,35,0.135917
249,29,0.132848
250,45,0.138797
251,40,0.122809
252,39,0.121075
253,24,0.138659
254,14,0.082605
255,20,0.127122
