index,cardinality,distortion
0,0,NaN
1,0,NaN
2,0,NaN
3,0,NaN
4,0,NaN
5,0,NaN
6,0,NaN
7,0,NaN
8,0,NaN
9,0,NaN
10,0,NaN
11,0,NaN
12,0,NaN
13,0,NaN
14,0,NaN
15,0,NaN
16,0,NaN
17,0,NaN
18,0,NaN
19,0,NaN
20,0,NaN
21,0,NaN
22,0,NaN
23,0,NaN
24,0,NaN
25,0,NaN
26,0,NaN
27,0,NaN
28,0,NaN
29,0,NaN
30,0,NaN
31,0,NaN
32,35,0.400750
33,93,0.221160
34,61,0.214297
35,31,0.260866
36,85,0.274131
37,106,0.200138
38,108,0.219381
39,87,0.186752
40,90,0.173701
41,73,0.160697
42,106,0.203367
43,37,0.301842
44,65,0.195850
45,56,0.191243
46,49,0.254062
47,58,0.185361
48,184,0.166933
49,102,0.217710
50,131,0.158178
51,195,0.174984
52,101,0.226381
53,129,0.171884
54,341,0.156283
55,580,0.130917
56,99,0.169794
57,171,0.171713
58,105,0.240858
59,129,0.196295
60,66,0.272119
61,96,0.210829
62,156,0.185979
63,58,0.176249
