codeword,minDistortion
1788,0.066800
1788,0.104820
1781,0.075738
1779,0.081761
1789,0.099755
1771,0.097596
1784,0.137679
1785,0.091056
1549,0.096060
1548,0.078278
1549,0.051518
1549,0.058286
1549,0.081831
1551,0.086126
1563,0.076511
1566,0.104783
1518,0.060621
1530,0.048124
1531,0.036177
1530,0.044793
1532,-0.000000
1518,0.094354
1519,0.076112
1518,0.064311
1507,-0.000000
1506,0.051232
1497,0.000000
1585,0.169290
1617,0.080710
1624,0.028394
1624,0.025849
1624,0.056344
1625,0.043938
1625,0.043028
1628,0.049624
1630,0.054863
1627,0.045655
1627,0.041929
1627,0.034491
1627,0.040297
1626,0.080604
1626,0.062307
1626,0.052206
1626,0.056228
1626,0.080148
1619,0.049942
1619,0.050399
1618,0.039558
1618,0.062843
1619,0.059702
1618,0.041629
1618,0.058238
1618,0.036050
1618,0.041965
1611,0.039671
1610,0.073362
1610,0.034520
1611,0.026441
1611,0.019837
1618,0.074583
1617,0.075291
1610,0.051085
1610,0.069342
1612,0.030887
1617,0.072166
1612,0.034111
1613,0.040478
1613,0.029161
1613,0.024849
1613,0.037286
1614,0.018928
1614,0.018868
1615,-0.000000
1630,0.059949
1631,0.050289
1631,0.029140
1654,0.032392
1655,0.074953
1802,0.059521
1802,0.071049
1807,0.082425
1860,0.112863
1863,0.088975
1863,0.130410
1025,-0.000000
1026,-0.000000
1027,-0.000000
1029,-0.000000
1030,0.000000
1763,0.134932
1592,0.069113
1592,0.060946
1646,0.135623
1647,0.087306
1645,0.084445
1646,0.070467
1646,0.068676
1646,0.104267
1647,0.085357
1647,0.114602
1647,0.085091
1647,0.087587
1647,0.078901
1647,0.086201
1770,0.059133
1646,0.106143
1646,0.138131
1647,0.124751
1775,0.101815
1647,0.085938
1635,0.079876
1768,0.064356
1647,0.084252
1773,0.108295
1768,0.064465
1770,0.090730
1772,0.097033
1646,0.063572
1645,0.092696
1647,0.089370
1644,0.071056
1736,0.090359
1645,0.065371
1644,0.079095
1640,0.085964
1641,0.090190
1641,0.049317
1641,0.068568
1645,0.052841
1645,0.079393
1645,0.078587
1644,0.044379
1644,0.092643
1642,0.070299
1656,0.080279
1657,0.071783
1641,0.072178
1825,0.069611
1832,0.083807
1832,0.086179
1772,0.073999
1789,0.070024
1771,0.151449
1784,0.089437
1791,0.074936
1769,0.124864
1769,0.067267
1774,0.066874
1774,0.073097
1789,0.091122
1789,0.059967
1788,0.087713
1788,0.066296
1780,0.052273
1780,0.066466
1783,0.073028
1772,0.068999
1741,0.075043
1780,0.061034
1790,0.082152
1783,0.087787
1782,0.090955
1733,0.063578
1436,0.086730
1436,0.051586
1436,0.099841
1436,0.057695
1436,0.113881
1437,0.073369
1437,0.069884
1437,0.090329
1437,0.094827
1437,0.097001
1437,0.071639
1437,0.099647
1437,0.070530
1464,0.042701
