index,cardinality,distortion
0,51,0.089756
1,85,0.088171
2,67,0.085860
3,72,0.087375
4,73,0.092595
5,37,0.100614
6,76,0.090400
7,54,0.087140
8,100,0.086873
9,70,0.094812
10,74,0.087588
11,66,0.086408
12,62,0.093852
13,48,0.098137
14,85,0.091333
15,35,0.106523
16,74,0.096058
17,67,0.092203
18,80,0.099552
19,37,0.116341
20,67,0.100624
21,58,0.115365
22,51,0.113431
23,51,0.117276
24,32,0.132224
25,31,0.150753
26,37,0.116340
27,43,0.111082
28,31,0.148813
29,37,0.162951
30,39,0.131936
31,26,0.120522
32,43,0.096550
33,55,0.095807
34,41,0.086822
35,44,0.085117
36,57,0.094100
37,55,0.085270
38,56,0.081066
39,17,0.133029
40,23,0.177640
41,17,0.079865
42,22,0.157632
43,18,0.118977
44,43,0.133470
45,20,0.116052
46,18,0.116397
47,16,0.161798
48,94,0.094422
49,92,0.092363
50,79,0.087221
51,72,0.091298
52,91,0.091775
53,82,0.092654
54,79,0.102820
55,77,0.088128
56,45,0.101381
57,12,0.122961
58,33,0.105731
59,67,0.099963
60,43,0.103402
61,41,0.093671
62,38,0.101186
63,31,0.111135
64,25,0.088858
65,25,0.093694
66,35,0.092320
67,28,0.087966
68,57,0.111015
69,54,0.100152
70,35,0.096385
71,24,0.101557
72,16,0.177134
73,23,0.109948
74,22,0.127188
75,24,0.146961
76,12,0.086334
77,8,0.147275
78,10,0.189957
79,5,0.085494
80,51,0.098741
81,66,0.087705
82,51,0.094394
83,43,0.096845
84,77,0.091549
85,38,0.097291
86,44,0.089189
87,35,0.084737
88,11,0.147813
89,21,0.129948
90,24,0.123898
91,28,0.142976
92,39,0.103024
93,29,0.122099
94,48,0.093053
95,13,0.101816
96,41,0.092183
97,48,0.095936
98,43,0.098807
99,39,0.090308
100,34,0.094737
101,37,0.099348
102,44,0.092613
103,48,0.096519
104,77,0.085102
105,78,0.088790
106,89,0.088057
107,87,0.089100
108,86,0.087813
109,71,0.088108
110,63,0.091593
111,57,0.087782
112,46,0.094141
113,83,0.090958
114,84,0.086613
115,76,0.087304
116,60,0.087397
117,79,0.087162
118,86,0.090437
119,67,0.086089
120,70,0.087431
121,46,0.088226
122,52,0.085826
123,48,0.093554
124,64,0.082883
125,62,0.084199
126,60,0.090942
127,63,0.088968
128,26,0.091823
129,44,0.097343
130,32,0.095708
131,29,0.105533
132,36,0.126403
133,59,0.101611
134,50,0.117482
135,24,0.122360
136,85,0.090829
137,86,0.090117
138,103,0.094952
139,108,0.096216
140,83,0.108755
141,90,0.112166
142,61,0.104573
143,34,0.124753
144,49,0.105518
145,67,0.095910
146,60,0.099246
147,38,0.088576
148,87,0.086531
149,70,0.098492
150,101,0.095127
151,84,0.088293
152,58,0.098905
153,75,0.100895
154,123,0.089779
155,109,0.091518
156,35,0.100985
157,98,0.091410
158,93,0.089828
159,100,0.091258
160,39,0.119266
161,28,0.099831
162,34,0.106179
163,37,0.110313
164,47,0.097389
165,47,0.103800
166,35,0.096165
167,34,0.089661
168,31,0.078992
169,24,0.084177
170,93,0.089055
171,68,0.094837
172,42,0.100190
173,41,0.109042
174,44,0.094104
175,46,0.103496
176,59,0.085867
177,88,0.088618
178,95,0.089571
179,103,0.087979
180,99,0.090586
181,95,0.090842
182,119,0.087323
183,87,0.087028
184,99,0.093786
185,108,0.089620
186,119,0.089947
187,86,0.091132
188,127,0.083285
189,107,0.089174
190,122,0.084506
191,78,0.089423
192,29,0.169351
193,44,0.127872
194,40,0.129975
195,46,0.105571
196,19,0.139515
197,24,0.147384
198,29,0.155238
199,27,0.133598
200,73,0.108074
201,57,0.109607
202,80,0.117078
203,32,0.098050
204,37,0.120351
205,35,0.145980
206,31,0.112782
207,30,0.126339
208,23,0.130197
209,21,0.150438
210,9,0.111091
211,36,0.084581
212,5,0.103715
213,4,0.070143
214,12,0.076025
215,11,0.090943
216,38,0.100674
217,49,0.103325
218,25,0.124572
219,40,0.119974
220,29,0.119788
221,52,0.095603
222,27,0.102307
223,16,0.125579
224,67,0.101827
225,90,0.095371
226,103,0.090521
227,116,0.084072
228,53,0.102193
229,59,0.085245
230,79,0.099678
231,86,0.091544
232,119,0.084028
233,123,0.085210
234,86,0.089789
235,103,0.085617
236,101,0.089463
237,65,0.096843
238,106,0.082884
239,80,0.094956
240,86,0.096239
241,96,0.091873
242,117,0.089433
243,116,0.088608
244,95,0.093229
245,50,0.106330
246,133,0.087057
247,97,0.086250
248,84,0.092106
249,95,0.087264
250,125,0.087673
251,94,0.089409
252,114,0.090697
253,123,0.089150
254,118,0.085123
255,118,0.083965
256,18,0.129724
257,19,0.157598
258,24,0.119029
259,19,0.135603
260,33,0.142301
261,25,0.166369
