codeword,minDistortion
1882,0.065542
1885,0.098606
2042,0.102163
1876,0.083913
510,0.073395
510,0.051898
1873,0.083350
1868,0.091106
1870,0.117903
1870,0.081062
1870,0.092354
1870,0.060346
1886,0.065764
1886,0.067515
502,0.091881
500,0.082991
501,0.122664
1009,0.120079
1852,0.088788
1881,0.102333
1866,0.064168
1868,0.107492
460,0.067535
1864,0.104240
1864,0.071804
1864,0.095357
1864,0.107329
1864,0.103057
497,0.096257
796,0.103967
1129,0.079274
1129,0.089134
1254,0.156249
497,0.090950
1800,0.086939
1751,0.101324
1128,0.097579
1135,0.089317
1135,0.095662
1135,0.128606
1131,0.153165
1131,0.090772
1129,0.090861
1129,0.058238
1130,0.106699
1130,0.079439
1130,0.085065
1130,0.095447
1148,0.117093
1130,0.079412
1130,0.071118
1130,0.133148
1131,0.120372
1131,0.039784
1131,0.081048
1131,0.065978
1131,0.080364
1131,0.110389
1131,0.076872
1131,0.073966
1131,0.081332
1131,0.063642
1128,0.144218
1124,0.075370
1124,0.089712
496,0.117663
497,0.115661
312,0.095755
313,0.092233
313,0.117941
313,0.117050
313,0.090946
313,0.069104
313,0.115901
313,0.132081
1132,0.128308
1132,0.114900
1129,0.141964
1129,0.130757
1133,0.064792
1133,0.056080
1133,0.117541
1133,0.095558
1133,0.074794
1133,0.063356
1133,0.066500
1133,0.122413
1133,0.107001
1133,0.107148
1132,0.084254
1132,0.067442
1132,0.084919
1132,0.084164
1132,0.094159
1133,0.083452
1134,0.106180
1134,0.110084
1134,0.065559
1134,0.066653
1134,0.124127
1134,0.084044
1134,0.061290
1134,0.085502
1134,0.080803
1134,0.067621
1134,0.086688
1134,0.094971
1135,0.142359
1135,0.079112
1135,0.093021
1135,0.126788
1135,0.065765
1135,0.105921
1135,0.107731
126,0.124183
1128,0.118839
1128,0.173667
1134,0.175545
1134,0.142022
1135,0.128878
1868,0.123170
1134,0.089942
1868,0.058824
1868,0.083529
1856,0.102154
2032,0.078864
1868,0.065783
1868,0.067618
2032,0.112869
1868,0.088165
1868,0.067561
1868,0.073888
1868,0.090481
1868,0.100642
1868,0.076522
1868,0.063684
1868,0.068135
1865,0.112490
1865,0.127283
1889,0.107436
1868,0.064071
1868,0.080320
1868,0.074494
1868,0.053816
1868,0.055617
1952,0.092711
1841,0.079909
1867,0.057704
1868,0.103344
2032,0.073226
1884,0.095684
1884,0.076507
1887,0.079782
1896,0.071240
1895,0.064403
2033,0.062775
2033,0.072352
1976,0.083188
2032,0.083233
1870,0.114754
1870,0.073508
1865,0.108283
1884,0.114426
1865,0.080372
1886,0.082894
1870,0.048759
1870,0.061751
1870,0.060674
2034,0.060743
1891,0.090302
1991,0.081549
1886,0.100294
1891,0.087593
2002,0.064775
2000,0.126245
1891,0.087913
1892,0.087827
1892,0.079683
1807,0.116362
1807,0.100221
1991,0.082560
1890,0.085387
1890,0.143305
1890,0.088913
1994,0.091438
1861,0.070044
1861,0.088676
1992,0.099114
1992,0.085900
1806,0.098842
1857,0.094478
1956,0.097488
1956,0.062932
1976,0.089074
1976,0.100448
1987,0.129509
1995,0.114881
1857,0.101796
1861,0.117717
497,0.114315
1856,0.122107
1856,0.104709
1864,0.108369
1864,0.085684
1857,0.119731
1856,0.096963
1856,0.143075
1856,0.098500
1857,0.109853
1856,0.121957
1856,0.075587
1857,0.087421
1856,0.058789
1856,0.073471
1856,0.080368
1121,0.078280
1121,0.082622
1121,0.086861
1121,0.079472
1121,0.075124
1121,0.071100
1121,0.087908
1121,0.100993
1121,0.077658
1121,0.042241
1121,0.066205
1121,0.072706
1121,0.049327
1121,0.147909
1120,0.089985
1124,0.129013
1124,0.146093
1124,0.104965
1124,0.066185
1124,0.049993
