index,cardinality,distortion
0,25,0.087742
1,30,0.083870
2,45,0.082003
3,37,0.085636
4,36,0.078967
5,35,0.081647
6,36,0.080066
7,37,0.078512
8,36,0.083594
9,33,0.089042
10,21,0.093112
11,19,0.087211
12,47,0.081404
13,27,0.086935
14,34,0.082710
15,28,0.084887
16,48,0.081957
17,47,0.086038
18,32,0.088979
19,37,0.088426
20,43,0.082635
21,35,0.082241
22,34,0.086410
23,33,0.072920
24,27,0.086273
25,24,0.082566
26,27,0.089265
27,19,0.093941
28,45,0.081476
29,44,0.088009
30,30,0.089120
31,9,0.089472
32,39,0.082855
33,32,0.095001
34,41,0.084892
35,34,0.089434
36,35,0.089740
37,31,0.093779
38,19,0.095752
39,19,0.105894
40,26,0.096076
41,40,0.091629
42,32,0.099536
43,22,0.114472
44,20,0.108032
45,27,0.097726
46,36,0.108387
47,15,0.100905
48,16,0.108352
49,21,0.116830
50,13,0.118298
51,15,0.140205
52,17,0.091313
53,16,0.110221
54,27,0.097030
55,17,0.095554
56,12,0.148218
57,15,0.120883
58,25,0.115799
59,13,0.151636
60,16,0.112417
61,24,0.119734
62,9,0.099641
63,14,0.099467
64,30,0.084848
65,20,0.077898
66,28,0.086418
67,22,0.087128
68,22,0.074833
69,23,0.079379
70,26,0.074389
71,18,0.079342
72,28,0.085966
73,25,0.081545
74,28,0.079022
75,28,0.079447
76,28,0.077235
77,25,0.070341
78,9,0.093182
79,7,0.111492
80,13,0.167825
81,11,0.121351
82,10,0.072575
83,9,0.051206
84,12,0.143112
85,16,0.119542
86,9,0.067310
87,9,0.096442
88,19,0.123148
89,19,0.123607
90,10,0.099619
91,9,0.086293
92,8,0.121579
93,11,0.085187
94,6,0.085603
95,10,0.110803
96,35,0.085309
97,40,0.085675
98,43,0.083796
99,42,0.086664
100,47,0.083605
101,39,0.082346
102,38,0.077299
103,29,0.093958
104,46,0.088742
105,44,0.083212
106,34,0.084740
107,42,0.086781
108,35,0.095704
109,34,0.099065
110,46,0.083832
111,33,0.087243
112,18,0.099757
113,40,0.089721
114,7,0.081042
115,4,0.063329
116,20,0.092204
117,18,0.104750
118,32,0.087407
119,33,0.090702
120,26,0.083082
121,14,0.093823
122,23,0.090043
123,18,0.090856
124,17,0.093593
125,17,0.087550
126,27,0.092103
127,10,0.085825
128,11,0.082781
129,15,0.079919
130,14,0.078799
131,11,0.080052
132,18,0.083090
133,15,0.085481
134,12,0.073427
135,12,0.077567
136,32,0.108277
