codeword,minDistortion
470,0.067716
471,0.096518
510,0.106723
488,0.094546
125,0.083247
127,0.062845
468,0.077562
467,0.111731
467,0.128242
127,0.085893
474,0.099982
467,0.074709
471,0.081045
470,0.068801
125,0.094952
125,0.095328
125,0.138181
252,0.138807
476,0.089444
470,0.111546
466,0.070708
467,0.099550
466,0.078557
466,0.111343
467,0.084554
466,0.118828
466,0.153222
466,0.117391
124,0.129475
124,0.150035
282,0.107401
282,0.120570
115,0.174875
124,0.113886
124,0.097096
465,0.135889
282,0.105817
283,0.098747
283,0.158560
283,0.187644
283,0.167437
282,0.086406
282,0.080463
282,0.060580
282,0.105380
282,0.132092
282,0.120534
282,0.139185
282,0.169877
283,0.154341
283,0.174205
283,0.261740
283,0.183998
283,0.106773
283,0.166867
282,0.126559
282,0.108149
282,0.154317
282,0.189295
282,0.222599
283,0.206831
283,0.155178
282,0.160793
280,0.133635
194,0.129644
412,0.127610
402,0.151141
78,0.097095
78,0.169002
78,0.226494
78,0.205978
78,0.160331
78,0.158887
78,0.181817
283,0.175731
283,0.146229
282,0.162994
282,0.145337
282,0.160046
282,0.114583
283,0.121746
283,0.153096
283,0.138384
283,0.117654
283,0.088617
283,0.107601
283,0.150560
283,0.124876
283,0.144406
283,0.177869
283,0.183858
283,0.140883
283,0.141086
283,0.164757
283,0.124981
283,0.126230
283,0.143076
283,0.103409
283,0.107473
283,0.153560
283,0.120638
283,0.108331
283,0.111873
283,0.102083
283,0.101715
283,0.112691
283,0.116223
283,0.172562
283,0.162361
143,0.163863
143,0.236287
283,0.185355
283,0.214425
281,0.147097
31,0.158134
282,0.191995
283,0.251217
283,0.203553
283,0.151628
283,0.153462
283,0.153552
283,0.103195
467,0.093419
467,0.124187
464,0.111051
466,0.100176
467,0.109318
467,0.083934
508,0.134487
466,0.108943
466,0.093065
467,0.095285
467,0.119282
467,0.114776
467,0.109997
467,0.084259
467,0.083857
466,0.110450
466,0.137360
472,0.128064
467,0.094259
467,0.105144
467,0.115942
466,0.091203
466,0.089099
488,0.106796
460,0.102964
471,0.081114
467,0.120139
508,0.079519
471,0.111384
471,0.081075
471,0.080885
119,0.083285
473,0.077370
127,0.077168
460,0.094577
494,0.090431
508,0.081417
467,0.134638
467,0.094674
466,0.130230
467,0.134107
470,0.097944
471,0.086630
494,0.082642
467,0.080722
467,0.077996
508,0.070862
472,0.100928
472,0.086412
470,0.110378
472,0.097638
500,0.071765
500,0.131706
472,0.107985
473,0.110935
473,0.084745
451,0.126226
451,0.101660
497,0.105420
472,0.097204
472,0.181556
472,0.107022
