index,cardinality,distortion
0,1905,0.133965
1,3449,0.115234
2,2309,0.136325
3,1626,0.164907
4,1283,0.192697
5,946,0.266541
6,1651,0.188210
7,631,0.236319
8,1050,0.262259
9,789,0.266766
10,1319,0.232639
11,1036,0.296102
12,1868,0.190156
13,2097,0.185410
14,1275,0.216765
15,1431,0.157807
16,1065,0.259993
17,1215,0.225643
18,1237,0.222469
19,1034,0.234876
20,654,0.325567
21,871,0.311032
22,147,0.325372
23,320,0.349634
24,1829,0.197713
25,1491,0.217736
26,2592,0.164036
27,1172,0.205551
28,1588,0.196579
29,1810,0.161999
30,2585,0.144183
31,2341,0.149397
32,1522,0.157190
33,1111,0.196934
34,823,0.164099
35,1464,0.156638
36,5252,0.108030
37,6036,0.113852
38,1960,0.144719
39,3828,0.129109
40,797,0.241942
41,963,0.240013
42,604,0.268656
43,769,0.279935
44,1407,0.217406
45,1683,0.182813
46,1288,0.220551
47,607,0.303640
48,740,0.227956
49,416,0.248286
50,492,0.258137
51,892,0.225466
52,581,0.232086
53,615,0.222371
54,653,0.221144
55,598,0.213959
56,814,0.225137
57,547,0.213637
58,656,0.205840
59,512,0.205221
60,625,0.233484
61,108,0.384421
62,301,0.275876
63,377,0.215264
64,307,0.294810
65,236,0.272177
66,232,0.241812
67,245,0.246018
68,563,0.249348
69,215,0.263606
70,528,0.203608
71,264,0.232610
72,551,0.212531
73,723,0.175643
74,1017,0.163047
75,1180,0.149756
76,605,0.290912
77,729,0.273716
78,481,0.287945
79,736,0.233164
80,574,0.186206
81,269,0.234141
82,474,0.211994
83,272,0.226171
84,494,0.263941
85,551,0.262349
86,1337,0.158012
87,700,0.188263
88,1010,0.173613
89,524,0.218488
90,381,0.233192
91,251,0.240948
92,184,0.354495
93,553,0.200921
94,841,0.183229
95,835,0.171230
96,503,0.237728
97,757,0.182545
98,892,0.164138
99,1033,0.160678
100,291,0.296427
101,526,0.171325
102,1169,0.152642
103,688,0.175596
104,1987,0.137931
105,1436,0.141313
106,641,0.174219
107,876,0.166965
108,330,0.328060
109,478,0.200680
110,1160,0.157750
111,920,0.182121
112,1174,0.148166
113,963,0.152342
114,1042,0.161783
115,696,0.173908
116,890,0.226479
117,1270,0.200015
118,718,0.224626
119,692,0.212160
120,1231,0.160896
121,804,0.201600
122,1119,0.189854
123,1615,0.153100
124,456,0.267416
125,685,0.232983
126,531,0.292182
127,652,0.236784
128,993,0.169504
129,1433,0.199581
130,867,0.231488
131,1109,0.228787
132,1468,0.188723
133,1253,0.230030
134,885,0.245180
135,954,0.210397
136,1129,0.234195
137,1251,0.264246
138,868,0.312838
139,1052,0.280575
140,1086,0.250232
141,1097,0.265760
142,1115,0.246688
143,1814,0.184199
144,1109,0.288819
145,1223,0.250913
146,959,0.277707
147,1103,0.242537
148,464,0.374680
149,935,0.311897
150,932,0.272660
151,574,0.368606
152,374,0.300911
153,457,0.228718
154,381,0.248765
155,501,0.242592
156,261,0.407254
157,471,0.242139
158,487,0.250084
159,517,0.309208
160,1978,0.138504
161,3245,0.126747
162,1070,0.201309
163,1520,0.169626
164,1267,0.214220
165,1943,0.183476
166,1187,0.219694
167,1296,0.171821
168,2102,0.152104
169,2524,0.165222
170,2349,0.186251
171,2509,0.151970
172,1867,0.200282
173,2647,0.147702
174,1793,0.162498
175,3501,0.116620
176,2018,0.139489
177,2660,0.133696
178,1542,0.194419
179,1669,0.155695
180,1826,0.148352
181,2422,0.128293
182,3773,0.123634
183,4958,0.108906
184,1875,0.162304
185,1691,0.155527
186,2020,0.140278
187,3226,0.123912
188,1667,0.194453
189,3198,0.127034
190,5006,0.108535
191,4484,0.109100
192,323,0.240261
193,378,0.231613
194,402,0.233432
195,574,0.189412
196,513,0.208305
197,385,0.231472
198,507,0.219572
199,415,0.233927
200,652,0.192467
201,846,0.188930
202,574,0.255217
203,410,0.333292
204,1167,0.186674
205,478,0.213613
206,396,0.228446
207,399,0.224722
208,621,0.223788
209,1037,0.184579
210,473,0.240389
211,323,0.246519
212,1324,0.197573
213,1562,0.176787
214,425,0.235935
215,315,0.244842
216,682,0.215777
217,559,0.311202
218,549,0.251353
219,188,0.358958
220,266,0.321955
221,382,0.296416
222,848,0.200873
223,363,0.282101
224,3078,0.130801
225,4749,0.115025
226,4233,0.121687
227,4192,0.118872
228,5632,0.106640
229,4542,0.114602
230,6850,0.106919
231,7142,0.104017
232,3413,0.139307
233,5128,0.120853
234,6370,0.111504
235,5472,0.108976
236,3689,0.120110
237,4040,0.117620
238,3524,0.127850
239,5722,0.105213
240,2442,0.159388
241,3836,0.127449
242,1404,0.143244
243,1371,0.147563
244,7246,0.102588
245,3444,0.129310
246,7561,0.103745
247,6707,0.100031
248,3315,0.137899
249,2992,0.139840
250,811,0.247840
251,1339,0.165803
252,3955,0.111996
253,4027,0.109308
254,5748,0.105771
255,6669,0.105179
