index,cardinality,distortion
0,295,0.122672
1,496,0.106360
2,580,0.103732
3,758,0.099617
4,773,0.105139
5,1113,0.099139
6,967,0.105294
7,983,0.100578
8,555,0.117984
9,767,0.107397
10,265,0.156971
11,71,0.280900
12,406,0.132929
13,151,0.259791
14,699,0.113127
15,479,0.140051
16,498,0.125322
17,311,0.149195
18,309,0.190653
19,316,0.185987
20,303,0.190649
21,272,0.199746
22,254,0.211426
23,101,0.298099
24,173,0.258398
25,446,0.149275
26,605,0.135185
27,467,0.139006
28,498,0.150821
29,422,0.135068
30,62,0.305834
31,150,0.221862
32,205,0.188224
33,320,0.188326
34,140,0.286002
35,186,0.239115
36,357,0.196146
37,306,0.206045
38,163,0.256577
39,126,0.295000
40,391,0.174903
41,199,0.222285
42,263,0.236546
43,320,0.206163
44,169,0.254071
45,264,0.194711
46,82,0.376282
47,214,0.254191
48,323,0.162002
49,633,0.143536
50,291,0.174087
51,281,0.177013
52,538,0.153467
53,601,0.140272
54,392,0.145724
55,268,0.180146
56,371,0.159419
57,317,0.152731
58,228,0.200824
59,140,0.194857
60,812,0.117364
61,863,0.109802
62,319,0.143441
63,142,0.171356
64,215,0.213524
65,432,0.148289
66,199,0.232720
67,178,0.247728
68,235,0.158733
69,212,0.184414
70,262,0.209406
71,180,0.218899
72,258,0.201099
73,378,0.156860
74,230,0.197493
75,272,0.159168
76,195,0.229621
77,323,0.206756
78,304,0.174130
79,287,0.175126
80,261,0.251602
81,213,0.243354
82,205,0.238931
83,95,0.225073
84,148,0.273811
85,192,0.268624
86,260,0.198764
87,299,0.200642
88,46,0.221686
89,29,0.181640
90,152,0.184962
91,30,0.187404
92,105,0.209509
93,67,0.187233
94,86,0.221916
95,60,0.237737
96,350,0.199986
97,389,0.185222
98,537,0.153333
99,431,0.165249
100,463,0.173765
101,354,0.185382
102,291,0.167040
103,378,0.168893
104,459,0.156023
105,471,0.144077
106,750,0.127002
107,549,0.141822
108,412,0.149499
109,367,0.148161
110,204,0.201279
111,269,0.201091
112,333,0.180097
113,301,0.176780
114,367,0.164864
115,447,0.134432
116,447,0.148828
117,396,0.150270
118,647,0.124839
119,540,0.127041
120,503,0.156371
121,556,0.135502
122,830,0.110805
123,656,0.112120
124,179,0.217922
125,364,0.146910
126,737,0.112519
127,795,0.105537
128,187,0.129509
129,525,0.145811
130,421,0.122864
131,439,0.113845
132,145,0.239916
133,176,0.229132
134,286,0.150691
135,380,0.127943
136,233,0.116176
137,158,0.143047
138,200,0.138561
139,265,0.127196
140,494,0.123105
141,279,0.141314
142,685,0.112064
143,316,0.130898
144,1037,0.098904
145,1101,0.100641
146,1120,0.100672
147,1310,0.093785
148,1272,0.095295
149,1432,0.096783
150,952,0.106967
151,1456,0.095861
152,229,0.124919
153,361,0.128714
154,812,0.104547
155,316,0.138344
156,1405,0.094364
157,777,0.107163
158,252,0.144513
159,269,0.146896
160,159,0.230403
161,217,0.167619
162,161,0.171675
163,154,0.205246
164,346,0.189209
165,255,0.159341
166,318,0.192851
167,308,0.183845
168,317,0.191700
169,214,0.202966
170,132,0.228005
171,232,0.191727
172,192,0.205274
173,170,0.216975
174,169,0.239115
175,207,0.201682
176,388,0.144882
177,244,0.186190
178,324,0.199391
179,396,0.180992
180,601,0.131255
181,534,0.162793
182,517,0.159723
183,356,0.146032
184,278,0.154975
185,328,0.161506
186,289,0.186592
187,336,0.172030
188,264,0.153878
189,211,0.192257
190,60,0.181291
191,54,0.182781
192,285,0.174674
193,265,0.158952
194,261,0.154901
195,108,0.177225
196,204,0.174894
197,70,0.180215
198,62,0.173405
199,116,0.178922
200,117,0.223866
201,81,0.183277
202,132,0.172004
203,155,0.165746
204,132,0.241750
205,181,0.184169
206,278,0.150147
207,298,0.157187
208,297,0.145949
209,169,0.159196
210,233,0.164442
211,264,0.149301
212,140,0.146591
213,100,0.199584
214,173,0.144362
215,163,0.147793
216,99,0.192223
217,85,0.182565
218,180,0.152930
219,138,0.149684
220,148,0.144581
221,72,0.169723
222,210,0.141867
223,134,0.145853
224,133,0.282730
225,124,0.208211
226,219,0.168737
227,287,0.153390
228,106,0.169540
229,200,0.134960
230,122,0.174820
231,151,0.149476
232,189,0.168947
233,217,0.155114
234,212,0.148162
235,107,0.164586
236,116,0.158649
237,142,0.149976
238,191,0.151573
239,162,0.151689
240,206,0.136956
241,168,0.163821
242,108,0.176174
243,138,0.157523
244,35,0.230557
245,19,0.179019
246,37,0.162871
247,19,0.135568
248,63,0.307520
249,47,0.289761
250,81,0.195845
251,128,0.152187
252,95,0.182730
253,89,0.186202
254,128,0.181609
255,71,0.157447
256,151,0.224627
257,81,0.269980
258,110,0.192571
259,63,0.202956
260,121,0.221115
261,59,0.205420
262,73,0.175477
263,71,0.196851
264,115,0.170822
265,124,0.142068
266,73,0.167495
267,52,0.188944
268,74,0.178551
269,58,0.182654
270,54,0.206670
271,62,0.167320
272,190,0.166014
273,103,0.201861
274,92,0.210704
275,97,0.265790
276,57,0.176216
277,69,0.174050
278,44,0.187533
279,68,0.171801
280,127,0.192225
281,139,0.167968
282,132,0.170637
283,104,0.154018
284,84,0.173598
285,53,0.202620
286,122,0.146926
287,51,0.177383
288,167,0.148459
289,183,0.155704
290,153,0.140704
291,68,0.172267
292,151,0.122215
293,146,0.130088
294,175,0.156796
295,215,0.143938
296,199,0.144547
297,268,0.126093
298,355,0.123202
299,343,0.116196
300,159,0.151276
301,287,0.136798
302,749,0.102614
303,360,0.117093
304,136,0.267504
305,241,0.172709
306,151,0.197303
307,147,0.181434
308,161,0.290819
309,184,0.189555
310,278,0.175978
311,338,0.166501
312,93,0.280051
313,69,0.244521
314,149,0.198948
