N,M,a,I,Train Ac,Train avgAc,Test Ac,Test avgAc
1, 1024, 0, 10, 89.58, 91.38, 88.46, 89.43
1, 2048, 0, 0, 92.31, 93.83, 88.24, 89.48
1, 2048, 0, 1, 92.31, 93.83, 88.24, 89.48
1, 2048, 0, 2, 92.31, 93.83, 88.24, 89.48
1, 2048, 0, 3, 92.31, 93.83, 88.24, 89.48
1, 2048, 0, 4, 92.31, 93.83, 88.24, 89.48
1, 2048, 0, 5, 92.31, 93.83, 88.24, 89.48
1, 2048, 0, 6, 92.31, 93.83, 88.24, 89.48
1, 2048, 0, 7, 92.31, 93.83, 88.24, 89.48
1, 2048, 0, 8, 92.31, 93.83, 88.24, 89.48
1, 2048, 0, 9, 92.31, 93.83, 88.24, 89.48
1, 2048, 0, 10, 92.31, 93.83, 88.24, 89.48
1, 4096, 0, 0, 93.39, 94.9, 88.79, 90.15
1, 4096, 0, 1, 93.39, 94.9, 88.79, 90.15
1, 4096, 0, 2, 93.39, 94.9, 88.79, 90.15
1, 4096, 0, 3, 93.39, 94.9, 88.79, 90.15
1, 4096, 0, 4, 93.39, 94.9, 88.79, 90.15
1, 4096, 0, 5, 93.39, 94.9, 88.79, 90.15
1, 4096, 0, 6, 93.39, 94.9, 88.79, 90.15
1, 4096, 0, 7, 93.39, 94.9, 88.79, 90.15
1, 4096, 0, 8, 93.39, 94.9, 88.79, 90.15
1, 4096, 0, 9, 93.39, 94.9, 88.79, 90.15
1, 4096, 0, 10, 93.39, 94.9, 88.79, 90.15
2, 64, 0, 0, 75.48, 79.85, 75.82, 79.09
2, 64, 0, 1, 74.54, 79.17, 73.85, 77.76
2, 64, 0, 2, 74.07, 78.68, 73.41, 77.78
2, 64, 0, 3, 72.97, 77.83, 71.98, 76.53
2, 64, 0, 4, 71.81, 77.08, 71.54, 75.93
2, 64, 0, 5, 70.79, 75.74, 71.76, 76.39
2, 64, 0, 6, 70.82, 76.6, 69.78, 74.49
2, 64, 0, 7, 70.52, 76.16, 69.89, 74.37
2, 64, 0, 8, 71.7, 76.63, 71.1, 75.13
2, 64, 0, 9, 71.26, 76.41, 70.44, 74.35
2, 64, 0, 10, 71.07, 76.05, 70, 73.61
2, 128, 0, 0, 80.08, 83.64, 78.35, 81.76
2, 128, 0, 1, 80.68, 83.95, 78.02, 80.93
2, 128, 0, 2, 80.55, 84, 77.8, 81.07
2, 128, 0, 3, 80.49, 84.06, 77.69, 80.82
2, 128, 0, 4, 80.57, 84.15, 78.68, 81.33
2, 128, 0, 5, 79.58, 83.19, 77.69, 80.52
2, 128, 0, 6, 77.98, 81.96, 76.15, 80.1
2, 128, 0, 7, 76.44, 80.55, 75.49, 79.27
2, 128, 0, 8, 76.77, 81.06, 75.05, 78.38
2, 128, 0, 9, 76.69, 80.73, 73.96, 77.4
2, 128, 0, 10, 76, 79.49, 74.51, 77.42
2, 256, 0, 0, 85.64, 88.33, 83.96, 85.77
2, 256, 0, 1, 85.42, 88.38, 83.19, 84.85
2, 256, 0, 2, 85.42, 88.33, 82.42, 83.92
2, 256, 0, 3, 85.17, 87.88, 82.64, 84.23
2, 256, 0, 4, 84.93, 87.97, 81.65, 83.65
2, 256, 0, 5, 83.74, 86.87, 80.77, 82.86
2, 256, 0, 6, 82.58, 86, 80.66, 82.94
2, 256, 0, 7, 81.87, 85.41, 80.11, 82.42
2, 256, 0, 8, 81.73, 84.96, 81.21, 83.32
2, 256, 0, 9, 81.1, 84.88, 81.32, 83.43
2, 256, 0, 10, 80.49, 83.84, 80.11, 82.73
2, 512, 0, 0, 88.04, 90.42, 86.37, 88.15
2, 512, 0, 1, 87.71, 90.31, 86.26, 87.85
2, 512, 0, 2, 87.68, 90.3, 86.37, 88.03
2, 512, 0, 3, 87.08, 89.95, 84.95, 86.81
2, 512, 0, 4, 86.44, 89.4, 84.51, 86.65
2, 512, 0, 5, 86.47, 89.38, 83.41, 85.64
2, 512, 0, 6, 85.26, 88.02, 82.31, 84.55
2, 512, 0, 7, 84.84, 87.82, 81.65, 84.01
2, 512, 0, 8, 84.38, 87.43, 81.21, 83.4
2, 512, 0, 9, 84.29, 87.2, 80.44, 82.19
2, 512, 0, 10, 83.96, 86.94, 80.44, 82.69
2, 1024, 0, 0, 89.67, 91.68, 87.8, 89.05
2, 1024, 0, 1, 89.25, 91.42, 88.24, 89.69
2, 1024, 0, 2, 89.47, 91.79, 87.91, 89.18
2, 1024, 0, 3, 89.14, 91.45, 86.15, 87.57
2, 1024, 0, 4, 89.03, 91.5, 86.48, 88.01
2, 1024, 0, 5, 88.62, 91.24, 86.15, 87.97
2, 1024, 0, 6, 87.46, 90.59, 84.95, 87.03
2, 1024, 0, 7, 87.54, 90.65, 85.38, 87.42
2, 1024, 0, 8, 87.1, 89.92, 84.73, 86.81
2, 1024, 0, 9, 86.97, 89.71, 84.51, 86.53
2, 1024, 0, 10, 86.94, 89.63, 84.62, 86.44
2, 2048, 0, 0, 92.67, 94.23, 87.91, 89.15
2, 2048, 0, 1, 92.7, 94.23, 88.24, 89.6
2, 2048, 0, 2, 92.09, 93.99, 87.8, 89.3
2, 2048, 0, 3, 92.2, 94.15, 87.69, 89.33
2, 2048, 0, 4, 91.9, 93.87, 87.47, 89.18
2, 2048, 0, 5, 91.73, 93.75, 87.25, 88.79
2, 2048, 0, 6, 91.95, 93.97, 87.03, 88.52
2, 2048, 0, 7, 90.88, 93.23, 86.26, 88.15
2, 2048, 0, 8, 91.15, 93.48, 86.7, 88.39
2, 2048, 0, 9, 90.63, 93.08, 86.04, 88.24
2, 2048, 0, 10, 90.82, 93.02, 86.37, 88.48
2, 4096, 0, 0, 94.49, 95.7, 89.56, 90.6
2, 4096, 0, 1, 94.38, 95.56, 89.12, 90.47
2, 4096, 0, 2, 94.13, 95.3, 89.12, 90.34
2, 4096, 0, 3, 93.74, 95.1, 88.9, 89.81
2, 4096, 0, 4, 93.88, 95.26, 88.68, 89.59
2, 4096, 0, 5, 93.97, 95.46, 88.79, 89.82
2, 4096, 0, 6, 94.08, 95.51, 88.35, 89.36
2, 4096, 0, 7, 94.27, 95.7, 88.57, 89.36
2, 4096, 0, 8, 94.05, 95.63, 88.68, 89.8
2, 4096, 0, 9, 93.94, 95.54, 88.68, 89.56
2, 4096, 0, 10, 92.97, 94.82, 87.25, 88.68
3, 64, 0, 0, 73.35, 78.98, 73.3, 77.37
3, 64, 0, 1, 71.59, 76.12, 71.21, 74.87
3, 64, 0, 2, 67.95, 72, 66.7, 69.4
3, 64, 0, 3, 65.22, 70.46, 65.16, 69.66
3, 64, 0, 4, 64.29, 69.34, 63.41, 68.31
3, 64, 0, 5, 70.54, 73.82, 69.67, 72.61
3, 64, 0, 6, 68.34, 71.8, 68.24, 71.85
3, 64, 0, 7, 71.23, 75.62, 69.12, 72.63
3, 64, 0, 8, 70.29, 73.72, 71.21, 73.62
3, 64, 0, 9, 71.2, 76.52, 70, 74.32
3, 64, 0, 10, 71.09, 74.86, 72.31, 76.06
3, 128, 0, 0, 79.28, 83.16, 77.58, 81.23
3, 128, 0, 1, 76.27, 80.38, 73.85, 77.49
3, 128, 0, 2, 79.44, 81.97, 75.93, 78.11
3, 128, 0, 3, 77.73, 80.82, 75.71, 77.84
3, 128, 0, 4, 72.94, 75.96, 72.86, 74.85
3, 128, 0, 5, 76.55, 79.38, 75.93, 76.89
3, 128, 0, 6, 74.1, 77.14, 74.4, 76.54
3, 128, 0, 7, 73.16, 76.73, 72.42, 75.58
3, 128, 0, 8, 74.1, 78.39, 72.64, 75.64
3, 128, 0, 9, 75.2, 79.84, 74.62, 77.94
3, 128, 0, 10, 76.11, 80.85, 75.71, 80.2
3, 256, 0, 0, 84.76, 87.76, 82.2, 84.5
3, 256, 0, 1, 84.1, 87.15, 81.54, 83.5
3, 256, 0, 2, 83.41, 86.31, 80.99, 82.14
3, 256, 0, 3, 80.35, 83.42, 78.13, 79.95
3, 256, 0, 4, 77.87, 80.88, 76.48, 77.77
3, 256, 0, 5, 78.34, 81.92, 75.38, 76.87
3, 256, 0, 6, 79.99, 82.95, 78.79, 80.74
3, 256, 0, 7, 81.29, 83.22, 79.45, 80.5
3, 256, 0, 8, 79.99, 83.75, 78.24, 81.64
3, 256, 0, 9, 80.1, 83.36, 76.15, 79.21
3, 256, 0, 10, 81.21, 83.92, 80.66, 83.17
3, 512, 0, 0, 87.05, 89.67, 85.27, 87.62
3, 512, 0, 1, 86.44, 89, 85.16, 87.06
3, 512, 0, 2, 85.09, 87.67, 83.63, 85.75
3, 512, 0, 3, 86, 88.7, 82.86, 84.45
3, 512, 0, 4, 82.75, 85.92, 81.65, 83.77
3, 512, 0, 5, 83.69, 86.95, 79.23, 81.15
3, 512, 0, 6, 83.03, 85.95, 80, 81.3
3, 512, 0, 7, 83.99, 87.34, 79.45, 81.94
3, 512, 0, 8, 81.92, 84.96, 79.89, 82.29
3, 512, 0, 9, 83.16, 86.89, 78.57, 81.54
3, 512, 0, 10, 81.26, 84.54, 80.55, 82.78
3, 1024, 0, 0, 89.06, 91.35, 87.25, 88.56
3, 1024, 0, 1, 89.28, 91.52, 86.48, 88.31
3, 1024, 0, 2, 89.06, 91.37, 86.92, 88.56
3, 1024, 0, 3, 88.78, 91.01, 86.37, 87.78
3, 1024, 0, 4, 85.89, 88.84, 82.53, 84.24
3, 1024, 0, 5, 87.13, 89.34, 84.29, 85.75
3, 1024, 0, 6, 86.94, 89.21, 83.85, 85.29
3, 1024, 0, 7, 85.29, 88.05, 80.66, 82.23
3, 1024, 0, 8, 86.22, 89.39, 82.64, 84.04
3, 1024, 0, 9, 86.17, 88.69, 83.08, 83.87
3, 1024, 0, 10, 84.6, 87.54, 81.43, 82.67
3, 2048, 0, 0, 92.34, 93.91, 87.58, 88.63
3, 2048, 0, 1, 92.81, 94.32, 87.69, 89.2
3, 2048, 0, 2, 91.57, 93.58, 87.25, 89.13
3, 2048, 0, 3, 91.29, 93.21, 85.71, 87.65
3, 2048, 0, 4, 91.6, 93.32, 86.26, 88.02
3, 2048, 0, 5, 90.52, 92.87, 85.16, 87.12
3, 2048, 0, 6, 89.36, 91.66, 84.4, 86.25
3, 2048, 0, 7, 90.3, 91.1, 83.85, 84.5
3, 2048, 0, 8, 88.4, 91.07, 83.52, 85.25
3, 2048, 0, 9, 88.29, 91.44, 83.52, 85.69
3, 2048, 0, 10, 88.98, 91.04, 83.19, 84.36
3, 4096, 0, 0, 94.35, 95.61, 88.9, 90.1
3, 4096, 0, 1, 94.9, 95.96, 89.23, 90.39
3, 4096, 0, 2, 94.16, 95.6, 88.68, 89.76
3, 4096, 0, 3, 94.43, 95.61, 88.57, 89.72
3, 4096, 0, 4, 93.97, 95.26, 87.8, 89.08
3, 4096, 0, 5, 93.63, 95.22, 87.03, 88.85
3, 4096, 0, 6, 92.95, 94.47, 86.48, 87.95
3, 4096, 0, 7, 91.38, 92.99, 85.49, 87.46
3, 4096, 0, 8, 91.71, 92.83, 85.6, 86.58
3, 4096, 0, 9, 90.55, 92.59, 83.3, 86
3, 4096, 0, 10, 90.69, 90.82, 84.51, 83.91
4, 64, 0, 0, 72.77, 77.8, 72.97, 77.2
4, 64, 0, 1, 65.58, 72.8, 64.95, 71.18
4, 64, 0, 2, 68.23, 71.72, 67.47, 70.8
4, 64, 0, 3, 71.04, 72.58, 70.77, 72.16
4, 64, 0, 4, 65.5, 70.37, 66.48, 70.59
4, 64, 0, 5, 67.73, 71.82, 69.67, 72.85
4, 64, 0, 6, 67.26, 70.84, 66.48, 69.43
4, 64, 0, 7, 68.7, 73.81, 66.81, 70.4
4, 64, 0, 8, 73.19, 77.15, 70.22, 73
4, 64, 0, 9, 72.14, 75.69, 71.32, 73.38
4, 64, 0, 10, 72.5, 76.62, 71.43, 74.17
4, 128, 0, 0, 78.51, 82.88, 77.36, 81.22
4, 128, 0, 1, 78.26, 81.14, 74.73, 77.75
4, 128, 0, 2, 73.9, 77.95, 73.08, 76.57
4, 128, 0, 3, 76.14, 79.67, 75.05, 78.24
4, 128, 0, 4, 72.53, 76.82, 70.99, 74.47
4, 128, 0, 5, 73.93, 79.45, 72.97, 77.64
4, 128, 0, 6, 72.39, 78.02, 71.65, 75.65
4, 128, 0, 7, 77.6, 81.36, 74.62, 77.95
4, 128, 0, 8, 72.69, 78.81, 70.11, 74.94
4, 128, 0, 9, 78.53, 81.07, 76.92, 78.87
4, 128, 0, 10, 76.63, 80.57, 74.84, 77.76
4, 256, 0, 0, 85.23, 88.21, 83.85, 85.83
4, 256, 0, 1, 85.29, 87.9, 84.4, 86.03
4, 256, 0, 2, 81.92, 85.16, 79.89, 82.19
4, 256, 0, 3, 80.41, 83.7, 77.25, 79.73
4, 256, 0, 4, 79.25, 81.98, 77.8, 79.51
4, 256, 0, 5, 80.44, 84.35, 77.8, 80.33
4, 256, 0, 6, 78.78, 83.54, 78.46, 81.58
4, 256, 0, 7, 81.57, 83.97, 78.68, 79.72
4, 256, 0, 8, 81.87, 85.09, 79.67, 81.39
4, 256, 0, 9, 81.07, 84.04, 78.24, 79.51
4, 256, 0, 10, 82.67, 86.69, 80.88, 83.39
4, 512, 0, 0, 87.02, 89.71, 85.82, 87.75
4, 512, 0, 1, 88.04, 90.43, 86.37, 87.86
4, 512, 0, 2, 85.67, 88.56, 83.74, 85.51
4, 512, 0, 3, 84.82, 87.6, 82.86, 84.28
4, 512, 0, 4, 83.16, 86.3, 81.76, 84.1
4, 512, 0, 5, 83.44, 86.63, 81.43, 83.89
4, 512, 0, 6, 84.07, 85.56, 81.32, 81.55
4, 512, 0, 7, 80.49, 84.03, 78.68, 81.01
4, 512, 0, 8, 83.88, 87.58, 82.86, 85.5
4, 512, 0, 9, 85.12, 86.1, 82.53, 82.52
4, 512, 0, 10, 84.02, 86.24, 80.11, 81.33
4, 1024, 0, 0, 89.94, 91.91, 88.02, 89.19
4, 1024, 0, 1, 89.69, 91.82, 88.35, 89.66
4, 1024, 0, 2, 88.48, 90.99, 86.26, 88.17
4, 1024, 0, 3, 87.71, 90.33, 84.95, 87.09
4, 1024, 0, 4, 88.07, 90.35, 83.96, 85.8
4, 1024, 0, 5, 85.29, 88.49, 82.75, 85.03
4, 1024, 0, 6, 85.06, 87.97, 81.65, 83.82
4, 1024, 0, 7, 83.63, 86.99, 81.1, 82.93
4, 1024, 0, 8, 84.68, 88.34, 83.41, 86.7
4, 1024, 0, 9, 84.73, 87.41, 81.32, 82.8
4, 1024, 0, 10, 87.79, 89.08, 85.27, 84.67
4, 2048, 0, 0, 92.45, 94.07, 88.24, 89.29
4, 2048, 0, 1, 92.95, 94.46, 88.46, 89.83
4, 2048, 0, 2, 91.93, 93.68, 88.13, 89.59
4, 2048, 0, 3, 92.15, 93.75, 87.14, 88.97
4, 2048, 0, 4, 91.82, 93.67, 86.26, 87.94
4, 2048, 0, 5, 88.48, 90.11, 83.96, 85.06
4, 2048, 0, 6, 89.58, 91.93, 83.85, 85.64
4, 2048, 0, 7, 89.17, 91.04, 83.08, 84.85
4, 2048, 0, 8, 88.12, 90.82, 82.97, 85.27
4, 2048, 0, 9, 87.74, 90.58, 82.09, 83.38
4, 2048, 0, 10, 86.72, 89.54, 81.32, 82.91
4, 4096, 0, 0, 94.9, 96.01, 88.46, 89.69
4, 4096, 0, 1, 95.15, 96.11, 89.23, 90.01
4, 4096, 0, 2, 95.12, 96.16, 88.57, 89.56
4, 4096, 0, 3, 95.04, 96.08, 88.79, 89.64
4, 4096, 0, 4, 94.32, 95.59, 88.46, 89.71
4, 4096, 0, 5, 92.28, 93.72, 84.51, 85.54
4, 4096, 0, 6, 93.25, 94.98, 86.37, 87.76
4, 4096, 0, 7, 89.83, 91.78, 82.64, 84.55
4, 4096, 0, 8, 92.42, 92.76, 85.82, 86.26
4, 4096, 0, 9, 91.65, 92.54, 86.59, 87.63
4, 4096, 0, 10, 89.61, 90.7, 82.31, 83.49
5, 64, 0, 0, 72.44, 77.29, 72.53, 76.29
5, 64, 0, 1, 69.91, 74.62, 70.11, 73.82
5, 64, 0, 2, 69.3, 73, 68.46, 71.6
5, 64, 0, 3, 69.66, 74.2, 69.34, 74.16
5, 64, 0, 4, 69.22, 73.6, 67.69, 70.54
5, 64, 0, 5, 69.55, 72.67, 69.23, 71.88
5, 64, 0, 6, 67.51, 72.9, 64.62, 69.4
5, 64, 0, 7, 70.76, 75.58, 70.66, 73.98
5, 64, 0, 8, 70.93, 74.33, 68.9, 72.3
5, 64, 0, 9, 72.06, 76.98, 71.32, 75.17
5, 64, 0, 10, 72.03, 74.64, 71.98, 73.87
5, 128, 0, 0, 78.37, 82.33, 77.69, 81.64
5, 128, 0, 1, 78.89, 82.69, 76.81, 79.48
5, 128, 0, 2, 74.26, 76.87, 73.19, 75.52
5, 128, 0, 3, 75.78, 78.09, 73.63, 74.93
5, 128, 0, 4, 72.53, 77.66, 71.65, 73.93
5, 128, 0, 5, 74.26, 78.19, 73.41, 77.22
5, 128, 0, 6, 73.22, 77.21, 73.63, 76.6
5, 128, 0, 7, 78.56, 79.26, 75.71, 75.69
5, 128, 0, 8, 78.15, 80.25, 75.6, 76.79
5, 128, 0, 9, 77.65, 81.93, 75.93, 78.97
5, 128, 0, 10, 77.71, 82.46, 75.93, 79.54
5, 256, 0, 0, 85.75, 88.22, 84.29, 85.58
5, 256, 0, 1, 84.95, 87.96, 82.75, 84.35
5, 256, 0, 2, 81.92, 85.34, 78.13, 81.01
5, 256, 0, 3, 81.23, 84.51, 78.24, 79.84
5, 256, 0, 4, 75.67, 80.91, 73.63, 77.37
5, 256, 0, 5, 77.29, 80.49, 75.93, 77.65
5, 256, 0, 6, 81.29, 83.7, 79.34, 79.94
5, 256, 0, 7, 79.44, 81.92, 77.69, 78.88
5, 256, 0, 8, 80.19, 85.29, 79.34, 82.48
5, 256, 0, 9, 81.01, 84.17, 78.68, 80.65
5, 256, 0, 10, 84.57, 86.17, 79.89, 80.05
5, 512, 0, 0, 87.27, 89.88, 85.71, 87.4
5, 512, 0, 1, 87.85, 90.51, 85.27, 87.54
5, 512, 0, 2, 86.75, 89.1, 84.95, 86.2
5, 512, 0, 3, 84.82, 87.91, 83.3, 85.54
5, 512, 0, 4, 83.85, 86.14, 81.32, 82.7
5, 512, 0, 5, 82.23, 85.42, 78.68, 80.57
5, 512, 0, 6, 81.79, 85.57, 78.9, 81.17
5, 512, 0, 7, 82.09, 85.49, 79.89, 81.53
5, 512, 0, 8, 82.81, 86.56, 81.54, 83.28
5, 512, 0, 9, 83.66, 87.34, 80.55, 82.55
5, 512, 0, 10, 83.85, 87.5, 82.2, 84.21
5, 1024, 0, 0, 89.45, 91.65, 87.25, 89.08
5, 1024, 0, 1, 90, 92.03, 88.02, 89.54
5, 1024, 0, 2, 88.12, 90.77, 85.27, 87.19
5, 1024, 0, 3, 89.61, 91.79, 85.27, 87.1
5, 1024, 0, 4, 88.12, 90.72, 84.51, 86.08
5, 1024, 0, 5, 87.43, 89.16, 83.3, 84.87
5, 1024, 0, 6, 84.57, 86.72, 81.21, 82.59
5, 1024, 0, 7, 85.86, 89.34, 83.19, 85.65
5, 1024, 0, 8, 83.99, 85.84, 79.67, 79.98
5, 1024, 0, 9, 84.46, 87.42, 80.55, 81.94
5, 1024, 0, 10, 86.64, 88.93, 81.76, 82.78
5, 2048, 0, 0, 92.84, 94.21, 88.79, 89.63
5, 2048, 0, 1, 92.73, 94.38, 88.57, 89.65
5, 2048, 0, 2, 93.06, 94.61, 88.57, 89.99
5, 2048, 0, 3, 92.37, 94, 87.8, 89.14
5, 2048, 0, 4, 92.48, 94.25, 87.58, 89.18
5, 2048, 0, 5, 89.47, 91.42, 84.62, 86.22
5, 2048, 0, 6, 88.81, 92.01, 82.09, 84.67
5, 2048, 0, 7, 88.92, 91.29, 82.86, 85.1
5, 2048, 0, 8, 87.99, 90.29, 80.88, 83.12
5, 2048, 0, 9, 88.87, 90.29, 81.98, 82.41
5, 2048, 0, 10, 87.85, 91, 82.75, 84.89
5, 4096, 0, 0, 95.04, 96.1, 89.23, 90
5, 4096, 0, 1, 95.18, 96.15, 88.9, 89.76
5, 4096, 0, 2, 95.07, 96.14, 88.68, 89.66
5, 4096, 0, 3, 95.48, 96.46, 88.68, 89.69
5, 4096, 0, 4, 95.54, 96.26, 89.12, 89.92
5, 4096, 0, 5, 94.6, 95.91, 87.69, 88.86
5, 4096, 0, 6, 93.69, 95.23, 86.7, 87.55
5, 4096, 0, 7, 92.34, 93.8, 86.04, 87.58
5, 4096, 0, 8, 91.6, 92.97, 85.16, 86.3
5, 4096, 0, 9, 93.63, 95.27, 87.58, 89.02
5, 4096, 0, 10, 92.04, 93.3, 85.38, 86.42
6, 64, 0, 0, 73.24, 78.56, 73.41, 77.77
6, 64, 0, 1, 72.03, 76.97, 71.32, 75.49
6, 64, 0, 2, 64.73, 68.94, 66.15, 69.04
6, 64, 0, 3, 68.78, 72.1, 68.13, 70.73
6, 64, 0, 4, 73.05, 76.46, 71.43, 74.03
6, 64, 0, 5, 66.49, 71.06, 62.75, 66.6
6, 64, 0, 6, 70.6, 74.76, 69.45, 72.74
6, 64, 0, 7, 73.74, 78, 72.31, 75.78
6, 64, 0, 8, 74.24, 77.61, 70.55, 73.8
6, 64, 0, 9, 71.42, 77.89, 71.65, 76.63
6, 64, 0, 10, 76.38, 79.13, 74.62, 76.79
6, 128, 0, 0, 79.91, 83.46, 77.47, 80.94
6, 128, 0, 1, 78.07, 81.65, 75.16, 78.54
6, 128, 0, 2, 78.86, 82.59, 76.15, 78.87
6, 128, 0, 3, 74.59, 78.93, 75.6, 79.53
6, 128, 0, 4, 75.17, 78.12, 71.54, 73.08
6, 128, 0, 5, 74.54, 78.67, 74.73, 78.68
6, 128, 0, 6, 74.24, 80.03, 73.74, 78.79
6, 128, 0, 7, 74.46, 80.05, 73.3, 77.29
6, 128, 0, 8, 76.58, 80.93, 75.05, 78.6
6, 128, 0, 9, 78.75, 81.27, 78.35, 80.45
6, 128, 0, 10, 75.72, 81.45, 74.18, 78.55
6, 256, 0, 0, 85.23, 88.41, 83.08, 85.34
6, 256, 0, 1, 84.84, 87.76, 82.42, 84.26
6, 256, 0, 2, 84.71, 86.97, 82.31, 83.42
6, 256, 0, 3, 81.23, 84.85, 79.89, 82.6
6, 256, 0, 4, 81.51, 83.58, 79.78, 80.74
6, 256, 0, 5, 79.72, 84.71, 79.23, 82.58
6, 256, 0, 6, 78.09, 82.55, 77.03, 79.82
6, 256, 0, 7, 79.97, 83.69, 77.69, 80.25
6, 256, 0, 8, 82.94, 84.78, 80, 79.51
6, 256, 0, 9, 83.58, 86.91, 82.75, 85.1
6, 256, 0, 10, 81.65, 86.47, 78.57, 81.6
6, 512, 0, 0, 87.54, 89.98, 85.49, 87.63
6, 512, 0, 1, 87.82, 90.39, 86.04, 87.67
6, 512, 0, 2, 87.27, 89.69, 84.4, 86.32
6, 512, 0, 3, 86.47, 89.16, 84.4, 86.34
6, 512, 0, 4, 84.29, 86.72, 81.32, 82.75
6, 512, 0, 5, 82.06, 85.24, 76.92, 78.88
6, 512, 0, 6, 82.83, 86, 78.13, 81.23
6, 512, 0, 7, 83.38, 86.5, 81.76, 83.32
6, 512, 0, 8, 84.38, 86.93, 81.21, 82.89
6, 512, 0, 9, 84.51, 87.71, 82.64, 84.54
6, 512, 0, 10, 82.89, 86.3, 79.67, 82.1
6, 1024, 0, 0, 90.19, 92.21, 88.13, 89.41
6, 1024, 0, 1, 90.33, 92.2, 88.68, 90.17
6, 1024, 0, 2, 89.69, 91.75, 86.37, 87.82
6, 1024, 0, 3, 88.34, 90.84, 84.73, 86.7
6, 1024, 0, 4, 86.99, 89.98, 82.86, 85.23
6, 1024, 0, 5, 85.92, 88.86, 82.42, 84.37
6, 1024, 0, 6, 84.98, 88.49, 81.87, 84.28
6, 1024, 0, 7, 85.7, 88.72, 82.31, 84.17
6, 1024, 0, 8, 85.34, 87.4, 83.3, 83.8
6, 1024, 0, 9, 83.8, 87.43, 79.78, 81.83
6, 1024, 0, 10, 84.82, 88.97, 80.66, 82.66
6, 2048, 0, 0, 93.33, 94.63, 88.35, 89.55
6, 2048, 0, 1, 93.39, 94.74, 88.9, 90.06
6, 2048, 0, 2, 93.19, 94.71, 87.91, 89.12
6, 2048, 0, 3, 92.73, 94.36, 87.91, 89.48
