index,cardinality,distortion
0,49,0.091225
1,47,0.096128
2,52,0.095723
3,37,0.101870
4,70,0.090012
5,79,0.089427
6,47,0.085658
7,54,0.094392
8,77,0.096899
9,64,0.100503
10,60,0.098778
11,52,0.100271
12,51,0.101798
13,70,0.108359
14,47,0.100798
15,42,0.120518
16,106,0.094236
17,94,0.099272
18,32,0.105168
19,16,0.129816
20,75,0.096073
21,62,0.102145
22,39,0.104337
23,46,0.106989
24,79,0.092416
25,86,0.098089
26,80,0.097709
27,49,0.105914
28,107,0.094332
29,91,0.092606
30,79,0.105785
31,119,0.094815
32,71,0.107283
33,37,0.147251
34,51,0.115632
35,51,0.119858
36,70,0.127336
37,54,0.122671
38,70,0.123607
39,67,0.115346
40,42,0.129510
41,29,0.113192
42,52,0.127453
43,49,0.127813
44,79,0.106938
45,50,0.110982
46,64,0.132724
47,59,0.106521
48,52,0.107860
49,41,0.106205
50,46,0.094287
51,14,0.125205
52,29,0.123863
53,45,0.110480
54,51,0.118413
55,60,0.110388
56,43,0.139618
57,29,0.138540
58,15,0.120113
59,22,0.112234
60,9,0.109294
61,13,0.111935
62,25,0.124835
63,14,0.094618
64,44,0.133041
65,48,0.163043
66,43,0.127683
67,65,0.143939
68,41,0.102120
69,44,0.110433
70,30,0.103186
71,41,0.102321
72,78,0.114246
73,65,0.133587
74,44,0.112810
75,51,0.143691
76,60,0.169628
77,65,0.127159
78,76,0.139175
79,53,0.157144
80,38,0.107930
81,42,0.163880
82,71,0.148820
83,66,0.166882
84,75,0.154018
85,60,0.150930
86,69,0.141859
87,48,0.143192
88,52,0.164408
89,55,0.148360
90,48,0.150075
91,47,0.137897
92,23,0.108648
93,18,0.176005
94,41,0.139750
95,26,0.145543
96,46,0.135942
97,40,0.103904
98,85,0.153323
99,27,0.133639
100,37,0.164671
101,53,0.155085
102,72,0.149213
103,77,0.146543
104,24,0.111744
105,25,0.153325
106,28,0.127766
107,38,0.135714
108,21,0.180063
109,26,0.112181
110,24,0.114930
111,22,0.154195
112,88,0.137430
113,34,0.123590
114,63,0.119862
115,48,0.136691
116,37,0.168954
117,65,0.141812
118,36,0.148928
119,51,0.161791
120,17,0.120285
121,25,0.157414
122,42,0.159814
123,37,0.137628
124,84,0.143969
125,41,0.118677
126,59,0.160101
127,33,0.123740
128,48,0.099455
129,85,0.098230
130,42,0.113657
131,51,0.102395
132,29,0.103811
133,61,0.120336
134,17,0.110706
135,20,0.103909
136,87,0.101291
137,101,0.097208
138,109,0.100924
139,97,0.098153
140,109,0.099388
141,120,0.100056
142,73,0.109663
143,52,0.110646
144,47,0.126581
145,36,0.130500
146,55,0.122734
147,26,0.139584
148,71,0.116443
149,107,0.106225
150,61,0.117891
151,21,0.132888
152,74,0.105825
153,114,0.102284
154,110,0.105527
155,125,0.105437
156,140,0.097516
157,129,0.102407
158,160,0.097367
159,170,0.098216
160,74,0.118427
161,60,0.128344
162,48,0.157333
163,42,0.135215
164,57,0.148608
165,46,0.153505
166,36,0.130716
167,35,0.158334
168,38,0.131174
169,40,0.113838
170,78,0.128996
171,53,0.130263
172,36,0.122947
173,55,0.123687
174,56,0.140383
175,47,0.123736
176,84,0.111913
177,38,0.125138
178,108,0.105501
179,78,0.107459
180,78,0.118251
181,74,0.127473
182,97,0.106982
183,91,0.106470
184,49,0.117701
185,44,0.094246
186,54,0.130879
187,43,0.151514
188,145,0.101911
189,76,0.115558
190,48,0.114723
191,57,0.165280
192,32,0.104999
193,31,0.100640
194,95,0.097057
195,95,0.108115
196,35,0.119283
197,54,0.121051
198,74,0.126113
199,127,0.113066
200,68,0.126809
201,32,0.141671
202,58,0.133409
203,51,0.142760
204,61,0.117877
205,36,0.103249
206,59,0.119889
207,73,0.107791
208,52,0.127291
209,45,0.119568
210,62,0.137265
211,59,0.117906
212,41,0.108879
213,49,0.103185
214,34,0.102892
215,38,0.092032
216,40,0.131846
217,46,0.106059
218,51,0.109791
219,42,0.117319
220,37,0.121766
221,63,0.105968
222,66,0.102013
223,54,0.111769
224,44,0.128588
225,57,0.115637
226,69,0.108795
227,68,0.116283
228,101,0.103569
229,77,0.102211
230,77,0.109147
231,80,0.098159
232,92,0.108041
233,123,0.099211
234,109,0.100028
235,114,0.096476
236,91,0.106266
237,98,0.106960
238,81,0.098736
239,78,0.088790
240,42,0.136331
241,91,0.132660
242,96,0.115806
243,85,0.107096
244,71,0.108258
245,67,0.113474
246,71,0.109178
247,98,0.105874
248,41,0.128129
249,46,0.116426
250,41,0.121040
251,53,0.117997
252,64,0.105896
253,73,0.100588
254,78,0.108427
255,98,0.093522
