index,cardinality,distortion
0,9,0.073947
1,15,0.075715
2,21,0.080285
3,10,0.082183
4,9,0.073278
5,14,0.084215
6,10,0.077305
7,9,0.086381
8,13,0.084379
9,13,0.077446
10,13,0.085082
11,8,0.069110
12,12,0.081597
13,13,0.085583
14,9,0.083237
15,11,0.081016
16,18,0.071814
17,13,0.079090
18,14,0.076738
19,16,0.077218
20,16,0.073926
21,26,0.067859
22,17,0.078791
23,19,0.076891
24,8,0.066365
25,15,0.077063
26,16,0.075355
27,11,0.074611
28,20,0.077092
29,10,0.084746
30,13,0.083731
31,15,0.081077
32,18,0.086096
33,25,0.088590
34,20,0.080267
35,19,0.077135
36,18,0.090421
37,24,0.079987
38,14,0.081217
39,14,0.091760
40,11,0.083191
41,20,0.086261
42,13,0.076921
43,10,0.089316
44,14,0.080164
45,18,0.082347
46,9,0.087741
47,11,0.075689
48,9,0.081712
49,18,0.074805
50,14,0.083305
51,11,0.079012
52,15,0.074712
53,21,0.087004
54,16,0.092924
55,14,0.095337
56,11,0.083606
57,10,0.101879
58,12,0.079020
59,12,0.076104
60,16,0.096895
61,8,0.068500
62,10,0.093790
63,15,0.093767
64,20,0.084324
65,23,0.078408
66,27,0.083729
67,36,0.077500
68,31,0.078232
69,23,0.089087
70,14,0.091432
71,24,0.082504
72,8,0.077985
73,9,0.069552
74,8,0.083575
75,8,0.077182
76,2,0.014547
77,3,0.050128
78,5,0.095349
79,5,0.057004
80,19,0.080884
81,16,0.079831
82,22,0.084767
83,21,0.075635
84,17,0.087250
85,19,0.082444
86,18,0.084826
87,17,0.080074
88,18,0.088264
89,8,0.072593
90,13,0.081403
91,6,0.083706
92,14,0.074647
93,9,0.078664
94,12,0.083941
95,7,0.084983
96,17,0.080329
97,24,0.085041
98,19,0.081769
99,24,0.081615
100,20,0.082281
101,34,0.085097
102,19,0.089026
103,20,0.089461
104,17,0.080711
105,17,0.076797
106,19,0.080914
107,22,0.083648
108,8,0.100559
109,7,0.071918
110,20,0.082959
111,18,0.080195
