index,cardinality,distortion
0,4,0.050162
1,5,0.067751
2,8,0.077753
3,7,0.060718
4,9,0.067327
5,11,0.068473
6,6,0.067118
7,5,0.066614
8,5,0.066069
9,4,0.059021
10,6,0.066795
11,7,0.083384
12,5,0.061411
13,5,0.057988
14,5,0.056312
15,4,0.077955
16,5,0.082390
17,6,0.062209
18,7,0.066918
19,5,0.063482
20,6,0.063424
21,9,0.077762
22,5,0.066973
23,3,0.051697
24,5,0.072845
25,7,0.075653
26,6,0.076033
27,7,0.073749
28,4,0.074073
29,5,0.059197
30,6,0.083175
31,6,0.067356
32,6,0.063034
33,12,0.064246
34,6,0.077668
35,7,0.064100
36,6,0.056938
37,8,0.070574
38,6,0.067231
39,10,0.071694
40,5,0.069311
41,11,0.068708
42,15,0.066227
43,11,0.056916
44,8,0.062525
45,9,0.075789
46,6,0.068529
47,13,0.072806
48,4,0.059955
49,4,0.047093
50,11,0.065991
51,4,0.063254
52,8,0.069608
53,10,0.074537
54,7,0.061717
55,4,0.063390
56,5,0.068715
57,15,0.068502
58,6,0.075479
59,4,0.074407
60,8,0.074804
61,5,0.075183
62,8,0.070307
63,7,0.071171
64,5,0.072944
65,11,0.070572
66,10,0.080642
67,11,0.069973
68,10,0.069641
69,10,0.075433
70,14,0.066970
71,7,0.074582
72,9,0.077201
73,10,0.080436
74,14,0.075605
75,11,0.070574
76,6,0.057990
77,11,0.077589
78,6,0.072932
79,7,0.089411
80,5,0.077025
81,6,0.071082
82,13,0.076211
83,7,0.073061
84,8,0.069747
85,5,0.063811
86,5,0.065896
87,6,0.072378
88,8,0.078497
89,7,0.061428
90,8,0.065434
91,7,0.068179
92,4,0.069607
93,5,0.069525
94,6,0.080445
95,5,0.059608
96,5,0.050941
97,4,0.071068
98,8,0.061147
99,10,0.074900
100,8,0.071668
101,5,0.059587
102,4,0.060357
103,7,0.076465
104,6,0.069713
105,9,0.065568
106,10,0.080957
107,9,0.077148
108,10,0.085030
109,5,0.064900
110,5,0.073629
111,11,0.079471
112,4,0.061645
113,7,0.075656
114,6,0.093001
115,4,0.077684
116,7,0.068489
117,4,0.067047
118,8,0.057876
119,6,0.075501
120,8,0.078723
121,6,0.074279
122,5,0.061011
123,2,0.039073
124,4,0.082583
125,4,0.067054
126,9,0.072616
127,6,0.073982
128,10,0.081746
129,12,0.069978
130,11,0.073509
131,14,0.072909
132,14,0.079634
133,15,0.081989
134,18,0.066945
135,15,0.072117
136,15,0.072704
137,17,0.073037
138,8,0.076816
139,14,0.081175
140,7,0.075814
141,8,0.074152
142,10,0.076940
143,13,0.076129
144,3,0.059555
145,5,0.066924
146,4,0.059026
147,5,0.058745
148,4,0.072094
149,4,0.072743
150,6,0.058983
151,4,0.061962
152,1,0.000000
153,1,0.000000
154,1,0.000000
155,2,0.028387
156,1,-0.000000
157,3,0.082933
158,3,0.039462
159,2,0.030219
160,11,0.068333
161,7,0.069867
162,11,0.068374
163,7,0.067081
164,13,0.067333
165,9,0.073423
166,11,0.068151
167,11,0.073256
168,9,0.076986
169,10,0.076992
170,6,0.062521
171,11,0.075351
172,8,0.062212
173,9,0.073916
174,9,0.067283
175,7,0.071120
176,7,0.068293
177,9,0.073453
178,2,0.020130
179,6,0.071625
180,8,0.072933
181,7,0.074803
182,3,0.053898
183,3,0.088315
184,9,0.076212
185,5,0.061034
186,5,0.065173
187,4,0.077558
188,7,0.059266
189,4,0.062957
190,4,0.043783
191,3,0.071067
