index,cardinality,distortion
0,96,0.100579
1,81,0.107668
2,160,0.095801
3,92,0.095901
4,140,0.102822
5,116,0.110341
6,135,0.117815
7,90,0.123159
8,197,0.101941
9,52,0.160417
10,134,0.107216
11,96,0.122155
12,165,0.104507
13,142,0.107372
14,200,0.098228
15,186,0.105706
16,102,0.143874
17,94,0.130482
18,109,0.136630
19,134,0.133092
20,83,0.151893
21,147,0.151034
22,122,0.129551
23,123,0.137886
24,85,0.119512
25,59,0.134315
26,72,0.130774
27,85,0.126327
28,47,0.167700
29,34,0.139002
30,22,0.176761
31,38,0.133575
32,74,0.159437
33,76,0.161670
34,76,0.135348
35,84,0.127381
36,149,0.132646
37,105,0.152735
38,169,0.178619
39,131,0.162944
40,68,0.157811
41,131,0.178712
42,109,0.170523
43,108,0.169828
44,93,0.168148
45,119,0.171723
46,39,0.199971
47,61,0.184398
48,83,0.137033
49,135,0.171932
50,92,0.188537
51,139,0.166634
52,60,0.184206
53,66,0.170791
54,46,0.180429
55,51,0.189091
56,147,0.159980
57,92,0.154413
58,115,0.177345
59,84,0.202672
60,44,0.191888
61,78,0.174443
62,127,0.157794
63,70,0.185501
64,126,0.108304
65,91,0.120721
66,94,0.137208
67,38,0.124600
68,213,0.103757
69,226,0.109860
70,256,0.108634
71,130,0.120528
72,108,0.172545
73,70,0.167777
74,197,0.120314
75,72,0.150637
76,155,0.114246
77,222,0.111598
78,294,0.105370
79,296,0.104710
80,141,0.137527
81,83,0.176560
82,94,0.175320
83,83,0.175021
84,76,0.131017
85,119,0.146976
86,100,0.139312
87,93,0.147210
88,130,0.137034
89,206,0.117546
90,154,0.127406
91,207,0.110855
92,102,0.130181
93,98,0.158033
94,161,0.116882
95,90,0.171719
96,56,0.118332
97,194,0.111828
98,108,0.136273
99,152,0.125209
100,88,0.144647
101,122,0.155514
102,109,0.131450
103,115,0.126315
104,118,0.144615
105,121,0.141368
106,89,0.127633
107,59,0.114523
108,94,0.136657
109,89,0.131062
110,102,0.119674
111,116,0.116053
112,125,0.140933
113,148,0.120980
114,159,0.109810
115,147,0.113736
116,205,0.107708
117,240,0.103071
118,193,0.111518
119,143,0.100149
120,133,0.151306
121,181,0.121072
122,144,0.120450
123,202,0.117854
124,79,0.140009
125,92,0.121563
126,135,0.112080
127,197,0.106678
