index,cardinality,distortion
0,24,0.111887
1,49,0.085503
2,49,0.092747
3,21,0.097998
4,14,0.119993
5,15,0.126421
6,32,0.103904
7,29,0.088177
8,15,0.104822
9,35,0.095366
10,14,0.099854
11,15,0.096431
12,18,0.091707
13,19,0.101063
14,24,0.098714
15,23,0.112730
16,8,0.154066
17,7,0.138714
18,14,0.145206
19,13,0.117757
20,7,0.082798
21,11,0.117890
22,12,0.094813
23,6,0.119126
24,4,0.126955
25,4,0.056106
26,6,0.127092
27,4,0.102309
28,10,0.090669
29,5,0.065647
30,3,0.050426
31,6,0.097078
32,10,0.103853
33,8,0.094754
34,8,0.110437
35,12,0.111243
36,6,0.078736
37,13,0.088685
38,10,0.092588
39,9,0.109298
40,5,0.194138
41,8,0.095299
42,8,0.091825
43,11,0.112512
44,5,0.094838
45,6,0.068160
46,4,0.126249
47,2,0.024455
48,6,0.080547
49,10,0.084500
50,14,0.108618
51,12,0.102789
52,16,0.123518
53,17,0.095476
54,12,0.097776
55,18,0.107167
56,8,0.086741
57,7,0.093532
58,20,0.108726
59,17,0.103853
60,7,0.066025
61,8,0.097175
62,17,0.072628
63,12,0.104152
64,13,0.100189
65,21,0.080282
66,20,0.108004
67,23,0.101621
68,17,0.109279
69,11,0.093850
70,15,0.113655
71,10,0.091966
72,11,0.085041
73,13,0.086052
74,36,0.088795
75,23,0.099592
76,25,0.091623
77,23,0.092668
78,5,0.079566
79,26,0.100942
80,14,0.089802
81,25,0.097831
82,12,0.092259
83,10,0.086361
84,13,0.087611
85,17,0.086077
86,13,0.094183
87,10,0.091295
88,11,0.097615
89,24,0.089477
90,17,0.098840
91,14,0.085250
92,12,0.080298
93,13,0.090400
94,16,0.102016
95,12,0.105361
96,7,0.077531
97,10,0.094802
98,7,0.069860
99,12,0.106377
100,15,0.105807
101,15,0.106451
102,11,0.106933
103,8,0.099786
104,9,0.083979
105,11,0.086989
106,14,0.068128
107,14,0.086631
108,15,0.097094
109,18,0.090641
110,12,0.085528
111,11,0.113155
112,11,0.109466
113,18,0.108323
114,22,0.100711
115,20,0.085688
116,20,0.098629
117,21,0.102083
118,6,0.061808
119,10,0.104078
120,19,0.091003
121,22,0.084780
122,16,0.098382
123,20,0.082582
124,10,0.107215
125,8,0.083710
126,14,0.090815
127,15,0.116418
128,28,0.096699
129,18,0.097392
130,26,0.099308
131,31,0.098826
132,9,0.139694
133,7,0.148700
