codeword,minDistortion
8,0.104200
8,0.120079
8,0.127289
8,0.134289
8,0.156416
8,0.153949
8,0.104113
8,0.125062
8,0.147046
8,0.112208
8,0.093200
8,0.116874
8,0.104089
8,0.126374
8,0.105555
8,0.165790
8,0.138383
8,0.105022
8,0.083748
8,0.092419
8,0.087984
8,0.121016
8,0.116476
8,0.122284
8,0.178444
8,0.154660
8,0.147955
8,0.224918
8,0.158913
8,0.160030
8,0.091197
8,0.180970
8,0.183204
8,0.212431
8,0.208359
8,0.122383
8,0.141112
8,0.175241
8,0.112797
8,0.175351
8,0.201781
8,0.123831
8,0.110631
8,0.106422
8,0.094752
8,0.107699
8,0.129226
8,0.124436
8,0.168847
8,0.144492
8,0.149298
8,0.155496
8,0.085210
8,0.096379
8,0.175031
8,0.236312
8,0.096099
8,0.123159
8,0.125553
8,0.114638
8,0.078229
8,0.093812
8,0.082560
8,0.111920
8,0.131778
8,0.147384
8,0.174884
8,0.160117
8,0.168034
8,0.075733
8,0.116717
8,0.130491
8,0.087194
8,0.102653
8,0.128468
8,0.128227
8,0.126267
8,0.056497
8,0.113092
8,0.100618
8,0.090576
8,0.071672
8,0.105524
8,0.131444
8,0.093539
8,0.132337
8,0.125460
8,0.094162
8,0.124564
8,0.131116
8,0.092196
8,0.086924
8,0.111219
8,0.083393
8,0.106208
8,0.052141
8,0.108347
8,0.137599
8,0.134135
8,0.117815
8,0.119378
8,0.131855
8,0.114927
8,0.127270
8,0.157605
8,0.184257
8,0.178269
8,0.090028
8,0.163775
8,0.100368
8,0.081322
8,0.102306
8,0.098592
8,0.151480
8,0.086402
8,0.121341
8,0.140696
8,0.109892
8,0.164943
8,0.160218
8,0.147607
8,0.107298
8,0.064541
8,0.076556
8,0.160281
8,0.189610
8,0.150042
8,0.113391
8,0.116974
8,0.137490
8,0.071340
8,0.121455
8,0.159065
8,0.150398
8,0.204107
8,0.179711
8,0.131023
8,0.145761
8,0.173992
8,0.144631
8,0.150905
8,0.126694
8,0.112287
8,0.119732
8,0.108969
8,0.147767
8,0.173134
8,0.068711
8,0.078700
8,0.121394
8,0.123466
8,0.221186
8,0.299688
8,0.157696
8,0.153049
8,0.187834
8,0.264262
8,0.341852
8,0.504130
8,0.306588
8,0.259159
8,0.292550
8,0.221763
8,0.150624
8,0.307519
8,0.399337
8,0.187395
8,0.234872
8,0.309758
8,0.153527
8,0.109613
8,0.196012
8,0.274250
8,0.215279
8,0.208554
8,0.086210
8,0.141791
8,0.138922
8,0.143265
8,0.218477
8,0.302534
8,0.324950
8,0.250663
8,0.240010
8,0.123537
8,0.110217
8,0.146228
8,0.205760
8,0.234763
8,0.144548
8,0.214835
8,0.274251
8,0.138352
8,0.123963
8,0.084826
8,0.084572
8,0.166778
8,0.202163
8,0.151663
8,0.163658
8,0.147966
8,0.110411
8,0.121647
8,0.164514
8,0.228179
8,0.135883
8,0.161939
8,0.123556
8,0.149446
8,0.129870
8,0.134547
8,0.174847
8,0.137371
8,0.191282
8,0.182069
8,0.125073
8,0.194881
8,0.153150
8,0.095175
8,0.096790
8,0.130666
8,0.169468
8,0.206434
8,0.191797
8,0.140084
8,0.208040
8,0.147329
8,0.222231
8,0.228082
8,0.170651
8,0.166562
8,0.105436
8,0.158254
8,0.163403
8,0.113501
8,0.182405
8,0.215206
8,0.165364
8,0.158393
8,0.138524
8,0.155184
8,0.162569
8,0.147015
8,0.154300
8,0.139298
8,0.105367
8,0.131363
8,0.130413
8,0.100553
8,0.140621
8,0.158589
8,0.101162
8,0.063047
8,0.143241
8,0.125531
8,0.082259
8,0.075408
8,0.142249
8,0.107174
8,0.106099
8,0.096547
8,0.113194
8,0.100195
8,0.105879
8,0.103355
8,0.126968
8,0.117484
8,0.109596
8,0.117389
8,0.072510
8,0.134215
8,0.172601
8,0.126127
8,0.113415
8,0.161424
8,0.135988
8,0.097810
8,0.080114
8,0.100077
8,0.108845
8,0.105178
8,0.126460
8,0.123067
8,0.149496
8,0.147812
8,0.232765
8,0.123244
8,0.151506
8,0.110403
8,0.151727
8,0.177490
8,0.137585
8,0.099946
8,0.189851
8,0.235014
8,0.217808
8,0.221981
8,0.252986
8,0.222079
8,0.318713
8,0.294812
8,0.209156
8,0.166461
8,0.152601
8,0.152513
8,0.129198
8,0.149655
8,0.159242
8,0.155884
8,0.223934
8,0.166758
8,0.129068
8,0.120738
8,0.127305
8,0.113521
8,0.165516
8,0.134937
8,0.119808
8,0.111289
8,0.137118
8,0.122425
8,0.175877
8,0.124840
8,0.121804
8,0.168945
8,0.150247
8,0.149780
8,0.117133
8,0.154514
8,0.150662
8,0.173391
8,0.125224
8,0.150194
8,0.128890
8,0.137299
8,0.132673
8,0.204389
8,0.200245
8,0.168311
8,0.216384
8,0.112435
8,0.157800
8,0.151584
8,0.196132
8,0.282460
8,0.249196
8,0.363839
8,0.324181
8,0.497363
8,0.585408
8,0.849348
8,0.804755
8,0.527518
8,0.348995
8,0.267394
8,0.298566
8,0.330308
8,0.266830
8,0.331072
8,0.140810
8,0.166076
8,0.087163
8,0.139013
8,0.149296
8,0.147098
8,0.171424
8,0.163621
8,0.155354
8,0.161312
9,0.254921
8,0.217843
8,0.253706
8,0.166555
8,0.166179
8,0.164813
8,0.198881
8,0.146095
8,0.172485
8,0.116405
8,0.117171
8,0.159092
8,0.162397
8,0.139481
8,0.108826
8,0.114575
8,0.100751
8,0.113827
8,0.118670
8,0.137382
8,0.132952
8,0.117251
8,0.116562
8,0.096698
8,0.181150
8,0.144685
8,0.126526
8,0.115763
8,0.140250
8,0.077045
8,0.132812
8,0.116990
8,0.138265
8,0.238034
8,0.191420
8,0.298865
8,0.174275
8,0.106477
8,0.126285
8,0.106128
8,0.102719
8,0.181718
8,0.111927
8,0.158796
8,0.128062
8,0.149027
8,0.161664
8,0.138799
8,0.098935
8,0.189207
8,0.118080
8,0.077134
8,0.141095
8,0.133882
8,0.131795
8,0.171791
8,0.199589
8,0.089341
8,0.119016
8,0.142510
8,0.173081
8,0.183139
8,0.108770
8,0.156837
8,0.134340
8,0.128522
8,0.143527
8,0.123978
8,0.151117
8,0.116393
8,0.114282
8,0.148185
8,0.112080
8,0.118782
8,0.165584
8,0.120563
8,0.248218
8,0.229910
8,0.201122
8,0.212881
8,0.226396
8,0.261570
8,0.367013
8,0.411229
8,0.321377
8,0.298751
8,0.386179
8,0.317122
8,0.312801
8,0.492336
8,0.431993
8,0.361865
8,0.409203
8,0.343307
8,0.299474
8,0.446775
8,0.375979
8,0.308755
8,0.341517
8,0.356501
8,0.437464
8,0.215221
8,0.222178
8,0.329190
8,0.155746
8,0.168084
8,0.150791
8,0.134705
8,0.145401
8,0.117251
8,0.137528
8,0.143107
8,0.155242
8,0.110702
8,0.077482
8,0.192953
8,0.127257
8,0.134650
8,0.083804
8,0.111775
8,0.151184
8,0.151616
8,0.101560
8,0.106566
8,0.107731
8,0.168600
8,0.147596
8,0.208000
8,0.169340
8,0.162091
8,0.169885
8,0.218791
8,0.101867
8,0.084025
8,0.134060
8,0.094684
8,0.078752
8,0.149425
8,0.140094
8,0.101352
8,0.152555
8,0.132223
8,0.111179
8,0.111299
8,0.158058
8,0.181958
8,0.151139
8,0.166851
8,0.113889
8,0.186391
8,0.159089
8,0.160159
8,0.139024
8,0.136105
8,0.198194
8,0.280509
8,0.312863
8,0.152954
8,0.200732
8,0.342608
8,0.429447
8,0.412729
8,0.287611
8,0.307341
8,0.172374
8,0.101352
8,0.168611
8,0.151282
8,0.110347
8,0.220091
8,0.278657
8,0.173126
8,0.201858
8,0.134227
8,0.096301
