index,cardinality,distortion
0,278,0.276522
1,252,0.192819
2,413,0.222623
3,483,0.191376
4,309,0.186946
5,458,0.202236
6,273,0.183723
7,338,0.178131
8,383,0.318462
9,573,0.235260
10,411,0.198367
11,219,0.266764
12,400,0.267594
13,186,0.388529
14,624,0.198020
15,491,0.191075
16,735,0.212562
17,1026,0.163470
18,589,0.192053
19,840,0.149944
20,1424,0.153933
21,568,0.170605
22,539,0.170038
23,953,0.162956
24,338,0.223686
25,627,0.204357
26,410,0.180581
27,334,0.185561
28,203,0.293807
29,396,0.220492
30,215,0.230625
31,187,0.239385
32,1455,0.145756
33,1303,0.144573
34,999,0.140624
35,723,0.151991
36,813,0.148666
37,779,0.150540
38,621,0.177098
39,200,0.375137
40,422,0.220971
41,535,0.225774
42,165,0.314204
43,255,0.229862
44,174,0.267506
45,261,0.237485
46,268,0.301943
47,295,0.331451
48,295,0.259868
49,2558,0.129496
50,2781,0.130156
51,1747,0.148164
52,686,0.181669
53,4538,0.127841
54,1613,0.147906
55,2424,0.136938
56,902,0.159623
57,796,0.180274
58,556,0.201714
59,797,0.165490
60,741,0.179446
61,322,0.256306
62,390,0.254602
63,601,0.203432
