index,cardinality,distortion
0,126,0.117003
1,85,0.132505
2,69,0.140263
3,87,0.120815
4,39,0.199488
5,37,0.150425
6,17,0.171866
7,25,0.131980
8,44,0.137675
9,42,0.146337
10,30,0.188038
11,19,0.150683
12,35,0.121095
13,67,0.136408
14,48,0.125443
15,39,0.097187
16,78,0.130474
17,32,0.137950
18,65,0.107769
19,62,0.121645
20,29,0.106561
21,36,0.108664
22,60,0.118749
23,57,0.123616
24,40,0.160469
25,39,0.148257
26,52,0.114929
27,52,0.117728
28,72,0.133261
29,54,0.126773
30,78,0.108019
31,48,0.128811
32,111,0.127659
33,36,0.178294
34,50,0.140497
35,52,0.128152
36,62,0.118033
37,61,0.115063
38,33,0.106932
39,43,0.124598
40,45,0.139148
41,43,0.139961
42,52,0.114454
43,63,0.116753
44,89,0.129143
45,151,0.119036
46,103,0.121605
47,100,0.122687
48,58,0.130003
49,65,0.113999
50,50,0.130643
51,66,0.116766
52,37,0.126329
53,61,0.135215
54,62,0.109733
55,57,0.116297
56,23,0.205346
57,12,0.187015
58,16,0.173028
59,27,0.150910
60,52,0.128185
61,60,0.113744
62,38,0.127471
63,47,0.115253
64,12,0.164394
65,22,0.144804
66,40,0.177497
67,52,0.160337
68,24,0.150339
69,48,0.123672
70,64,0.179734
71,44,0.113767
72,51,0.161691
73,28,0.153190
74,41,0.166277
75,81,0.139198
76,50,0.162231
77,43,0.159189
78,34,0.193082
79,116,0.126138
80,82,0.176072
81,90,0.143016
82,74,0.144465
83,77,0.134513
84,53,0.146323
85,84,0.123561
86,28,0.130359
87,47,0.099390
88,12,0.151249
89,28,0.154279
90,41,0.172850
91,41,0.143945
92,56,0.145454
93,65,0.122029
94,72,0.117575
95,66,0.129035
96,72,0.133857
97,30,0.104571
98,42,0.145864
99,50,0.144126
100,27,0.251112
101,46,0.244983
102,96,0.133074
103,75,0.124714
104,16,0.265118
105,20,0.196674
106,13,0.127109
107,13,0.095052
108,54,0.155402
109,42,0.187664
110,59,0.166319
111,57,0.176158
112,52,0.173035
113,45,0.178202
114,74,0.113026
115,65,0.133921
116,73,0.132357
117,117,0.109095
118,68,0.128407
119,42,0.136238
120,86,0.121712
121,71,0.138919
122,57,0.125285
123,102,0.109551
124,55,0.123578
125,63,0.115581
126,62,0.120236
127,58,0.131130
128,12,0.101788
129,11,0.080943
130,48,0.129848
131,69,0.113451
132,24,0.112269
133,51,0.112238
134,74,0.145703
135,45,0.118421
136,123,0.125860
137,132,0.116919
138,70,0.110155
139,127,0.110866
140,100,0.110174
141,122,0.125048
142,156,0.112272
143,103,0.108983
144,59,0.129947
145,73,0.125005
146,77,0.126759
147,89,0.114210
148,58,0.130702
149,108,0.118138
150,48,0.123311
151,74,0.123661
152,48,0.139826
153,144,0.114728
154,134,0.115139
