index,cardinality,distortion
0,177,0.234129
1,133,0.227035
2,111,0.197022
3,122,0.146938
4,209,0.185616
5,159,0.164594
6,225,0.166362
7,254,0.167761
8,201,0.182575
9,176,0.148015
10,239,0.154528
11,426,0.162495
12,222,0.156032
13,244,0.154301
14,62,0.289548
15,234,0.154816
16,112,0.278928
17,135,0.215688
18,222,0.220505
19,289,0.196893
20,294,0.199201
21,250,0.172656
22,96,0.261488
23,248,0.160566
24,170,0.214978
25,305,0.211574
26,57,0.317135
27,197,0.286305
28,247,0.175804
29,226,0.162549
30,366,0.156858
31,282,0.159710
32,207,0.181461
33,156,0.184609
34,453,0.144306
35,452,0.136282
36,317,0.157798
37,252,0.155612
38,458,0.143510
39,513,0.133621
40,730,0.128288
41,516,0.135317
42,557,0.139438
43,222,0.179423
44,411,0.141997
45,254,0.151026
46,408,0.150248
47,523,0.139781
48,285,0.158881
49,131,0.201309
50,325,0.151649
51,268,0.176710
52,158,0.168543
53,198,0.143773
54,181,0.162007
55,257,0.160293
56,100,0.342190
57,172,0.256768
58,258,0.171888
59,280,0.169263
60,128,0.181209
61,95,0.199236
62,65,0.153298
63,112,0.211362
64,760,0.133655
65,679,0.121352
66,661,0.117732
67,731,0.116589
68,356,0.139336
69,646,0.124280
70,381,0.137465
71,383,0.138528
72,548,0.132367
73,379,0.137960
74,559,0.127006
75,312,0.145594
76,382,0.142666
77,244,0.153879
78,83,0.324616
79,87,0.252505
80,246,0.190057
81,170,0.187510
82,350,0.176579
83,227,0.248581
84,145,0.253174
85,122,0.223743
86,447,0.143602
87,124,0.200944
88,67,0.273467
89,105,0.170176
90,92,0.206393
91,102,0.185133
92,114,0.255540
93,149,0.224113
94,150,0.204103
95,166,0.252064
96,123,0.256905
97,306,0.174913
98,1099,0.122088
99,1473,0.114314
100,1585,0.120202
101,1085,0.117478
102,616,0.132127
103,832,0.131408
104,531,0.140351
105,236,0.174403
106,1880,0.110319
107,1929,0.111798
108,643,0.137989
109,888,0.132818
110,868,0.130555
111,1212,0.124687
112,436,0.138931
113,418,0.139547
114,380,0.149328
115,388,0.145374
116,209,0.184458
117,369,0.169035
118,326,0.149598
119,442,0.145195
120,389,0.138719
121,414,0.161608
122,150,0.233572
123,112,0.199663
124,171,0.204918
125,230,0.206857
126,429,0.167377
127,222,0.195675
