index,cardinality,distortion
0,0,NaN
1,0,NaN
2,0,NaN
3,0,NaN
4,0,NaN
5,0,NaN
6,0,NaN
7,0,NaN
8,0,NaN
9,0,NaN
10,0,NaN
11,0,NaN
12,0,NaN
13,0,NaN
14,0,NaN
15,0,NaN
16,0,NaN
17,0,NaN
18,0,NaN
19,0,NaN
20,0,NaN
21,0,NaN
22,0,NaN
23,0,NaN
24,0,NaN
25,0,NaN
26,0,NaN
27,0,NaN
28,0,NaN
29,0,NaN
30,0,NaN
31,0,NaN
32,0,NaN
33,0,NaN
34,0,NaN
35,0,NaN
36,0,NaN
37,0,NaN
38,0,NaN
39,0,NaN
40,0,NaN
41,0,NaN
42,0,NaN
43,0,NaN
44,0,NaN
45,0,NaN
46,0,NaN
47,0,NaN
48,0,NaN
49,0,NaN
50,0,NaN
51,0,NaN
52,0,NaN
53,0,NaN
54,0,NaN
55,0,NaN
56,0,NaN
57,0,NaN
58,0,NaN
59,0,NaN
60,0,NaN
61,0,NaN
62,0,NaN
63,0,NaN
64,0,NaN
65,0,NaN
66,0,NaN
67,0,NaN
68,0,NaN
69,0,NaN
70,0,NaN
71,0,NaN
72,0,NaN
73,0,NaN
74,0,NaN
75,0,NaN
76,0,NaN
77,0,NaN
78,0,NaN
79,0,NaN
80,0,NaN
81,0,NaN
82,0,NaN
83,0,NaN
84,0,NaN
85,0,NaN
86,0,NaN
87,0,NaN
88,0,NaN
89,0,NaN
90,0,NaN
91,0,NaN
92,0,NaN
93,0,NaN
94,0,NaN
95,0,NaN
96,0,NaN
97,0,NaN
98,0,NaN
99,0,NaN
100,0,NaN
101,0,NaN
102,0,NaN
103,0,NaN
104,0,NaN
105,0,NaN
106,0,NaN
107,0,NaN
108,0,NaN
109,0,NaN
110,0,NaN
111,0,NaN
112,0,NaN
113,0,NaN
114,0,NaN
115,0,NaN
116,0,NaN
117,0,NaN
118,0,NaN
119,0,NaN
120,0,NaN
121,0,NaN
122,0,NaN
123,0,NaN
124,0,NaN
125,0,NaN
126,0,NaN
127,0,NaN
128,6,0.100414
129,4,0.086152
130,9,0.101525
131,7,0.095345
132,3,0.065759
133,5,0.068661
134,4,0.083199
135,5,0.069489
136,7,0.075668
137,4,0.058803
138,5,0.058463
139,4,0.068959
140,2,0.025143
141,3,0.055055
142,8,0.049907
143,2,0.029822
144,6,0.174629
145,12,0.113976
146,4,0.078487
147,7,0.092959
148,17,0.168282
149,9,0.134792
150,11,0.097319
151,19,0.112282
152,6,0.090079
153,2,0.043709
154,3,0.038692
155,9,0.125139
156,7,0.196281
157,5,0.115773
158,7,0.080416
159,6,0.094885
160,27,0.109798
161,22,0.097932
162,14,0.102731
163,21,0.100372
164,27,0.088348
165,38,0.100212
166,9,0.107326
167,10,0.124535
168,21,0.164556
169,24,0.141881
170,13,0.114346
171,20,0.101600
172,22,0.114510
173,19,0.100422
174,27,0.094913
175,21,0.129756
176,5,0.071347
177,13,0.102533
178,3,0.054371
179,1,0.000000
180,5,0.058204
181,13,0.068046
182,3,0.039453
183,2,0.035189
184,10,0.100858
185,10,0.095693
186,8,0.072831
187,2,0.109522
188,5,0.081959
189,6,0.079242
190,5,0.115812
191,8,0.128867
192,4,0.051274
193,2,0.039958
194,7,0.070100
195,2,0.032911
196,11,0.126190
197,18,0.107802
198,14,0.091806
199,18,0.113087
200,7,0.078773
201,13,0.094282
202,8,0.166581
203,12,0.118238
204,13,0.113065
205,10,0.068624
206,14,0.106291
207,10,0.065482
208,18,0.116622
209,11,0.081558
210,15,0.124702
211,14,0.112410
212,4,0.107591
213,3,0.053278
214,9,0.075731
215,6,0.074072
216,7,0.078304
217,12,0.122938
218,5,0.082405
219,5,0.089995
220,4,0.055627
221,9,0.074807
222,8,0.100729
223,3,0.054190
224,16,0.101043
225,6,0.132709
226,15,0.127805
227,7,0.070765
228,23,0.109671
229,36,0.096770
230,29,0.116714
231,19,0.108013
232,4,0.134818
233,10,0.081725
234,21,0.092550
235,11,0.084193
236,11,0.071329
237,10,0.077811
238,3,0.066502
239,13,0.093401
240,41,0.113813
241,57,0.097216
242,49,0.085558
243,35,0.088149
244,48,0.103121
245,44,0.090951
246,59,0.096997
247,67,0.094826
248,33,0.100460
249,34,0.098359
250,42,0.087261
251,33,0.095580
252,28,0.113237
253,55,0.099083
254,37,0.107411
255,20,0.113275
