index,cardinality,distortion
0,61,0.107806
1,67,0.108883
2,71,0.098946
3,103,0.102270
4,152,0.095312
5,144,0.097686
6,135,0.104036
7,20,0.134351
8,86,0.110490
9,97,0.102929
10,92,0.100702
11,85,0.112630
12,157,0.097953
13,182,0.092823
14,213,0.097767
15,293,0.095712
16,37,0.197080
17,58,0.174476
18,58,0.187838
19,28,0.141700
20,60,0.144109
21,56,0.147261
22,43,0.170837
23,22,0.122361
24,66,0.094293
25,70,0.105520
26,93,0.095523
27,11,0.101588
28,71,0.099583
29,55,0.095611
30,76,0.106053
31,23,0.109635
32,143,0.097006
33,165,0.089774
34,127,0.095699
35,143,0.096264
36,187,0.094306
37,210,0.091119
38,203,0.091983
39,145,0.094358
40,228,0.094646
41,289,0.090840
42,167,0.101131
43,239,0.090177
44,193,0.093557
45,230,0.092096
46,195,0.092902
47,188,0.096806
48,45,0.111808
49,16,0.089048
50,44,0.094631
51,15,0.105351
52,119,0.102349
53,254,0.093355
54,250,0.091413
55,211,0.095419
56,180,0.103631
57,234,0.104404
58,276,0.090289
59,329,0.097966
60,15,0.166811
61,18,0.134526
62,32,0.195585
63,25,0.213011
64,150,0.109547
65,74,0.141104
66,136,0.132204
67,44,0.173470
68,93,0.160482
69,43,0.163193
70,81,0.162366
71,63,0.208790
72,37,0.193934
73,27,0.232449
74,42,0.226675
75,31,0.194081
76,33,0.230595
77,20,0.192866
78,79,0.177584
79,70,0.148651
80,27,0.246192
81,11,0.123166
82,65,0.218971
83,55,0.219842
84,46,0.174300
85,85,0.157866
86,75,0.174448
87,64,0.197264
88,48,0.167221
89,121,0.176570
90,38,0.145332
91,43,0.141914
92,37,0.173528
93,51,0.164638
94,35,0.152627
95,56,0.189661
96,29,0.192496
97,36,0.169808
98,23,0.126987
99,10,0.079232
100,16,0.128973
101,33,0.182887
102,28,0.174471
103,28,0.183959
104,56,0.204206
105,37,0.214873
106,24,0.190061
107,24,0.170260
108,36,0.166064
109,25,0.186156
110,43,0.209405
111,28,0.210031
112,63,0.187101
113,59,0.229102
114,34,0.189439
115,12,0.162678
116,52,0.230455
117,72,0.204992
118,52,0.214850
119,32,0.229100
120,26,0.264067
121,26,0.226152
122,24,0.222552
123,36,0.223870
124,16,0.200480
125,13,0.339478
126,35,0.321710
127,14,0.408191
128,68,0.137258
129,68,0.160880
130,39,0.182561
131,59,0.165171
132,107,0.131806
133,47,0.147844
134,72,0.145141
135,105,0.140053
136,59,0.184860
137,53,0.184967
138,65,0.169469
139,59,0.169890
140,35,0.248409
141,62,0.173478
142,51,0.166386
143,30,0.191396
144,35,0.149225
145,53,0.125775
146,45,0.135322
147,47,0.163542
148,37,0.179489
149,68,0.155770
150,58,0.127964
151,105,0.141034
152,149,0.099336
153,160,0.106611
154,154,0.114169
155,145,0.110994
156,187,0.112834
157,123,0.136508
158,97,0.136708
159,126,0.132036
160,33,0.173044
161,34,0.138580
162,40,0.164507
163,63,0.183907
164,43,0.165955
165,20,0.087257
166,48,0.170341
167,33,0.167497
