codeword,minDistortion
127,0.098007
119,0.071485
127,0.106135
119,0.094820
119,0.113997
127,0.101193
115,0.118879
123,0.077704
123,0.123617
123,0.142895
115,0.181774
123,0.099793
125,0.119692
123,0.057363
123,0.133463
125,0.113230
121,0.107919
122,0.130312
23,0.252389
23,0.274420
69,0.354948
69,0.381088
82,0.208574
82,0.213766
82,0.179560
69,0.170583
113,0.172062
113,0.234039
113,0.247638
113,0.232358
113,0.290397
113,0.319599
113,0.303235
113,0.285418
113,0.342065
113,0.205986
113,0.225040
113,0.145703
85,0.255101
85,0.176976
94,0.229961
112,0.255245
92,0.230648
91,0.240444
91,0.191742
91,0.235248
91,0.353858
91,0.293312
95,0.232568
95,0.234157
120,0.188964
95,0.132899
95,0.269635
94,0.257359
95,0.188831
120,0.182179
95,0.169062
47,0.273588
46,0.277237
46,0.284812
69,0.141348
21,0.177078
21,0.164484
21,0.246236
21,0.426127
21,0.415058
21,0.354540
21,0.287761
21,0.296023
21,0.331360
21,0.424347
21,0.517611
21,0.268022
21,0.110644
21,0.226297
21,0.191612
21,0.116443
21,0.124321
21,0.167319
21,0.254701
21,0.179432
21,0.191909
21,0.210264
21,0.176503
21,0.158082
21,0.128673
21,0.190116
21,0.177777
21,0.179007
21,0.160279
21,0.173248
23,0.232509
23,0.199535
23,0.208344
23,0.158422
23,0.165238
23,0.226263
69,0.203673
69,0.139497
69,0.154187
69,0.178161
23,0.167416
23,0.227246
23,0.175665
23,0.257369
21,0.235353
23,0.175987
21,0.195452
21,0.134515
21,0.160599
21,0.139581
21,0.116362
21,0.114265
21,0.116584
21,0.123866
21,0.149359
21,0.170679
21,0.167263
21,0.154858
21,0.159345
21,0.204114
108,0.198261
21,0.164219
23,0.241846
23,0.197271
75,0.198155
123,0.203845
123,0.174683
107,0.185228
123,0.145893
123,0.114407
123,0.148973
123,0.119564
123,0.179071
123,0.165950
123,0.224644
123,0.119495
123,0.091383
123,0.146951
121,0.152890
123,0.095601
123,0.133042
123,0.100879
123,0.103328
123,0.089160
121,0.130010
121,0.124380
121,0.088407
123,0.074940
123,0.092441
123,0.096259
127,0.086357
123,0.126230
127,0.135266
126,0.119667
126,0.106494
127,0.132373
127,0.086968
121,0.098370
121,0.140574
121,0.130965
119,0.069753
123,0.100357
123,0.081409
123,0.151478
123,0.137801
123,0.141973
123,0.111471
123,0.091761
123,0.096949
126,0.094116
123,0.091438
119,0.095640
127,0.140573
127,0.136306
127,0.079409
127,0.088916
127,0.086807
127,0.087028
119,0.120876
119,0.141273
127,0.071427
127,0.102154
127,0.103182
127,0.100600
127,0.094398
127,0.088041
127,0.113970
127,0.075964
127,0.084140
11,0.107822
11,0.095480
10,0.096558
11,0.111099
7,0.131093
7,0.121512
11,0.102969
10,0.076228
10,0.145395
10,0.152327
10,0.082376
10,0.127117
10,0.112329
10,0.110050
10,0.152548
10,0.136458
10,0.107570
7,0.120632
7,0.066436
10,0.102267
10,0.116151
7,0.131499
10,0.133570
10,0.129197
10,0.189001
7,0.141282
7,0.140214
7,0.118798
9,0.109387
10,0.109034
9,0.112749
7,0.105749
10,0.154024
7,0.103214
7,0.159913
7,0.154648
7,0.136795
7,0.125859
7,0.155666
7,0.126856
7,0.071110
7,0.047214
7,0.074038
6,0.119466
6,0.106713
7,0.072042
6,0.127274
6,0.159015
6,0.170694
6,0.120420
7,0.128696
7,0.140607
7,0.143593
7,0.082099
6,0.154670
6,0.106383
6,0.151316
6,0.090289
6,0.122266
6,0.130124
6,0.166448
6,0.185877
6,0.119006
6,0.141887
7,0.105935
6,0.101181
6,0.118903
6,0.132464
6,0.097345
6,0.133290
6,0.111564
6,0.132558
6,0.132163
6,0.084978
6,0.102344
6,0.091674
6,0.087043
6,0.082453
6,0.172835
6,0.108190
6,0.099952
6,0.094875
7,0.114860
6,0.087561
6,0.064397
6,0.114418
7,0.127870
7,0.122444
6,0.068484
6,0.091419
6,0.104549
6,0.194872
7,0.086900
7,0.090765
10,0.092906
6,0.091620
7,0.086873
10,0.042159
8,0.075971
6,0.080669
9,0.087546
7,0.083488
10,0.086289
10,0.075439
10,0.121222
6,0.090125
6,0.116536
10,0.118546
9,0.113834
8,0.119875
6,0.135524
7,0.115760
10,0.059975
9,0.102812
10,0.133872
10,0.071331
10,0.077297
10,0.065358
10,0.077754
13,0.094550
11,0.086214
11,0.061252
11,0.084409
11,0.079743
11,0.099533
11,0.079442
11,0.052843
11,0.091791
10,0.107329
10,0.091153
11,0.064602
11,0.087372
11,0.134622
11,0.086798
11,0.116733
11,0.126925
10,0.094331
10,0.096336
10,0.056644
9,0.145208
10,0.082660
10,0.096665
10,0.082499
11,0.061502
9,0.076555
9,0.123229
7,0.067983
7,0.111237
6,0.078130
6,0.066813
6,0.093268
6,0.130914
6,0.152971
6,0.133948
6,0.102822
6,0.099463
6,0.102680
6,0.093630
6,0.076037
6,0.173563
6,0.128233
6,0.115601
6,0.123485
6,0.142118
6,0.115160
6,0.099501
6,0.144734
6,0.083180
6,0.100477
6,0.132987
6,0.071798
6,0.083587
6,0.101223
6,0.122273
6,0.094777
6,0.131006
6,0.121269
6,0.140262
6,0.152615
6,0.109248
6,0.148199
6,0.075717
6,0.105892
6,0.124037
6,0.128813
6,0.089156
6,0.068471
6,0.132590
6,0.099375
6,0.092696
6,0.093517
6,0.133846
6,0.124012
6,0.096160
6,0.092271
6,0.092580
6,0.091477
6,0.107250
6,0.121382
6,0.107093
6,0.125077
6,0.102727
6,0.189360
6,0.129310
6,0.089619
6,0.105558
6,0.135485
6,0.122300
6,0.080962
6,0.101652
6,0.110747
6,0.089541
6,0.085071
6,0.111185
6,0.096236
6,0.065056
6,0.112392
6,0.099679
6,0.153101
6,0.122150
6,0.099635
6,0.097393
6,0.141480
6,0.092393
6,0.141013
6,0.140147
6,0.093977
6,0.085619
6,0.100563
6,0.088490
6,0.185678
6,0.146129
6,0.098141
6,0.107779
6,0.131139
6,0.118567
6,0.118330
6,0.113138
6,0.075184
6,0.123524
6,0.066333
6,0.110053
9,0.089113
10,0.133390
10,0.067758
6,0.105157
6,0.098196
6,0.081161
10,0.076049
9,0.101299
6,0.103095
9,0.135911
9,0.079925
9,0.077115
9,0.080258
10,0.121369
10,0.119671
10,0.117493
11,0.081420
11,0.143724
10,0.111470
11,0.100683
10,0.091927
10,0.080370
11,0.096261
10,0.092828
10,0.126201
11,0.146589
10,0.075716
11,0.121777
11,0.116442
11,0.126799
11,0.117702
10,0.109961
10,0.105481
10,0.071442
10,0.126888
10,0.108366
9,0.117389
9,0.121562
8,0.086273
6,0.115827
8,0.071929
8,0.109905
8,0.108355
8,0.115549
8,0.101129
10,0.105670
9,0.098211
6,0.091352
6,0.117429
10,0.108269
10,0.112247
9,0.084273
8,0.099919
9,0.107146
10,0.122574
8,0.124088
9,0.092212
9,0.070184
10,0.095010
10,0.053752
10,0.102606
10,0.097742
10,0.108911
10,0.109011
10,0.110521
10,0.143962
10,0.164235
10,0.119532
10,0.089276
10,0.149630
10,0.135762
10,0.123578
10,0.106413
10,0.160647
10,0.187508
10,0.144527
10,0.109608
10,0.086564
10,0.111178
10,0.185027
10,0.115822
10,0.101860
10,0.078003
10,0.105149
10,0.094680
10,0.107962
10,0.095423
10,0.122012
10,0.083425
6,0.135807
8,0.121039
6,0.098524
9,0.071010
6,0.089721
6,0.138277
8,0.135228
10,0.141395
6,0.095911
6,0.115074
8,0.121916
8,0.094258
8,0.136548
0,0.127343
0,0.119127
2,0.138890
0,0.132959
8,0.095013
8,0.123771
8,0.071255
6,0.061281
6,0.112264
8,0.197171
8,0.110916
10,0.111014
6,0.139749
10,0.171138
6,0.089302
10,0.137374
9,0.101192
11,0.098804
11,0.092286
10,0.071483
10,0.123564
11,0.096083
10,0.073358
11,0.084881
11,0.096938
11,0.143330
11,0.149213
10,0.117543
10,0.090188
10,0.108085
11,0.110809
11,0.088865
11,0.048391
10,0.077135
11,0.106994
11,0.083532
10,0.082315
11,0.089171
11,0.153181
11,0.078246
10,0.069750
10,0.125814
10,0.100797
10,0.076579
10,0.085950
11,0.089311
10,0.117443
10,0.149793
10,0.121778
10,0.146915
10,0.090611
10,0.071846
10,0.105682
10,0.125866
10,0.099738
10,0.154944
8,0.117018
6,0.110066
10,0.099154
10,0.115871
8,0.124437
2,0.128486
6,0.099982
6,0.092895
1,0.139384
6,0.144308
6,0.092689
0,0.108714
6,0.162084
8,0.066363
8,0.101368
2,0.099048
6,0.121592
6,0.086163
2,0.102913
9,0.101352
10,0.083886
10,0.060269
9,0.067341
10,0.106571
9,0.116277
8,0.090891
8,0.122106
10,0.104510
8,0.130439
8,0.086986
10,0.072655
10,0.102001
9,0.140092
9,0.129841
10,0.094790
11,0.101102
10,0.167825
10,0.140343
10,0.206090
10,0.257826
10,0.162998
10,0.173585
10,0.138251
10,0.219484
10,0.160638
10,0.133698
9,0.144570
9,0.156047
9,0.074764
9,0.093731
9,0.052331
10,0.112740
11,0.070906
9,0.087522
9,0.087716
9,0.051429
9,0.078735
9,0.132838
10,0.082078
9,0.076064
10,0.082929
10,0.081570
9,0.094032
9,0.089923
11,0.085184
11,0.051053
10,0.120751
10,0.097946
10,0.073558
11,0.125903
9,0.115688
9,0.079819
13,0.090654
11,0.105761
9,0.092474
10,0.085434
10,0.145308
11,0.143514
11,0.077818
11,0.124175
11,0.103407
10,0.118960
127,0.097848
127,0.112874
119,0.081890
127,0.109284
127,0.146519
127,0.134102
125,0.139676
125,0.129540
105,0.131489
107,0.105751
107,0.121901
71,0.139010
71,0.185821
75,0.105776
75,0.092777
75,0.192337
75,0.216660
68,0.168443
75,0.137059
75,0.116272
71,0.155932
75,0.133794
21,0.152916
21,0.132992
68,0.192542
68,0.203547
69,0.215757
68,0.169692
68,0.213190
68,0.303549
68,0.187924
68,0.113123
68,0.187396
68,0.190696
68,0.272453
68,0.252550
68,0.139622
68,0.254365
68,0.109722
68,0.191794
68,0.347105
68,0.425026
68,0.575774
68,0.372055
68,0.277642
68,0.190981
68,0.288764
68,0.301017
68,0.264782
68,0.241425
68,0.209371
68,0.330572
68,0.312015
68,0.163080
68,0.119930
68,0.094941
68,0.170595
68,0.102484
68,0.126113
68,0.127656
68,0.112843
68,0.252198
68,0.246754
68,0.202542
68,0.340034
68,0.478904
68,0.505072
68,0.533955
68,0.439541
68,0.557925
68,0.539069
68,0.535528
68,0.486497
68,0.213708
68,0.292066
68,0.374357
68,0.435164
68,0.379172
68,0.360990
68,0.309396
68,0.266322
68,0.168566
68,0.232718
37,0.222929
68,0.259709
77,0.230918
77,0.250182
68,0.200835
75,0.234517
75,0.189942
75,0.227951
75,0.259896
75,0.255826
75,0.274738
75,0.210486
75,0.119105
75,0.121828
75,0.100013
75,0.172588
75,0.153109
75,0.190822
75,0.303169
75,0.301173
115,0.223850
123,0.145593
123,0.130352
75,0.197542
123,0.220359
123,0.175441
115,0.131089
123,0.106782
123,0.093736
123,0.121350
123,0.143412
123,0.112521
115,0.115098
115,0.108254
123,0.073057
123,0.053015
123,0.089974
115,0.101019
115,0.138088
115,0.108161
123,0.161753
123,0.088693
123,0.112777
121,0.204081
121,0.226408
121,0.210777
121,0.212968
121,0.302757
121,0.197339
125,0.107496
123,0.136606
125,0.108510
121,0.082628
123,0.124058
123,0.079641
123,0.098321
125,0.089947
123,0.094101
123,0.138803
127,0.157876
123,0.084464
123,0.102411
111,0.123308
123,0.086336
123,0.085177
123,0.109977
123,0.083877
123,0.096726
125,0.094143
123,0.140953
123,0.146967
123,0.138794
123,0.114848
119,0.084936
125,0.121039
125,0.094716
125,0.106736
127,0.152137
127,0.097119
125,0.072091
127,0.063008
119,0.102199
127,0.078814
127,0.081976
127,0.099630
127,0.092530
127,0.098522
119,0.160268
11,0.080494
11,0.073384
10,0.083012
9,0.067176
9,0.080232
9,0.093578
10,0.080599
11,0.078472
10,0.083475
11,0.098893
11,0.141122
11,0.087317
10,0.114513
10,0.086009
11,0.078287
10,0.068992
10,0.074395
9,0.097887
13,0.089077
9,0.090887
