index,cardinality,distortion
0,908,0.119046
1,930,0.118502
2,234,0.244966
3,385,0.162090
4,1335,0.107170
5,1396,0.108550
6,704,0.121853
7,659,0.138335
8,720,0.230987
9,471,0.309724
10,417,0.306937
11,582,0.264169
12,220,0.330379
13,199,0.304618
14,451,0.317885
15,329,0.436645
16,651,0.193246
17,438,0.237548
18,517,0.181106
19,1070,0.144504
20,279,0.275778
21,342,0.255214
22,559,0.234446
23,515,0.260011
24,760,0.209291
25,462,0.302600
26,587,0.272670
27,674,0.238846
28,796,0.216990
29,591,0.289622
30,836,0.208102
31,977,0.208510
32,292,0.346497
33,310,0.303041
34,526,0.230427
35,805,0.179325
36,1236,0.147980
37,1459,0.128383
38,729,0.231156
39,939,0.175968
40,202,0.328860
41,675,0.237151
42,554,0.233580
43,193,0.291959
44,1329,0.124420
45,1620,0.117272
46,1446,0.155594
47,1587,0.123954
48,900,0.217959
49,334,0.226320
50,1081,0.177317
51,927,0.178249
52,1145,0.130012
53,1069,0.122007
54,1510,0.126800
55,1746,0.122404
56,1812,0.122064
57,1870,0.118088
58,2040,0.116132
59,1972,0.107950
60,1216,0.165547
61,1287,0.130936
62,1168,0.120238
63,1756,0.111966
