codeword,minDistortion
12,0.084263
12,0.104370
12,0.134988
12,0.132839
12,0.120966
12,0.091463
12,0.097781
12,0.098265
12,0.099032
12,0.101027
12,0.085015
12,0.104141
10,0.103479
10,0.113628
10,0.120212
11,0.124161
10,0.116798
10,0.165514
10,0.134583
10,0.221800
10,0.104873
10,0.099728
10,0.080766
10,0.155484
9,0.136522
10,0.144051
10,0.181133
12,0.183935
9,0.166729
9,0.193065
9,0.256568
9,0.203492
9,0.159377
10,0.195990
9,0.132950
12,0.115119
12,0.067481
12,0.081476
12,0.103637
12,0.112084
12,0.137735
12,0.151253
12,0.138018
12,0.106194
12,0.086372
12,0.105936
12,0.149172
9,0.131351
9,0.097220
12,0.102519
12,0.075765
12,0.099936
12,0.161273
12,0.136077
12,0.111799
12,0.092016
12,0.080590
12,0.110441
12,0.082478
12,0.085934
12,0.096925
12,0.119381
12,0.102906
12,0.112159
12,0.118815
12,0.087634
12,0.096397
12,0.091496
12,0.108888
9,0.089048
12,0.122395
9,0.118189
12,0.090259
12,0.114760
10,0.125044
10,0.115546
10,0.135973
10,0.085227
10,0.083069
10,0.117390
10,0.136700
10,0.088834
10,0.087829
10,0.103640
10,0.104780
10,0.123126
10,0.092487
10,0.122412
10,0.118833
12,0.137111
12,0.122064
10,0.157950
9,0.113408
12,0.081300
12,0.079123
12,0.063195
12,0.092916
12,0.063383
12,0.047628
12,0.118092
12,0.109795
12,0.129629
9,0.082176
9,0.076339
12,0.139249
9,0.104768
9,0.107154
9,0.169248
9,0.130701
9,0.164299
9,0.107899
9,0.125738
9,0.141378
9,0.133083
9,0.128428
9,0.087795
9,0.110521
9,0.170831
9,0.146135
9,0.199219
9,0.117965
9,0.146623
9,0.144183
9,0.195232
9,0.263817
9,0.169688
9,0.173175
9,0.188051
9,0.127315
9,0.185290
9,0.131600
12,0.106735
9,0.123413
9,0.094008
9,0.098658
9,0.208221
9,0.113341
9,0.154861
12,0.073091
9,0.173632
9,0.133739
9,0.130517
9,0.139979
9,0.188754
9,0.177126
9,0.151921
9,0.122605
9,0.131436
9,0.116354
9,0.114755
9,0.039454
9,0.107932
9,0.119956
12,0.109748
9,0.084410
12,0.077782
12,0.097538
9,0.101899
9,0.084033
9,0.084718
12,0.068193
12,0.087845
12,0.118086
12,0.081745
12,0.108403
12,0.133762
12,0.102732
12,0.108182
12,0.079460
12,0.114688
12,0.100667
12,0.137714
12,0.152368
12,0.103165
12,0.117871
12,0.141245
12,0.092915
12,0.142978
12,0.163935
12,0.096128
12,0.136992
9,0.127577
9,0.151580
9,0.129671
9,0.108664
9,0.214502
9,0.227714
9,0.119932
9,0.106578
9,0.107672
9,0.128631
9,0.127542
9,0.131976
12,0.182499
9,0.178522
9,0.162246
9,0.145271
9,0.097687
12,0.102749
9,0.127748
12,0.150493
12,0.140359
12,0.097799
12,0.078372
12,0.097464
9,0.076634
12,0.087732
12,0.107076
12,0.124188
12,0.111288
12,0.105046
12,0.079549
12,0.102819
12,0.162396
12,0.134173
12,0.142996
12,0.103588
12,0.117991
12,0.091679
12,0.182954
12,0.131901
12,0.131367
12,0.104002
12,0.100725
12,0.107820
12,0.072736
12,0.056008
12,0.097106
12,0.131119
9,0.082605
9,0.091614
9,0.119675
9,0.168566
10,0.081612
12,0.144843
12,0.127773
9,0.157436
12,0.168947
9,0.121812
10,0.126326
10,0.120220
9,0.101836
9,0.121176
9,0.112288
9,0.177600
9,0.147896
9,0.135964
9,0.117358
9,0.159101
10,0.169919
9,0.180367
10,0.191920
9,0.137647
9,0.077048
9,0.115659
9,0.117747
9,0.114340
9,0.180624
9,0.130469
12,0.124490
9,0.128041
9,0.109680
9,0.111581
9,0.073344
12,0.098487
9,0.136747
9,0.127030
12,0.154013
12,0.171378
12,0.136880
9,0.138803
12,0.132866
12,0.140353
12,0.088603
12,0.104482
12,0.093349
12,0.122247
12,0.122424
15,0.119931
12,0.097837
12,0.111877
12,0.123938
12,0.162839
12,0.144759
12,0.140878
12,0.106883
12,0.078347
9,0.161143
12,0.179857
10,0.215189
9,0.154665
9,0.109528
10,0.174060
10,0.129733
10,0.184128
10,0.150490
10,0.106245
10,0.183672
10,0.167170
10,0.140339
10,0.095285
10,0.177572
10,0.147149
10,0.133166
10,0.153669
10,0.197294
10,0.097090
10,0.133329
10,0.153572
10,0.150143
10,0.119746
10,0.142681
10,0.172750
10,0.217590
10,0.138075
10,0.196574
10,0.237216
10,0.199562
10,0.129187
10,0.143769
10,0.148501
10,0.125929
10,0.121622
10,0.142249
10,0.140925
10,0.139621
10,0.186760
10,0.129281
10,0.125393
10,0.142217
10,0.149759
10,0.132699
10,0.173445
10,0.149448
10,0.129320
10,0.091436
10,0.098396
10,0.111193
10,0.130224
10,0.135200
10,0.117067
10,0.112242
10,0.108653
10,0.108164
10,0.094374
10,0.098847
10,0.106595
10,0.108503
10,0.103165
10,0.118114
10,0.115310
10,0.150840
10,0.137397
10,0.093358
10,0.115586
10,0.118876
10,0.125340
10,0.109152
10,0.133213
10,0.139824
12,0.181114
12,0.126849
12,0.104930
12,0.125823
12,0.070469
12,0.076726
12,0.085809
12,0.140145
12,0.128672
12,0.101533
12,0.125970
12,0.123515
12,0.116916
9,0.179037
9,0.120223
12,0.127343
9,0.101471
12,0.142648
12,0.105686
9,0.122668
9,0.209818
10,0.103307
10,0.190540
10,0.199293
10,0.099519
10,0.128128
10,0.126828
10,0.138048
10,0.139119
10,0.128719
10,0.141364
10,0.115295
10,0.112039
10,0.098818
10,0.078388
10,0.101891
10,0.090650
10,0.107537
10,0.132880
10,0.092044
10,0.113339
10,0.091707
10,0.068039
10,0.083721
10,0.108126
10,0.154863
10,0.113952
10,0.110113
10,0.118621
10,0.082985
10,0.084282
10,0.125625
12,0.152482
12,0.098855
12,0.080233
12,0.076756
12,0.139133
12,0.126799
12,0.121005
12,0.118918
12,0.081105
12,0.090083
12,0.159685
12,0.130367
12,0.142712
12,0.123592
10,0.115824
11,0.166006
11,0.087729
11,0.153046
11,0.233481
11,0.190395
11,0.190975
11,0.189369
11,0.237080
11,0.287859
11,0.322708
11,0.236175
11,0.220756
11,0.173223
11,0.193384
11,0.176130
11,0.122975
11,0.118791
11,0.173200
11,0.142704
11,0.156673
11,0.203843
11,0.223206
11,0.210010
11,0.204827
11,0.221785
11,0.272276
11,0.210006
11,0.195047
11,0.179972
11,0.268174
11,0.156769
11,0.233964
11,0.203960
11,0.136157
10,0.176146
11,0.140235
11,0.111087
11,0.114600
10,0.078873
10,0.144189
12,0.099650
12,0.093740
12,0.066981
12,0.123748
9,0.127134
12,0.138075
12,0.127021
12,0.079225
12,0.139557
12,0.090699
12,0.179479
9,0.121939
10,0.102739
9,0.129285
9,0.135485
9,0.167470
12,0.123295
10,0.120658
10,0.133469
10,0.103067
9,0.105281
10,0.175123
9,0.156533
9,0.173024
9,0.135457
9,0.159374
9,0.184047
9,0.227943
9,0.189856
9,0.159527
9,0.135190
9,0.125474
9,0.117056
9,0.137943
9,0.143138
9,0.114874
9,0.105988
9,0.153422
9,0.155770
9,0.139901
9,0.125227
9,0.105941
12,0.098268
9,0.121591
9,0.141718
9,0.120638
9,0.068290
9,0.101549
12,0.078878
12,0.084952
12,0.097433
12,0.093856
12,0.114706
12,0.144256
12,0.149849
12,0.082437
12,0.127160
12,0.088104
12,0.138344
12,0.107505
12,0.076885
12,0.119548
12,0.149322
12,0.195990
12,0.116310
12,0.103475
12,0.082149
10,0.088389
12,0.086022
10,0.145952
11,0.158347
10,0.081287
10,0.136546
11,0.149171
11,0.145554
11,0.141510
10,0.106923
10,0.131363
10,0.114828
10,0.149262
10,0.187742
11,0.101535
11,0.067049
10,0.075248
10,0.187177
10,0.157830
10,0.098102
12,0.135628
10,0.118640
10,0.109740
11,0.145091
11,0.137738
11,0.104714
11,0.172150
11,0.131194
11,0.166764
11,0.125392
11,0.117731
10,0.125937
10,0.079970
10,0.127940
12,0.112393
12,0.094206
12,0.107435
12,0.102632
12,0.109383
12,0.134495
12,0.090253
12,0.113491
12,0.096406
12,0.158709
12,0.123551
12,0.111971
12,0.157007
12,0.112382
12,0.078839
12,0.160472
12,0.142764
12,0.109976
12,0.108441
10,0.117925
9,0.126796
10,0.156218
10,0.143288
10,0.116117
10,0.109147
10,0.130601
10,0.121112
10,0.134513
10,0.105007
10,0.147287
10,0.111366
10,0.083870
10,0.109003
10,0.100655
10,0.137108
10,0.141745
10,0.108174
10,0.102210
10,0.119585
10,0.115078
10,0.131683
10,0.109338
10,0.065291
10,0.066808
10,0.086178
10,0.103842
10,0.068052
10,0.125022
10,0.080540
10,0.116079
10,0.102861
10,0.102989
10,0.145748
10,0.133226
10,0.157653
10,0.174319
10,0.108987
10,0.162481
10,0.158411
10,0.135978
11,0.137896
10,0.077869
10,0.064053
10,0.085560
10,0.125695
10,0.138005
10,0.157400
10,0.083132
10,0.156873
12,0.099789
12,0.099526
12,0.083722
12,0.108471
12,0.166777
12,0.157185
12,0.091588
12,0.079287
12,0.128268
12,0.098549
12,0.071836
10,0.150133
12,0.169823
11,0.110417
10,0.126031
11,0.172214
11,0.147417
11,0.119500
11,0.093582
11,0.158310
11,0.162163
11,0.164351
11,0.179371
11,0.195155
11,0.110857
11,0.091428
11,0.120270
11,0.103904
11,0.111809
11,0.110268
11,0.081720
11,0.101158
11,0.090130
11,0.127718
11,0.217566
11,0.122293
11,0.114665
11,0.142476
11,0.173598
11,0.111004
11,0.091550
11,0.156583
11,0.122094
11,0.140876
11,0.139806
11,0.128599
11,0.146557
11,0.129990
11,0.161909
11,0.148748
11,0.130488
11,0.162812
11,0.117469
11,0.071234
11,0.142538
11,0.082234
11,0.084901
11,0.150351
12,0.100971
12,0.093771
12,0.106964
12,0.084676
12,0.073808
12,0.142177
12,0.137116
15,0.172919
12,0.156635
12,0.104249
12,0.143161
12,0.114752
12,0.094242
12,0.075321
12,0.117613
12,0.100561
12,0.094727
12,0.103937
12,0.121843
12,0.081004
12,0.131157
12,0.113013
12,0.103928
12,0.094279
12,0.061693
12,0.051362
12,0.076209
12,0.100125
12,0.139539
12,0.167799
10,0.175716
12,0.191384
12,0.190570
12,0.175235
12,0.125362
12,0.113740
10,0.146619
12,0.116025
12,0.071836
12,0.067595
12,0.122591
12,0.067678
12,0.093110
12,0.079579
12,0.062812
12,0.149183
12,0.092667
12,0.122602
10,0.149097
10,0.110059
12,0.111813
12,0.117115
12,0.132533
12,0.125988
12,0.067506
12,0.093788
12,0.092780
12,0.085624
12,0.088271
12,0.088061
12,0.128596
12,0.115396
12,0.116314
12,0.119553
12,0.142581
12,0.126970
12,0.120797
12,0.110315
12,0.135595
10,0.150379
12,0.132490
10,0.174541
10,0.194052
10,0.110414
10,0.130950
10,0.105023
12,0.186018
12,0.110862
12,0.110595
12,0.109657
12,0.079808
12,0.069877
12,0.065710
12,0.092737
12,0.128009
12,0.119589
12,0.091249
12,0.119840
12,0.103103
12,0.126763
12,0.135245
12,0.081726
12,0.111262
12,0.082025
12,0.084750
10,0.087379
10,0.070992
10,0.089618
10,0.143380
10,0.115088
10,0.130261
12,0.114171
10,0.139176
10,0.219783
10,0.191962
10,0.161596
10,0.157278
10,0.206110
10,0.213198
12,0.155175
12,0.130787
10,0.140949
10,0.144640
10,0.114544
10,0.115271
10,0.123754
10,0.147937
12,0.073953
12,0.113843
10,0.103031
10,0.115353
10,0.089328
12,0.134565
12,0.131103
12,0.124386
12,0.088504
12,0.098689
12,0.091229
12,0.113514
12,0.157188
12,0.088960
12,0.108572
12,0.166955
12,0.135633
12,0.106137
12,0.118442
12,0.119073
12,0.107377
12,0.108270
12,0.130206
12,0.149807
12,0.198997
12,0.158461
10,0.171839
10,0.108626
10,0.120590
10,0.153671
11,0.154362
11,0.142531
11,0.190498
11,0.160971
11,0.102100
10,0.117644
10,0.099589
10,0.116346
11,0.197934
11,0.137320
11,0.170305
11,0.154453
11,0.108196
11,0.081663
10,0.148792
11,0.110047
11,0.139297
11,0.149542
11,0.152356
11,0.164518
11,0.136553
11,0.136366
11,0.105525
11,0.106263
11,0.135537
11,0.131324
11,0.101529
11,0.190367
11,0.137117
11,0.091311
11,0.102466
11,0.076599
11,0.096281
11,0.117853
12,0.123107
12,0.109780
12,0.091345
12,0.060814
12,0.090263
12,0.100926
12,0.084780
12,0.103660
12,0.096903
12,0.125258
12,0.127484
12,0.164388
12,0.079671
12,0.133628
12,0.145298
12,0.107639
10,0.100977
10,0.124215
10,0.103933
10,0.125059
10,0.161385
11,0.159173
11,0.134476
11,0.180160
11,0.161042
11,0.161079
11,0.193779
11,0.174896
11,0.098898
11,0.123943
11,0.071320
11,0.122853
11,0.155975
11,0.139656
11,0.146697
10,0.139061
10,0.134136
11,0.127165
11,0.185960
11,0.182021
11,0.175153
11,0.233884
11,0.079679
11,0.120898
11,0.132190
11,0.139514
11,0.088504
11,0.105135
11,0.086008
10,0.099487
10,0.114090
10,0.117122
10,0.173563
12,0.103332
12,0.081628
12,0.133038
12,0.092217
15,0.116334
12,0.086376
12,0.064731
12,0.087878
15,0.075890
15,0.141485
15,0.085686
15,0.141998
15,0.118102
15,0.056549
15,0.067413
15,0.058189
15,0.108483
15,0.084848
15,0.061836
15,0.118180
15,0.089815
15,0.060878
15,0.061289
15,0.087233
14,0.165311
15,0.125984
14,0.123531
14,0.097669
14,0.109422
14,0.107390
14,0.083591
14,0.088618
14,0.115745
15,0.096371
15,0.131328
14,0.059204
14,0.141430
14,0.162065
13,0.167214
14,0.238091
12,0.187211
12,0.181747
11,0.193135
11,0.198889
11,0.182044
11,0.167408
11,0.209095
11,0.204367
11,0.152022
12,0.139715
14,0.162262
12,0.202219
12,0.189774
14,0.155474
14,0.140187
14,0.128996
14,0.147415
14,0.138392
14,0.099119
14,0.057862
14,0.122233
14,0.127250
14,0.120523
14,0.084800
14,0.111464
14,0.124169
15,0.087445
15,0.080135
15,0.128021
14,0.120670
15,0.074069
15,0.106664
15,0.076862
15,0.067972
15,0.082318
15,0.102130
15,0.084646
15,0.108043
15,0.197022
15,0.110414
15,0.083542
15,0.072472
15,0.103018
15,0.119364
15,0.107410
15,0.068867
15,0.079565
15,0.099524
15,0.074038
15,0.072401
15,0.108848
15,0.111347
15,0.072494
15,0.081244
14,0.065854
15,0.100317
15,0.051300
15,0.083942
14,0.117655
14,0.083559
14,0.105537
15,0.076827
15,0.076863
14,0.106417
15,0.135981
15,0.093259
15,0.060770
15,0.100328
14,0.090728
14,0.093553
14,0.113674
14,0.120879
14,0.093365
14,0.157810
14,0.089324
14,0.084889
15,0.129486
14,0.181962
14,0.141230
14,0.175010
14,0.112148
14,0.107648
14,0.160976
14,0.180195
14,0.163746
14,0.162146
14,0.147681
15,0.116095
15,0.099027
15,0.123402
15,0.078066
15,0.130956
15,0.093861
14,0.079279
15,0.068380
15,0.058914
15,0.133638
15,0.079678
15,0.130566
15,0.095289
15,0.063889
15,0.113727
15,0.156863
15,0.086785
15,0.082960
15,0.130845
15,0.095267
15,0.111458
14,0.099585
14,0.106484
14,0.108132
14,0.093340
14,0.116269
15,0.093081
15,0.162235
15,0.101040
15,0.078532
15,0.124793
15,0.100838
14,0.120651
15,0.089930
14,0.139225
15,0.130395
14,0.165469
14,0.097632
15,0.058451
15,0.065553
14,0.099319
15,0.084102
15,0.071630
14,0.120767
14,0.134632
14,0.143991
14,0.125602
14,0.133900
14,0.085389
15,0.138777
14,0.119475
14,0.100492
14,0.122306
15,0.107945
14,0.119747
15,0.116740
15,0.058421
15,0.084629
15,0.059127
15,0.094621
15,0.065563
15,0.072196
15,0.078005
15,0.094180
15,0.107789
15,0.093967
15,0.104499
15,0.122960
15,0.122723
15,0.096519
15,0.115729
15,0.087689
15,0.101425
15,0.091231
15,0.156526
15,0.125096
15,0.098520
15,0.151942
15,0.153202
15,0.132868
15,0.130754
15,0.132482
15,0.130463
15,0.166391
15,0.131437
15,0.139239
14,0.135230
14,0.175683
14,0.165042
14,0.122830
14,0.100026
15,0.132944
15,0.120445
15,0.088071
15,0.125674
15,0.093561
15,0.131890
15,0.080630
15,0.075585
15,0.083139
15,0.101369
15,0.101915
15,0.076605
15,0.125231
15,0.146622
15,0.104540
15,0.094234
15,0.115858
15,0.072377
15,0.107119
15,0.091759
15,0.094922
15,0.100003
15,0.100884
15,0.113775
15,0.062110
15,0.116876
15,0.073767
15,0.087306
15,0.096033
15,0.111716
15,0.143471
15,0.088919
15,0.097173
15,0.155029
15,0.134003
15,0.117648
15,0.112370
15,0.093570
15,0.115718
15,0.091392
15,0.085821
14,0.145986
15,0.124164
15,0.059587
14,0.079961
15,0.056906
15,0.073355
14,0.120637
14,0.208499
14,0.133876
14,0.107339
14,0.105096
14,0.135973
15,0.124581
15,0.140584
14,0.102090
15,0.081467
15,0.070563
15,0.095493
14,0.058693
15,0.060637
15,0.081604
15,0.073014
15,0.134236
15,0.105316
15,0.072724
15,0.083886
15,0.071249
15,0.058838
15,0.072826
15,0.074499
15,0.125478
15,0.098242
15,0.168960
15,0.158155
15,0.082975
15,0.073055
15,0.111524
15,0.154501
14,0.174965
15,0.102717
15,0.116466
15,0.116141
14,0.130520
14,0.081653
14,0.143280
14,0.166065
14,0.113211
14,0.183413
14,0.148325
14,0.183805
13,0.280175
13,0.132934
13,0.138395
13,0.161260
