index,cardinality,distortion
0,0,NaN
1,0,NaN
2,0,NaN
3,0,NaN
4,0,NaN
5,0,NaN
6,0,NaN
7,0,NaN
8,0,NaN
9,0,NaN
10,0,NaN
11,0,NaN
12,0,NaN
13,0,NaN
14,0,NaN
15,0,NaN
16,0,NaN
17,0,NaN
18,0,NaN
19,0,NaN
20,0,NaN
21,0,NaN
22,0,NaN
23,0,NaN
24,0,NaN
25,0,NaN
26,0,NaN
27,0,NaN
28,0,NaN
29,0,NaN
30,0,NaN
31,0,NaN
32,64,0.085876
33,55,0.089402
34,140,0.092104
35,118,0.095924
36,174,0.098450
37,181,0.094215
38,184,0.093109
39,159,0.093320
40,291,0.102387
41,316,0.104929
42,278,0.098974
43,361,0.095724
44,308,0.104833
45,329,0.100110
46,295,0.094660
47,337,0.103589
48,67,0.159806
49,188,0.132396
50,140,0.128487
51,198,0.122581
52,127,0.122150
53,134,0.117458
54,243,0.107984
55,226,0.100292
56,249,0.112872
57,292,0.106484
58,282,0.100365
59,364,0.098182
60,137,0.116332
61,321,0.095654
62,354,0.097312
63,320,0.097481
