index,cardinality,distortion
0,0,NaN
1,0,NaN
2,0,NaN
3,0,NaN
4,0,NaN
5,0,NaN
6,0,NaN
7,0,NaN
8,0,NaN
9,0,NaN
10,0,NaN
11,0,NaN
12,0,NaN
13,0,NaN
14,0,NaN
15,0,NaN
16,0,NaN
17,0,NaN
18,0,NaN
19,0,NaN
20,0,NaN
21,0,NaN
22,0,NaN
23,0,NaN
24,0,NaN
25,0,NaN
26,0,NaN
27,0,NaN
28,0,NaN
29,0,NaN
30,0,NaN
31,0,NaN
32,0,NaN
33,0,NaN
34,0,NaN
35,0,NaN
36,0,NaN
37,0,NaN
38,0,NaN
39,0,NaN
40,0,NaN
41,0,NaN
42,0,NaN
43,0,NaN
44,0,NaN
45,0,NaN
46,0,NaN
47,0,NaN
48,0,NaN
49,0,NaN
50,0,NaN
51,0,NaN
52,0,NaN
53,0,NaN
54,0,NaN
55,0,NaN
56,0,NaN
57,0,NaN
58,0,NaN
59,0,NaN
60,0,NaN
61,0,NaN
62,0,NaN
63,0,NaN
64,0,NaN
65,0,NaN
66,0,NaN
67,0,NaN
68,0,NaN
69,0,NaN
70,0,NaN
71,0,NaN
72,0,NaN
73,0,NaN
74,0,NaN
75,0,NaN
76,0,NaN
77,0,NaN
78,0,NaN
79,0,NaN
80,0,NaN
81,0,NaN
82,0,NaN
83,0,NaN
84,0,NaN
85,0,NaN
86,0,NaN
87,0,NaN
88,0,NaN
89,0,NaN
90,0,NaN
91,0,NaN
92,0,NaN
93,0,NaN
94,0,NaN
95,0,NaN
96,0,NaN
97,0,NaN
98,0,NaN
99,0,NaN
100,0,NaN
101,0,NaN
102,0,NaN
103,0,NaN
104,0,NaN
105,0,NaN
106,0,NaN
107,0,NaN
108,0,NaN
109,0,NaN
110,0,NaN
111,0,NaN
112,0,NaN
113,0,NaN
114,0,NaN
115,0,NaN
116,0,NaN
117,0,NaN
118,0,NaN
119,0,NaN
120,0,NaN
121,0,NaN
122,0,NaN
123,0,NaN
124,0,NaN
125,0,NaN
126,0,NaN
127,0,NaN
128,18,0.081008
129,20,0.071008
130,22,0.075940
131,14,0.076737
132,11,0.074177
133,11,0.070296
134,23,0.077156
135,25,0.086298
136,29,0.078461
137,42,0.081028
138,35,0.081123
139,37,0.090948
140,24,0.084020
141,33,0.080405
142,34,0.088819
143,17,0.084441
144,35,0.072693
145,44,0.092767
146,39,0.092305
147,34,0.088574
148,36,0.086951
149,46,0.083199
150,48,0.082146
151,39,0.079525
152,58,0.080311
153,38,0.088058
154,49,0.084088
155,46,0.083992
156,42,0.088014
157,45,0.083732
158,44,0.081800
159,45,0.090902
160,77,0.095563
161,82,0.088849
162,71,0.094644
163,77,0.088933
164,52,0.099577
165,82,0.094448
166,105,0.091269
167,82,0.088300
168,59,0.089202
169,76,0.088421
170,74,0.087336
171,60,0.090199
172,78,0.086249
173,69,0.089151
174,99,0.088147
175,90,0.089277
176,60,0.096699
177,90,0.088187
178,81,0.096699
179,79,0.091195
180,72,0.094653
181,92,0.086199
182,86,0.092021
183,74,0.088664
184,82,0.087609
185,74,0.082660
186,89,0.086541
187,66,0.086645
188,87,0.094089
189,87,0.092764
190,70,0.087246
191,52,0.104094
192,7,0.135428
193,19,0.126260
194,28,0.120325
195,25,0.120500
196,40,0.113013
197,54,0.104420
198,32,0.120941
199,47,0.095539
200,25,0.116215
201,32,0.111759
202,35,0.104357
203,49,0.100072
204,47,0.108797
205,38,0.109791
206,46,0.104588
207,43,0.099437
208,29,0.101670
209,30,0.105035
210,41,0.105514
211,49,0.092852
212,48,0.104185
213,47,0.103253
214,36,0.099309
215,43,0.095472
216,51,0.096454
217,47,0.096910
218,94,0.091624
219,64,0.095743
220,59,0.095210
221,81,0.088893
222,62,0.089635
223,64,0.092838
224,49,0.099625
225,57,0.108816
226,59,0.093791
227,69,0.090107
228,45,0.105530
229,70,0.098470
230,79,0.093102
231,86,0.094321
232,71,0.090407
233,74,0.096392
234,77,0.088149
235,79,0.087141
236,70,0.086071
237,74,0.088607
238,91,0.087439
239,81,0.086021
240,41,0.105579
241,20,0.105295
242,55,0.086060
243,58,0.081686
244,68,0.087315
245,80,0.088272
246,66,0.088465
247,79,0.085102
248,97,0.087440
249,85,0.088926
250,97,0.084691
251,86,0.091223
252,80,0.086887
253,83,0.089772
254,75,0.087922
255,62,0.088540
