codeword,minDistortion
1369,0.084807
1371,0.087847
1351,0.061831
1348,0.056259
1348,0.056239
1369,0.076867
1349,0.063074
1356,0.060017
1353,0.064138
1341,0.082239
1351,0.085257
1351,0.045740
1348,0.037404
1340,0.067569
1374,0.075830
1373,0.105223
1361,0.073571
1360,0.076621
1360,0.041978
1351,0.048327
1327,0.070621
1372,0.066886
1349,0.052717
1344,0.064537
1345,0.048807
1326,0.044861
1326,0.074143
1326,0.049743
1350,0.053949
1326,0.097251
1327,0.117148
1373,0.071878
1373,0.051510
1326,0.057144
1325,0.052605
1310,0.065436
1330,0.072637
1326,0.098055
1315,0.085899
1375,0.035576
1340,0.066305
1322,0.069647
1309,0.086128
1339,0.065369
1322,0.059805
1322,0.070867
1307,0.050787
1370,0.059241
1321,0.058946
1321,0.059550
1306,0.062172
1294,0.101417
1320,0.070445
1320,0.070221
1349,0.056065
1345,0.055766
1320,0.084599
1321,0.118943
1319,0.085806
1321,0.079025
1314,0.131422
1315,0.102216
1372,0.072483
1317,0.052862
1317,0.036044
1293,0.057622
1373,0.068261
1323,0.069102
1323,0.085572
1320,0.062517
1319,0.083987
1318,0.049770
1318,0.087715
1327,0.077489
1374,0.060632
1325,0.056850
1325,0.051428
1325,0.059503
1351,0.074762
1325,0.054701
1315,0.072774
1330,0.054985
1322,0.105431
1409,0.061219
1408,0.057566
1324,0.086117
1327,0.062684
1321,0.072249
1304,0.061244
1380,0.091239
1392,0.071436
1316,0.043580
1409,0.069829
1350,0.052853
1351,0.060953
1368,0.085472
1330,0.082210
1349,0.061674
1326,0.076641
1297,0.094151
1338,0.060589
1326,0.082297
1327,0.048371
1319,0.080610
1385,0.055723
1362,0.056985
1325,0.061461
1321,0.065702
1364,0.057325
1351,0.044704
1292,0.053758
1327,0.059143
1327,0.050767
1327,0.072671
1365,0.077592
1365,0.067109
1367,0.061259
1375,0.032364
1353,0.079671
1366,0.044755
1367,0.071358
1373,0.071231
1373,0.061840
1351,0.078946
1350,0.071366
1349,0.056973
1349,0.089336
1359,0.045248
1374,0.076101
1341,0.095623
1366,0.058059
1373,0.080124
1375,0.057619
1363,0.058281
1372,0.055339
1392,0.049521
1367,0.062233
1364,0.101744
1360,0.069006
1359,0.079510
1351,0.056377
1350,0.106595
1373,0.119767
1372,0.052512
1373,0.085904
1372,0.065027
1347,0.067960
1338,0.037605
1353,0.098839
1352,0.077749
1322,0.086192
1349,0.050484
1351,0.040137
1351,0.099459
1351,0.071693
1330,0.086184
1357,0.057110
1365,0.042835
1340,0.076990
1322,0.069567
1341,0.112215
1359,0.074552
1343,0.050857
1373,0.064847
1365,0.063640
1365,0.060427
1364,0.044918
1312,0.068196
1324,0.101044
1372,0.029747
1374,0.049369
1337,0.054521
1313,0.069820
1293,0.082796
1349,0.068656
1368,0.064001
1313,0.053873
1319,0.055321
1339,0.076515
1339,0.097564
1319,0.072086
1318,0.067290
1347,0.060010
1372,0.065724
1314,0.058950
1318,0.068859
1362,0.079304
1372,0.073392
1318,0.073128
1316,0.056976
1324,0.044864
1346,0.077322
1293,0.080718
1323,0.068485
1318,0.072079
1373,0.066042
1318,0.070994
1318,0.106863
1326,0.081158
1365,0.060936
1316,0.061963
1316,0.060244
1328,0.075831
1362,0.063867
1319,0.116666
1313,0.079021
1347,0.091381
1365,0.094717
1327,0.097210
1314,0.075653
1408,0.054378
1345,0.069194
1314,0.081216
1313,0.065013
1324,0.060937
1380,0.081878
1323,0.065767
1314,0.098452
1408,0.066666
1350,0.064883
1318,0.044834
1315,0.059098
1316,0.045105
1365,0.044705
1317,0.041986
1323,0.055193
1337,0.086793
1336,0.075778
1316,0.053285
1312,0.087790
1313,0.055931
1351,0.080944
1315,0.067795
1312,0.084404
1313,0.096633
1365,0.053192
1321,0.069654
1331,0.096624
1329,0.074539
1358,0.070383
1315,0.073252
1314,0.039443
1361,0.056841
1319,0.054863
1318,0.038968
1318,0.065682
1366,0.063508
1316,0.062974
1312,0.057969
1332,0.083456
1327,0.081467
1323,0.061405
1349,0.065848
1370,0.110098
1331,0.083915
1373,0.068331
1345,0.050498
1312,0.125350
1326,0.057429
1349,0.091180
1304,0.092570
1310,0.073782
1375,0.058773
1363,0.064431
1362,0.077356
1368,0.069955
1368,0.070477
1364,0.060097
1364,0.092661
1370,0.059066
1341,0.093026
1427,0.058966
1357,0.038413
1357,0.055976
1421,0.070228
1354,0.054594
1354,0.056710
1396,0.062120
1359,0.084404
1382,0.037735
1351,0.057209
1357,0.070527
1357,0.064289
1367,0.062336
1368,0.068372
1368,0.055109
1380,0.097828
1382,0.084004
1421,0.070944
1354,0.067137
1354,0.071806
1354,0.046085
1355,0.062056
1355,0.063830
1396,0.060517
1420,0.097361
1420,0.068409
1418,0.073921
1412,0.083321
1421,0.053355
1421,0.054593
1420,0.051247
1421,0.068972
1386,0.082917
1419,0.075947
1420,0.071640
1420,0.050186
1473,0.040590
1413,0.091644
1422,0.067192
1420,0.082630
1416,0.050956
1416,0.068417
1921,0.078313
1419,0.089763
1423,0.081335
1423,0.041011
1390,0.102646
1355,0.059641
1333,0.052901
1352,0.099725
1357,0.071401
1354,0.063448
1421,0.081843
1421,0.055419
1380,0.061095
1364,0.069985
1365,0.078212
1417,0.085042
1416,0.052991
1418,0.049445
1367,0.048537
1385,0.079821
1356,0.075682
1358,0.067303
1354,0.061465
1396,0.052722
1393,0.069331
1353,0.063600
1352,0.071818
1352,0.083971
1311,0.109711
1364,0.053609
1388,0.069267
1357,0.066311
1363,0.065292
1375,0.060763
1374,0.078280
1357,0.051933
1504,0.052788
1358,0.072383
1358,0.040017
1359,0.036474
1359,0.067623
1362,0.077409
1393,0.071733
1360,0.051220
1352,0.076995
1352,0.072686
1352,0.063036
1370,0.073581
1383,0.063513
1474,0.073036
1337,0.052443
1374,0.073275
1374,0.082062
1355,0.062719
1355,0.055349
1356,0.046991
1357,0.080893
1488,0.037214
1492,0.070734
1492,0.050169
1472,0.043558
1410,0.111148
1474,0.089921
1475,0.083024
1407,0.091319
1406,0.091696
1516,0.088615
1490,0.073844
1413,0.077589
1423,0.090481
1488,0.063857
1474,0.049576
1474,0.052015
1493,0.057504
1499,0.069123
1405,0.076469
1405,0.089952
1405,0.091086
1450,0.074490
1492,0.048198
1406,0.081968
1458,0.093520
1429,0.073566
1341,0.051961
1343,0.090390
1486,0.073344
1830,0.061755
1435,0.080493
1429,0.061267
1516,0.078244
1473,0.148657
1426,0.158715
1428,0.061750
1423,0.080966
1422,0.073174
1431,0.054659
1413,0.094381
1417,0.054385
1417,0.055406
1418,0.071223
1414,0.058945
1429,0.060501
1415,0.065928
1436,0.111770
1424,0.112637
1425,0.077163
1375,0.091722
1428,0.068295
1425,0.077022
1429,0.069139
1517,0.093930
1434,0.101308
1433,0.101019
1415,0.055198
1419,0.051032
1411,0.052148
1625,0.068800
1431,0.066037
1414,0.068288
1413,0.054553
1423,0.055648
1430,0.073906
1436,0.067853
1475,0.077946
1428,0.075594
1428,0.090243
1414,0.078244
1415,0.062567
1625,0.103543
1625,0.100382
1490,0.073843
1361,0.059028
1489,0.075409
1401,0.087740
1464,0.068604
1393,0.068578
1624,0.054081
1624,0.083901
1624,0.052062
1624,0.037738
1422,0.095440
1479,0.071896
1426,0.074319
1425,0.061802
1319,0.086734
1427,0.044856
1426,0.082101
1426,0.049840
1429,0.073492
1424,0.062410
1424,0.078496
1425,0.084514
1427,0.065254
1426,0.051092
1634,0.048002
1625,0.056941
1427,0.079148
1424,0.089163
1412,0.054731
1412,0.086254
1424,0.058454
1425,0.113680
1365,0.068599
1410,0.067849
1424,0.054417
1427,0.053908
1370,0.047379
1425,0.127930
1426,0.068461
1426,0.080380
1362,0.078329
1362,0.087331
1392,0.069871
1424,0.103302
1425,0.103168
1337,0.073325
1992,0.055226
1992,0.072879
1995,0.074907
1948,0.083189
1984,0.056820
1953,0.062216
1914,0.135135
1995,0.043265
2039,0.067323
1960,0.088753
1890,0.057523
1890,0.085498
2025,0.057666
2019,0.061273
1890,0.043702
1846,0.042364
1846,0.058619
2010,0.064424
1890,0.077001
1938,0.097403
2030,0.080196
2003,0.055113
1951,0.071271
1945,0.063715
1917,0.081586
2005,0.076731
1959,0.099258
1918,0.066517
1887,0.062209
1887,0.061504
1882,0.052290
1906,0.059136
2025,0.063955
1978,0.067689
1845,0.080616
1844,0.057199
1887,0.041645
1987,0.096562
2004,0.035387
1877,0.073349
1769,0.072533
1881,0.070998
1918,0.086196
1892,0.065829
1859,0.071027
1775,0.050218
1887,0.051924
1884,0.062977
1883,0.062697
1771,0.069947
1466,0.063031
2009,0.057954
1965,0.051892
1769,0.055068
1725,0.097795
1816,0.089334
1936,0.049405
1892,0.086507
1769,0.064163
1769,0.048133
1881,0.070241
1880,0.050328
1771,0.087957
1771,0.060724
1878,0.068750
1993,0.051364
1898,0.066362
1780,0.072040
1787,0.062793
1875,0.070557
1882,0.095464
1745,0.067321
1770,0.067855
1872,0.085280
1878,0.062805
1876,0.050772
1744,0.062534
1746,0.059396
1872,0.031718
1953,0.117776
1899,0.047422
1782,0.056570
1786,0.078268
1888,0.054835
1778,0.075591
1786,0.076624
1786,0.060009
1886,0.093222
1892,0.051775
1892,0.070764
1992,0.090656
2044,0.043367
1990,0.118074
2006,0.049983
1990,0.049461
1990,0.068765
2034,0.063132
2003,0.050882
1987,0.069306
1972,0.087658
1985,0.066407
1986,0.061835
1997,0.083494
1891,0.056165
1954,0.068398
1963,0.069206
1884,0.072001
1962,0.051516
1962,0.044569
1965,0.063804
1979,0.074610
1959,0.073779
1959,0.061597
2047,0.043075
2033,0.056786
2005,0.045100
1900,0.042270
1906,0.056500
1908,0.057969
1995,0.044040
2006,0.058879
1886,0.057142
1945,0.052659
1882,0.066980
2009,0.054350
1989,0.082162
1943,0.063332
1918,0.053279
1906,0.063427
1997,0.078667
2029,0.057090
1904,0.072262
1896,0.064917
1956,0.086445
2025,0.081724
1980,0.059476
1915,0.044416
1914,0.066158
2034,0.064543
2010,0.057617
1998,0.067632
1910,0.051886
1980,0.067917
1982,0.055009
2030,0.052453
1954,0.071505
1901,0.070165
1954,0.075999
2035,0.070144
1950,0.105598
1789,0.107434
1896,0.062934
1972,0.055041
1905,0.043660
1778,0.063085
1784,0.076524
1871,0.063907
1890,0.043310
1762,0.046285
1765,0.085332
1777,0.069652
1936,0.059874
1779,0.110455
1783,0.121873
1753,0.073673
1953,0.064468
1769,0.056898
1781,0.089472
1766,0.055293
1913,0.065653
1913,0.074230
1693,0.073585
1762,0.050207
1789,0.047400
1945,0.048890
1791,0.057947
1767,0.042409
1774,0.047673
1916,0.089898
1765,0.041541
1765,0.084990
1773,0.062354
1880,0.066449
1776,0.065616
1763,0.059697
1862,0.044021
1906,0.096439
1773,0.053463
1763,0.085439
1774,0.057617
1954,0.061413
1777,0.061240
1764,0.069168
1772,0.106359
1914,0.078614
1773,0.041275
1781,0.065581
1784,0.048416
2032,0.060091
1789,0.075330
1781,0.068069
1781,0.070931
1749,0.070668
1767,0.072943
1781,0.072082
1781,0.078048
1873,0.052327
1789,0.054405
1781,0.041602
1762,0.065535
1815,0.067001
1951,0.055347
1781,0.053361
1778,0.090834
1791,0.070207
1779,0.065462
1777,0.091547
1781,0.083540
1914,0.061499
1914,0.063953
1781,0.058763
1781,0.053856
1914,0.052370
1888,0.058144
1761,0.076431
1765,0.083524
1919,0.091777
1789,0.044611
1790,0.068352
1780,0.069101
1888,0.062922
1936,0.059227
1766,0.086143
1782,0.048327
1787,0.073625
1987,0.041816
1780,0.073085
1782,0.057844
1723,0.059290
1883,0.078305
1785,0.053046
1783,0.102467
1879,0.083139
1877,0.067147
1782,0.084453
1782,0.048463
1880,0.058797
1881,0.074509
1883,0.056737
1784,0.067712
1904,0.065468
1907,0.074445
1901,0.084858
1966,0.051881
1947,0.060267
1959,0.059462
1977,0.068727
2025,0.081150
1999,0.069382
1998,0.050065
1993,0.075492
2037,0.058271
2011,0.058919
2010,0.086903
1967,0.053219
1982,0.064629
2025,0.064850
1980,0.061370
1943,0.061769
1919,0.086238
2005,0.059397
2041,0.077480
1992,0.085328
1851,0.045249
1996,0.088513
1981,0.051706
1980,0.069691
2037,0.061746
1917,0.054629
1882,0.094930
1997,0.072288
2032,0.088995
2028,0.050572
2028,0.081014
2006,0.066811
2006,0.060846
2013,0.072369
1997,0.069357
1953,0.068666
2033,0.074893
2024,0.069779
1961,0.088980
1900,0.068631
1841,0.070300
1995,0.063898
1992,0.067891
1912,0.043382
1748,0.048421
2017,0.047017
2022,0.069276
1889,0.054694
1779,0.049057
1964,0.052404
1969,0.050046
1938,0.099098
1942,0.050974
1942,0.052290
1981,0.071585
1900,0.085479
1898,0.044381
1956,0.075618
1988,0.055445
1953,0.061214
1898,0.057646
1756,0.068903
2002,0.081686
1895,0.063259
1779,0.054385
1778,0.072607
1892,0.103414
1915,0.065059
1774,0.074790
1771,0.118682
1868,0.084390
1868,0.071958
1753,0.084729
1753,0.065463
1864,0.076062
2007,0.040241
1754,0.097723
1733,0.070586
1768,0.040123
1865,0.051891
1913,0.097976
1690,0.078944
1764,0.083657
1776,0.062976
1796,0.056511
1752,0.097501
1761,0.063556
1777,0.055832
1979,0.082972
1753,0.072447
1732,0.057454
1777,0.069960
1938,0.063064
1744,0.064520
1733,0.060130
1730,0.095767
1742,0.052226
1911,0.063606
1692,0.058369
1682,0.092645
1730,0.103204
1828,0.072701
1729,0.046744
1729,0.039163
1728,0.058482
1824,0.091907
1744,0.077437
1682,0.121658
1730,0.077677
1734,0.055723
1844,0.079651
1729,0.059083
1733,0.064027
1734,0.081602
1841,0.054103
1682,0.095281
1681,0.092859
1736,0.087589
1865,0.059035
1752,0.064969
1733,0.092256
1738,0.060776
1891,0.061189
1687,0.095105
1693,0.085119
1728,0.047088
1745,0.048977
1741,0.086862
