codeword,minDistortion
391,0.053882
391,0.045330
393,0.055729
394,0.064899
390,0.057626
393,0.044432
392,0.000000
395,0.088981
399,-0.000000
393,0.045511
386,0.000000
388,0.051206
391,0.074681
389,0.040535
388,0.052782
384,-0.000000
400,0.000000
395,0.077348
409,0.040617
409,0.034381
402,0.000000
408,0.046117
409,0.068496
405,0.095277
406,0.064112
405,0.061374
404,0.040648
404,0.040669
404,0.053244
407,0.047815
414,0.078981
411,0.088041
407,0.036888
414,0.094772
406,0.050836
406,0.053948
415,0.059416
410,0.053118
415,0.049276
415,0.038932
415,0.046660
406,0.048069
401,-0.000000
404,0.060702
405,0.056777
405,0.062579
412,0.032267
412,0.036466
408,0.046192
410,0.045579
413,0.058142
407,0.044263
403,0.029682
403,0.033041
411,0.064891
411,0.056865
411,0.084936
405,0.090306
404,0.063005
413,0.062981
414,0.066572
413,0.062491
389,0.041202
413,0.041973
413,0.087138
412,0.139819
395,0.047719
396,0.036382
398,0.068278
397,0.041166
398,0.038815
398,0.056800
395,0.069248
394,0.083655
397,0.042630
390,0.065399
388,0.092181
398,0.036409
396,0.033170
394,0.078624
394,0.046303
274,0.082732
274,0.079370
274,0.106335
274,0.129625
274,0.105136
274,0.077311
274,0.088640
273,0.058434
273,0.084043
273,0.064778
273,0.050884
273,0.094676
274,0.074028
274,0.061864
273,0.082537
273,0.079063
273,0.104951
306,0.149566
306,0.100874
272,0.089627
273,0.083551
273,0.072203
273,0.088781
273,0.125778
274,0.080573
274,0.104208
273,0.069098
272,0.092432
274,0.070265
372,0.105046
272,0.111210
272,0.084653
372,0.085450
333,0.088988
332,0.064312
332,0.114379
332,0.076204
333,0.056277
333,0.074689
333,0.079145
333,0.051942
333,0.053715
335,0.074064
333,0.073945
333,0.074556
332,0.106590
335,0.057986
334,0.064355
334,0.035848
326,0.063883
327,-0.000000
335,0.076004
337,0.059735
337,0.058947
332,0.132354
328,0.080244
328,0.070143
334,0.051966
331,0.038433
331,0.077042
334,0.055407
334,0.039752
331,0.053199
331,0.056086
330,0.075890
330,0.056414
330,0.060966
328,0.112577
328,0.082877
328,0.063031
329,0.053232
329,0.025097
329,0.018740
329,0.032658
325,0.056816
330,0.045245
325,0.029916
325,0.037217
326,0.038725
320,0.073321
321,0.000000
326,0.056441
324,0.049743
324,0.039702
324,0.049160
320,0.050641
320,0.063402
328,0.056960
328,0.078986
328,0.103694
330,0.090754
330,0.056235
330,0.080697
331,0.076205
331,0.046231
331,0.074322
328,0.098262
332,0.054052
332,0.082740
332,0.075239
335,0.075428
335,0.063651
323,0.076171
323,0.053599
322,0.032035
322,0.037702
322,0.045097
323,0.063926
323,0.067505
273,0.090262
274,0.097191
274,0.071767
275,0.063587
275,0.077751
275,0.085669
275,0.090180
275,0.070135
275,0.099706
275,0.090412
275,0.116356
274,0.076854
274,0.068270
274,0.056222
272,0.077732
274,0.088001
274,0.067591
275,0.098927
275,0.097718
274,0.120392
274,0.086802
274,0.086414
273,0.082266
273,0.099392
275,0.092994
275,0.071519
275,0.108112
272,0.085977
272,0.091149
274,0.078897
274,0.119340
272,0.060425
272,0.090613
274,0.084494
274,0.082490
272,0.126997
464,0.093225
274,0.072184
273,0.111262
445,0.102980
273,0.042854
274,0.063587
274,0.087346
277,0.105213
277,0.079463
273,0.084523
273,0.080919
283,0.063804
283,0.067843
283,0.096569
283,0.072283
286,0.072062
286,0.079917
315,-0.000000
314,-0.000000
312,-0.000000
313,0.000000
316,0.000000
317,0.037432
317,0.033222
318,0.000000
352,0.091149
353,0.128844
282,0.097759
282,0.106653
282,0.145912
283,0.077599
276,0.087399
286,0.071786
283,0.070804
283,0.083983
283,0.105180
280,0.128636
485,0.000000
484,0.000000
482,0.000000
486,-0.000000
490,0.000000
492,0.000000
494,-0.000000
496,0.096252
498,0.082366
501,0.078934
501,0.054208
501,0.072490
503,0.029985
503,0.030837
501,0.078114
500,0.046144
500,0.038901
500,0.027289
500,0.075474
502,0.040015
502,0.053863
499,0.067503
498,0.030336
499,0.047621
498,0.062520
497,0.040899
496,0.051009
496,0.028400
497,0.073784
497,0.027873
497,0.058665
498,0.056688
499,0.054949
497,0.056447
501,0.084600
502,0.071491
504,0.000000
505,0.014313
505,0.014153
506,0.000000
508,0.000000
509,0.000000
510,0.000000
511,-0.000000
257,0.047519
256,-0.000000
258,-0.000000
257,0.091352
276,0.089010
285,0.070265
286,0.070380
286,0.131141
284,0.102045
285,0.106421
277,0.108398
303,0.127377
277,0.091342
277,0.072888
277,0.091489
277,0.099557
277,0.101367
276,0.074730
281,0.072259
281,0.059938
281,0.058212
281,0.069555
280,0.067629
280,0.078796
280,0.092501
281,0.086828
281,0.054992
280,0.088753
280,0.069194
277,0.084698
373,0.105857
373,0.064595
278,0.067650
278,0.080071
383,0.029635
383,0.019204
382,0.021896
383,0.052499
381,0.057890
381,0.058717
278,0.093613
278,0.064984
278,0.060591
278,0.050660
278,0.051020
278,0.061418
278,0.067306
276,0.072570
284,0.049170
284,0.094257
284,0.082674
280,0.101264
279,0.118924
279,0.075909
279,0.050067
279,0.088541
276,0.044349
276,0.104915
278,0.059832
278,0.080808
380,-0.000000
277,0.082864
277,0.089077
382,0.022787
277,0.119571
285,0.067535
285,0.067569
277,0.083745
284,0.064996
277,0.066975
285,0.085002
277,0.089139
279,0.056718
279,0.097124
279,0.077644
278,0.060765
278,0.096695
277,0.072753
277,0.079088
277,0.076491
276,0.054460
276,0.070651
276,0.130573
261,0.104955
277,0.095762
276,0.086232
276,0.094947
276,0.081601
276,0.070202
276,0.079587
276,0.103353
282,0.108558
282,0.089141
277,0.096934
277,0.061583
276,0.065702
276,0.088073
284,0.101076
284,0.081878
284,0.064638
284,0.064982
284,0.061178
277,0.065951
279,0.068488
285,0.079921
285,0.072645
285,0.072684
444,0.107476
445,0.095276
444,0.122123
446,0.061682
272,0.067893
272,0.058648
273,0.073723
443,0.112193
442,0.071077
443,0.075123
273,0.169017
441,0.091940
440,0.066273
441,0.050785
440,0.075011
441,0.092799
442,0.068955
443,0.064323
440,0.054929
442,0.067909
443,0.049429
442,0.049460
442,0.104481
443,0.055406
443,0.071659
442,0.058527
442,0.077014
442,0.071156
443,0.102870
442,0.057927
443,0.088136
441,0.074919
440,0.060288
440,0.068705
274,0.068347
445,0.073588
445,0.075458
446,0.066673
446,0.068035
446,0.073205
445,0.070606
436,0.085515
436,0.057028
436,0.067258
436,0.096953
437,0.069501
437,0.077622
436,0.066184
436,0.088979
436,0.088805
436,0.066452
436,0.059835
436,0.074968
437,0.052343
439,0.040338
439,0.066042
432,0.066945
437,0.077851
437,0.036574
435,0.052283
434,0.072049
435,0.068642
437,0.100656
437,0.052943
437,0.051428
436,0.119940
438,0.095939
435,0.069417
437,0.096772
435,0.050051
433,0.072171
433,0.048953
433,0.047874
433,0.064273
433,0.054600
437,0.060588
435,0.059501
438,0.059158
439,0.068572
437,0.057683
434,0.041767
434,0.059591
433,0.071831
432,0.050467
433,0.092636
433,0.089832
434,0.071623
432,0.046201
432,0.051402
433,0.090528
434,0.080602
435,0.088397
437,0.111763
435,0.050929
433,0.064237
433,0.060329
434,0.101462
434,0.051676
437,0.066383
437,0.056051
435,0.055767
438,0.087235
439,0.071665
438,0.075803
438,0.056887
438,0.049459
438,0.055373
439,0.094203
439,0.075819
446,0.119757
446,0.125581
446,0.069629
445,0.046978
445,0.055732
445,0.096672
445,0.068227
445,0.068670
444,0.063813
445,0.078624
445,0.100032
447,0.044854
447,0.032197
447,0.067050
446,0.093220
273,0.116370
447,0.136425
447,0.070959
447,0.101997
446,0.064391
446,0.077071
447,0.091085
446,0.105649
441,0.063610
