index,cardinality,distortion
0,0,NaN
1,0,NaN
2,0,NaN
3,0,NaN
4,0,NaN
5,0,NaN
6,0,NaN
7,0,NaN
8,0,NaN
9,0,NaN
10,0,NaN
11,0,NaN
12,0,NaN
13,0,NaN
14,0,NaN
15,0,NaN
16,0,NaN
17,0,NaN
18,0,NaN
19,0,NaN
20,0,NaN
21,0,NaN
22,0,NaN
23,0,NaN
24,0,NaN
25,0,NaN
26,0,NaN
27,0,NaN
28,0,NaN
29,0,NaN
30,0,NaN
31,0,NaN
32,8,0.107751
33,20,0.103696
34,110,0.114313
35,166,0.119100
36,60,0.100080
37,57,0.102326
38,43,0.110074
39,7,0.111719
40,26,0.109876
41,57,0.105632
42,14,0.118025
43,7,0.094051
44,40,0.108230
45,34,0.109340
46,67,0.108417
47,20,0.121812
48,14,0.086854
49,19,0.085797
50,22,0.082915
51,26,0.100685
52,24,0.097032
53,64,0.116634
54,68,0.098456
55,86,0.111905
56,40,0.119879
57,27,0.130864
58,59,0.105993
59,24,0.079849
60,3,0.088346
61,3,0.088523
62,29,0.105203
63,8,0.109327
