index,cardinality,distortion
0,43,0.093927
1,38,0.098101
2,53,0.108242
3,74,0.102633
4,75,0.094700
5,79,0.097655
6,64,0.097090
7,60,0.102631
8,52,0.147293
9,66,0.117310
10,50,0.140768
11,33,0.220455
12,66,0.154048
13,54,0.142512
14,74,0.178692
15,72,0.174125
16,55,0.118922
17,49,0.124762
18,126,0.097807
19,139,0.092925
20,132,0.102270
21,137,0.117131
22,136,0.100550
23,145,0.097148
24,118,0.096260
25,107,0.089788
26,126,0.098272
27,144,0.097722
28,133,0.103547
29,126,0.113350
30,217,0.094889
31,245,0.094514
32,67,0.163881
33,76,0.168535
34,48,0.211111
35,80,0.148990
36,65,0.171226
37,76,0.155981
38,87,0.159480
39,73,0.150464
40,24,0.143480
41,33,0.119843
42,11,0.203674
43,22,0.168672
44,12,0.199473
45,16,0.246608
46,12,0.169794
47,16,0.163321
48,18,0.366706
49,20,0.249685
50,28,0.319609
51,16,0.306064
52,18,0.259873
53,44,0.193981
54,21,0.290639
55,27,0.205930
56,30,0.250399
57,20,0.285167
58,30,0.216214
59,33,0.201442
60,27,0.260477
61,20,0.223050
62,52,0.161871
63,15,0.148982
64,66,0.184103
65,39,0.183005
66,133,0.152567
67,84,0.164955
68,61,0.174543
69,83,0.157942
70,61,0.170708
71,60,0.190258
72,76,0.164455
73,78,0.169546
74,22,0.208409
75,49,0.176603
76,54,0.166184
77,107,0.149573
78,52,0.170301
79,69,0.133861
80,74,0.183582
81,108,0.147666
82,83,0.137851
83,62,0.131854
84,72,0.163046
85,70,0.158838
86,83,0.147130
87,66,0.126351
88,99,0.122967
89,85,0.130170
90,190,0.106120
91,169,0.101928
92,139,0.117123
93,85,0.113645
94,167,0.108252
95,76,0.103049
96,70,0.117285
97,69,0.120989
98,97,0.107130
99,99,0.109897
100,99,0.108612
101,112,0.116693
102,62,0.156222
103,91,0.126929
104,21,0.285461
105,33,0.219888
106,174,0.103313
107,150,0.119670
108,94,0.107271
109,143,0.098524
110,128,0.114289
111,141,0.110680
112,165,0.108291
113,212,0.103366
114,274,0.100623
115,260,0.097390
116,215,0.104268
117,173,0.106019
118,277,0.098127
119,305,0.092032
120,70,0.142834
121,155,0.106143
122,217,0.104286
123,180,0.100334
124,149,0.119938
125,291,0.094422
126,229,0.100249
127,250,0.091374
