codeword,minDistortion
5,0.104775
5,0.091880
5,0.079308
5,0.083824
6,0.077637
5,0.096606
5,0.102319
6,0.110698
6,0.123813
6,0.130724
4,0.089027
4,0.117049
1,0.117605
4,0.081811
4,0.089656
4,0.070043
1,0.069360
1,0.087911
4,0.080351
4,0.066219
4,0.124929
5,0.155529
5,0.090304
26,0.169380
26,0.093925
26,0.105998
26,0.143335
26,0.120849
25,0.119919
25,0.146663
26,0.092097
26,0.106594
25,0.164400
25,0.085034
24,0.112755
24,0.157839
16,0.142642
16,0.141255
17,0.130138
17,0.151045
17,0.141801
16,0.112623
16,0.128401
16,0.111522
3,0.174360
2,0.146396
2,0.136029
8,0.138461
26,0.158548
26,0.103020
26,0.107671
26,0.081527
26,0.118261
26,0.106061
26,0.084090
27,0.075601
7,0.083516
26,0.081717
26,0.144634
26,0.114352
27,0.124892
26,0.107919
26,0.096336
26,0.092690
26,0.100871
26,0.127771
26,0.081371
25,0.121310
24,0.100574
24,0.144897
24,0.158646
17,0.102293
17,0.102416
17,0.090059
17,0.113674
16,0.093627
16,0.170072
3,0.207497
3,0.189553
3,0.211988
8,0.195122
26,0.099011
26,0.106541
26,0.104183
26,0.100029
26,0.094025
26,0.102081
26,0.118816
26,0.150086
26,0.112301
26,0.100620
26,0.113638
26,0.106036
8,0.171351
26,0.158065
26,0.088744
26,0.132460
26,0.134746
26,0.188293
25,0.212892
24,0.140962
17,0.152484
16,0.138747
16,0.137004
26,0.170616
3,0.196186
3,0.137820
2,0.240053
8,0.214857
26,0.225852
26,0.144174
26,0.090855
26,0.114107
26,0.085160
26,0.104090
26,0.065516
26,0.111575
26,0.101304
26,0.105645
26,0.113776
24,0.190992
24,0.138546
1,0.123599
26,0.087666
26,0.087500
24,0.068135
24,0.136969
24,0.123319
24,0.175308
26,0.135664
3,0.160764
3,0.124377
8,0.150159
26,0.106542
26,0.066348
26,0.093103
26,0.142606
26,0.122886
26,0.087295
26,0.121406
26,0.101032
26,0.083441
26,0.098056
26,0.053805
26,0.094666
26,0.082124
7,0.120390
26,0.069912
26,0.093376
6,0.119242
26,0.122183
24,0.145241
24,0.156898
24,0.143911
26,0.114617
26,0.129178
26,0.115664
26,0.161848
24,0.120742
16,0.134513
16,0.149737
26,0.126664
26,0.159737
26,0.087635
26,0.066359
26,0.091490
26,0.079633
26,0.133419
26,0.112280
26,0.093597
26,0.089472
26,0.086407
26,0.093443
26,0.085211
26,0.051729
26,0.069955
26,0.087539
26,0.112874
26,0.083790
26,0.093847
26,0.102078
26,0.101135
26,0.115095
26,0.090344
26,0.083239
26,0.138037
26,0.170241
24,0.187740
24,0.180450
24,0.199546
24,0.170123
26,0.072662
26,0.059643
24,0.171224
24,0.134098
24,0.187398
24,0.128865
26,0.059513
26,0.084734
26,0.125419
26,0.127748
26,0.083753
6,0.124878
6,0.114613
26,0.160824
26,0.115675
26,0.101436
26,0.105312
26,0.081715
26,0.135269
26,0.126940
6,0.107717
26,0.133480
26,0.107222
26,0.132940
26,0.115596
7,0.159347
1,0.113258
24,0.208640
24,0.160399
25,0.179241
26,0.152222
26,0.101753
26,0.147505
24,0.109556
16,0.155045
16,0.103920
1,0.095516
26,0.123512
26,0.110354
26,0.090398
26,0.083939
7,0.078407
7,0.109204
6,0.084617
26,0.084213
26,0.094268
26,0.138035
26,0.093563
26,0.119967
26,0.084976
26,0.146632
26,0.086551
26,0.089149
26,0.104054
26,0.071200
26,0.073376
26,0.115545
26,0.086057
26,0.098626
26,0.159056
26,0.138624
26,0.101713
26,0.131870
26,0.139964
24,0.161225
24,0.105295
26,0.121444
26,0.132990
7,0.056375
26,0.056099
26,0.104266
26,0.066776
26,0.085166
26,0.085590
26,0.095058
26,0.152851
26,0.086105
26,0.096355
26,0.089803
26,0.092829
26,0.100509
26,0.098773
26,0.107506
26,0.132276
26,0.124361
26,0.117588
26,0.087335
26,0.077149
26,0.134044
26,0.111227
6,0.111395
7,0.089522
7,0.147373
24,0.241023
24,0.184406
24,0.185100
26,0.154995
26,0.116547
24,0.110212
24,0.122086
24,0.108040
24,0.066851
7,0.078004
26,0.155298
26,0.124304
26,0.080541
26,0.079947
26,0.107699
26,0.121978
26,0.079440
26,0.136966
26,0.142486
26,0.097446
7,0.121281
26,0.116669
26,0.087229
26,0.096372
26,0.102049
26,0.106900
26,0.094347
26,0.123918
26,0.153507
26,0.143099
25,0.126336
24,0.117974
24,0.139826
24,0.120304
26,0.112994
26,0.076574
26,0.068598
26,0.083111
26,0.104876
26,0.131113
26,0.094460
26,0.091165
26,0.111651
26,0.111863
26,0.101129
26,0.085451
26,0.110868
26,0.104901
26,0.120604
26,0.093143
26,0.074672
26,0.116092
26,0.105130
25,0.168495
24,0.137757
24,0.119929
25,0.161043
26,0.126027
26,0.102571
26,0.082033
26,0.102702
26,0.088878
26,0.109012
26,0.085651
26,0.067398
26,0.086384
27,0.105800
26,0.117676
26,0.113713
26,0.090343
27,0.079411
27,0.138584
27,0.101083
27,0.079434
25,0.117477
24,0.087255
24,0.131334
25,0.149527
27,0.119994
26,0.128819
26,0.106533
26,0.127306
27,0.073157
26,0.116391
26,0.117215
26,0.117176
26,0.137996
26,0.099071
26,0.120830
26,0.106252
26,0.071528
26,0.090719
26,0.090743
26,0.147643
26,0.116156
26,0.121315
27,0.119417
26,0.069727
26,0.142456
24,0.121164
24,0.109812
26,0.160732
26,0.156084
26,0.111388
26,0.099964
26,0.071971
26,0.093211
7,0.083203
7,0.071892
7,0.081237
7,0.066844
7,0.087245
26,0.150255
7,0.085236
7,0.098469
7,0.125626
26,0.094579
24,0.133727
24,0.122481
24,0.093823
16,0.142024
16,0.144221
16,0.101019
16,0.103843
3,0.147361
8,0.120782
8,0.156037
27,0.110701
26,0.132884
26,0.083411
7,0.061063
27,0.097612
27,0.054522
27,0.104618
26,0.099325
26,0.110561
7,0.073497
27,0.073917
7,0.078784
26,0.111606
26,0.118584
26,0.115453
27,0.077097
7,0.114929
27,0.058522
7,0.117703
7,0.105470
7,0.181104
7,0.145022
25,0.148291
24,0.079050
24,0.121062
17,0.187198
16,0.103642
17,0.165887
16,0.160777
3,0.122559
8,0.132385
8,0.114199
8,0.212472
27,0.107810
27,0.077435
26,0.108525
27,0.107962
7,0.101741
26,0.171969
26,0.120000
26,0.126371
26,0.289165
26,0.216746
26,0.303319
26,0.115397
25,0.126010
24,0.124537
17,0.206946
16,0.182492
16,0.162771
16,0.250266
3,0.140324
3,0.109048
8,0.083012
8,0.133848
26,0.124609
26,0.066053
27,0.091588
27,0.079767
27,0.125663
7,0.091569
27,0.149274
26,0.160036
7,0.112356
7,0.071138
7,0.065236
7,0.100989
27,0.100639
24,0.108194
24,0.098877
7,0.132035
7,0.092782
27,0.081756
7,0.076690
7,0.122112
24,0.090582
24,0.098576
16,0.138403
16,0.128090
16,0.240497
16,0.261342
16,0.176144
3,0.098805
8,0.172541
8,0.121339
26,0.162354
26,0.087862
27,0.114634
27,0.057444
7,0.096313
26,0.110495
26,0.115344
26,0.114538
26,0.090243
24,0.137420
24,0.142239
17,0.098712
17,0.208028
16,0.184164
3,0.119091
