index,cardinality,distortion
0,4,0.067616
1,5,0.056122
2,7,0.077485
3,5,0.058653
4,6,0.068294
5,8,0.068556
6,3,0.034640
7,3,0.045169
8,8,0.066071
9,8,0.073578
10,2,0.037477
11,3,0.059090
12,5,0.047694
13,4,0.060542
14,7,0.070376
15,5,0.066258
16,6,0.096799
17,3,0.066819
18,11,0.079476
19,9,0.059128
20,5,0.091856
21,7,0.089768
22,9,0.069086
23,7,0.075374
24,12,0.072523
25,11,0.075879
26,9,0.075526
27,8,0.071395
28,10,0.072939
29,14,0.076209
30,10,0.074007
31,8,0.084882
32,6,0.070906
33,8,0.079788
34,11,0.074794
35,15,0.083473
36,10,0.074355
37,8,0.067169
38,7,0.061495
39,11,0.066844
40,8,0.065590
41,6,0.060124
42,8,0.084184
43,7,0.069783
44,10,0.082089
45,10,0.073243
46,10,0.080321
47,12,0.075780
48,4,0.071891
49,9,0.072681
50,9,0.067289
51,7,0.075548
52,9,0.068873
53,10,0.073261
54,6,0.059835
55,6,0.054892
56,9,0.068390
57,8,0.068669
58,7,0.076604
59,8,0.070393
60,13,0.083226
61,15,0.073952
62,8,0.073752
63,6,0.102072
64,8,0.107514
65,5,0.077066
66,7,0.110002
67,6,0.082043
68,8,0.110287
69,7,0.122830
70,11,0.100380
71,8,0.091006
72,4,0.054908
73,5,0.066665
74,13,0.090765
75,6,0.065813
76,11,0.084346
77,9,0.079974
78,8,0.080414
79,6,0.080165
80,8,0.097903
81,4,0.081088
82,8,0.087701
83,5,0.091254
84,6,0.085972
85,6,0.112522
86,9,0.114749
87,4,0.117820
88,5,0.127380
89,5,0.115777
90,4,0.120127
91,10,0.129411
92,3,0.133557
93,3,0.065571
94,2,0.066846
95,2,0.136225
96,5,0.107586
97,7,0.109650
98,14,0.115452
99,4,0.088551
100,13,0.106149
101,10,0.113523
102,7,0.091997
103,6,0.125831
104,9,0.102357
105,13,0.082876
106,11,0.105263
107,8,0.077656
108,4,0.109383
109,3,0.063618
110,9,0.086482
111,9,0.106084
112,7,0.128160
113,8,0.113454
114,6,0.109501
115,13,0.137368
116,16,0.122580
117,8,0.137311
118,6,0.096214
119,6,0.143155
120,10,0.128000
121,10,0.128393
122,16,0.102128
123,11,0.110335
124,9,0.120262
125,7,0.131294
126,6,0.145079
127,4,0.161699
128,4,0.071786
129,8,0.086089
130,7,0.076477
131,6,0.083848
132,5,0.073836
133,11,0.095766
134,5,0.079807
135,5,0.064457
136,4,0.079165
137,5,0.070859
138,6,0.080617
139,6,0.085077
140,4,0.077736
141,5,0.111180
142,7,0.078239
143,7,0.073158
144,14,0.080059
145,9,0.066871
146,14,0.073997
147,19,0.076786
148,13,0.076142
149,15,0.072675
150,14,0.072453
151,16,0.077971
152,15,0.078750
153,19,0.076610
154,15,0.078059
155,20,0.070857
156,21,0.078597
157,19,0.074971
158,20,0.070766
159,17,0.078655
160,14,0.087537
161,17,0.088157
162,18,0.081474
163,16,0.084644
164,23,0.078423
165,15,0.090114
166,21,0.084852
167,12,0.088092
168,20,0.079617
169,23,0.079509
170,23,0.082137
171,32,0.080355
172,18,0.073851
173,6,0.077518
174,1,-0.000000
175,2,0.080244
176,12,0.078158
177,10,0.076324
178,23,0.080813
179,18,0.073734
180,10,0.076528
181,18,0.078289
182,22,0.078255
183,12,0.086625
184,23,0.076258
185,16,0.077329
186,23,0.081875
187,20,0.083734
188,21,0.081795
189,20,0.075231
190,15,0.073199
191,12,0.081551
192,11,0.081660
193,12,0.071988
194,17,0.075921
195,22,0.076482
196,12,0.065721
197,15,0.076988
198,18,0.078910
199,15,0.080991
200,15,0.077483
201,12,0.076204
202,13,0.072286
203,22,0.072442
204,12,0.076732
205,25,0.074261
206,24,0.071678
207,18,0.082088
208,8,0.073808
209,11,0.077805
210,14,0.089059
211,16,0.071889
212,25,0.079397
213,15,0.084967
214,19,0.074945
215,13,0.084076
216,19,0.072780
217,22,0.074151
218,20,0.079456
219,24,0.076710
220,13,0.085327
221,8,0.075552
222,21,0.081549
223,28,0.083480
224,10,0.072953
225,15,0.081568
226,17,0.078577
227,18,0.085838
228,13,0.083628
229,28,0.084310
230,18,0.081872
231,22,0.084311
232,20,0.078042
233,21,0.090942
234,21,0.089648
235,16,0.092623
236,20,0.079874
237,18,0.087439
238,6,0.108262
239,6,0.114926
240,20,0.083775
241,26,0.073777
242,26,0.076087
243,27,0.078529
244,24,0.083689
245,31,0.080123
246,30,0.075688
247,28,0.079716
248,29,0.072592
249,34,0.079536
250,22,0.075932
251,23,0.094482
252,34,0.069892
253,26,0.080730
254,36,0.075756
255,27,0.078955
256,5,0.078759
257,7,0.127891
258,13,0.118689
259,5,0.093449
260,8,0.144920
261,5,0.098561
262,11,0.106187
263,11,0.133290
264,7,0.134904
265,12,0.143844
266,14,0.113589
267,12,0.104282
268,8,0.118048
269,6,0.129202
270,10,0.126949
271,10,0.104465
272,5,0.105231
273,6,0.094247
274,4,0.111529
275,11,0.156240
276,6,0.120202
277,10,0.176291
278,6,0.142845
279,3,0.072655
280,9,0.103492
281,8,0.117729
282,16,0.107871
283,8,0.115875
284,11,0.087869
285,8,0.094324
286,15,0.099796
287,9,0.099550
288,7,0.083683
289,6,0.123387
290,10,0.096893
291,13,0.124741
292,9,0.127739
293,8,0.141970
294,11,0.124959
295,9,0.129836
296,4,0.105720
297,5,0.113927
298,9,0.111134
299,11,0.115184
300,17,0.106745
301,16,0.127277
302,5,0.095197
303,10,0.122635
304,7,0.106203
305,10,0.128157
306,11,0.108358
307,10,0.103617
308,10,0.094484
309,8,0.090225
310,10,0.138329
311,9,0.118131
312,8,0.097785
313,12,0.104963
314,9,0.095677
315,7,0.115088
316,10,0.096162
317,6,0.114121
318,8,0.092686
319,14,0.123620
320,1,0.000000
321,2,0.102435
322,2,0.037696
323,3,0.095156
324,3,0.061457
