index,cardinality,distortion
0,2,0.039438
1,2,0.043516
2,3,0.045284
3,2,0.036958
4,3,0.053133
5,4,0.061274
6,3,0.039746
7,2,0.022283
8,4,0.062312
9,2,0.057366
10,6,0.053424
11,2,0.057223
12,2,0.023761
13,1,-0.000000
14,2,0.039054
15,1,0.000000
16,3,0.044817
17,5,0.055894
18,5,0.057147
19,3,0.067010
20,1,0.000000
21,1,-0.000000
22,2,0.038935
23,1,0.000000
24,4,0.047943
25,1,-0.000000
26,2,0.038729
27,2,0.053488
28,3,0.050580
29,5,0.055098
30,3,0.063709
31,2,0.019511
32,2,0.074930
33,4,0.055490
34,2,0.073253
35,1,0.000000
36,4,0.070324
37,7,0.072750
38,5,0.045372
39,4,0.049772
40,3,0.054288
41,2,0.068629
42,4,0.079678
43,3,0.060958
44,5,0.063868
45,4,0.063625
46,4,0.052996
47,3,0.065246
48,4,0.060263
49,7,0.062679
50,6,0.057667
51,5,0.070931
52,5,0.067625
53,5,0.058057
54,4,0.055192
55,4,0.066546
56,6,0.068026
57,4,0.057647
58,7,0.066675
59,7,0.068371
60,5,0.064548
61,5,0.063359
62,3,0.043411
63,5,0.086275
64,2,0.042400
65,4,0.057812
66,5,0.065249
67,3,0.071808
68,4,0.076424
69,7,0.061683
70,9,0.079115
71,5,0.057785
72,6,0.073602
73,4,0.050457
74,5,0.062094
75,3,0.047755
76,5,0.059718
77,2,0.030747
78,7,0.062010
79,4,0.048834
80,4,0.060728
81,5,0.051211
82,2,0.039974
83,4,0.056899
84,3,0.065412
85,5,0.077358
86,3,0.050893
87,5,0.059426
88,5,0.059551
89,5,0.076788
90,6,0.062259
91,4,0.071921
92,5,0.070528
93,5,0.059889
94,5,0.063205
95,5,0.065612
96,2,0.045934
97,2,0.037544
98,5,0.062329
99,3,0.054472
100,3,0.054596
101,6,0.066808
102,5,0.073216
103,2,0.043250
104,4,0.066826
105,5,0.054919
106,6,0.061929
107,4,0.057442
108,3,0.029330
109,3,0.062745
110,3,0.033240
111,3,0.042014
112,5,0.068068
113,4,0.055707
114,4,0.054451
115,4,0.063702
116,5,0.068921
117,2,0.040916
118,4,0.065036
119,4,0.058673
120,7,0.074923
121,6,0.076006
122,7,0.065423
123,8,0.062845
124,5,0.056410
125,3,0.045472
126,3,0.070562
127,3,0.081837
128,4,0.107996
129,4,0.074049
130,1,0.000000
131,4,0.071467
132,3,0.060415
133,4,0.103617
134,3,0.060863
135,3,0.060098
136,5,0.094035
137,3,0.074619
138,2,0.072689
139,5,0.100163
140,5,0.069108
141,6,0.100705
142,5,0.087420
143,3,0.068247
144,1,-0.000000
145,3,0.046381
146,2,0.032595
147,3,0.050045
148,7,0.085790
149,6,0.078118
150,3,0.059420
151,3,0.054988
152,4,0.069175
153,7,0.080352
154,3,0.062928
155,6,0.065236
156,4,0.054158
157,4,0.072736
158,3,0.061178
159,3,0.069789
160,3,0.054208
161,4,0.085105
162,3,0.071017
163,1,0.000000
164,6,0.081046
165,3,0.076375
166,3,0.055122
167,2,0.077291
168,5,0.087236
169,1,-0.000000
170,3,0.082079
171,2,0.095975
172,7,0.109927
173,4,0.068554
174,1,-0.000000
175,3,0.109008
176,2,0.073926
177,3,0.107328
178,3,0.101037
179,2,0.036086
180,2,0.104299
181,2,0.065754
182,4,0.102655
183,6,0.111676
184,1,-0.000000
185,2,0.099088
186,2,0.043869
187,1,0.000000
188,1,0.000000
189,1,0.000000
190,1,0.000000
191,1,-0.000000
192,3,0.082007
193,2,0.025246
194,5,0.094637
195,2,0.075696
196,9,0.110400
197,4,0.076668
198,2,0.046299
199,2,0.051722
200,7,0.097815
201,6,0.087492
202,7,0.104249
203,3,0.066568
204,4,0.076570
205,3,0.069340
206,4,0.103927
207,3,0.050249
208,4,0.069797
209,4,0.087680
210,6,0.073625
211,7,0.076035
212,6,0.090883
213,5,0.087901
214,6,0.066607
215,2,0.051798
216,1,0.000000
217,3,0.089235
218,1,0.000000
219,2,0.049959
220,5,0.081541
221,4,0.071110
222,5,0.096995
223,4,0.071721
224,3,0.108398
225,4,0.107608
226,3,0.073532
227,5,0.110296
228,4,0.084627
229,2,0.039196
230,5,0.118258
231,9,0.122631
232,9,0.112674
233,8,0.113672
234,4,0.110029
235,4,0.122969
236,2,0.058591
237,4,0.090630
238,3,0.079682
239,2,0.041089
240,4,0.090352
241,6,0.103396
242,5,0.091927
243,5,0.099225
244,9,0.101223
245,8,0.079265
246,8,0.113262
247,3,0.055508
248,4,0.091090
249,4,0.076440
250,5,0.130588
251,2,0.054776
252,3,0.094228
253,3,0.138137
254,2,0.033693
255,3,0.151396
256,2,0.044423
257,2,0.044549
258,4,0.075650
259,4,0.076827
260,3,0.050415
261,4,0.074469
262,4,0.073006
263,2,0.030559
264,2,0.029612
265,3,0.052059
266,4,0.080481
267,6,0.088588
268,2,0.047655
269,3,0.075676
270,2,0.040610
271,3,0.054572
272,3,0.063975
273,1,0.000000
274,3,0.070194
275,2,0.020021
276,2,0.035543
277,4,0.074606
278,3,0.051478
279,3,0.073787
280,2,0.051472
281,2,0.034898
282,2,0.093461
283,3,0.068219
284,4,0.082173
285,3,0.048996
286,4,0.059253
287,3,0.058982
288,7,0.073640
289,7,0.075198
290,4,0.046414
291,5,0.063708
292,9,0.066605
293,5,0.065112
294,10,0.085172
295,11,0.063188
296,7,0.067345
297,7,0.062045
298,9,0.068740
299,7,0.064965
300,6,0.060616
301,8,0.068646
302,9,0.070923
303,8,0.072853
304,6,0.074806
305,9,0.071076
306,12,0.073356
307,6,0.061451
308,5,0.052417
309,8,0.085638
310,11,0.065824
311,9,0.063775
312,6,0.065872
313,15,0.077425
314,9,0.066178
315,11,0.073179
316,9,0.067519
317,10,0.057462
318,8,0.074518
319,8,0.071562
320,7,0.073292
321,7,0.075124
322,7,0.084623
323,7,0.070570
324,7,0.076599
325,11,0.068398
326,6,0.066683
327,9,0.081265
328,11,0.064677
329,14,0.074740
330,7,0.074916
331,8,0.089869
332,7,0.073355
333,14,0.073418
334,6,0.068391
335,6,0.091132
336,11,0.068300
337,9,0.067730
338,10,0.069307
339,12,0.078042
340,7,0.075431
341,14,0.071623
342,20,0.070334
343,14,0.081687
344,7,0.060614
345,11,0.070964
346,3,0.054942
347,3,0.068794
348,1,-0.000000
349,0,NaN
350,1,-0.000000
351,1,-0.000000
352,5,0.060759
353,8,0.075494
354,8,0.061241
355,5,0.071572
356,9,0.078565
357,12,0.069406
358,10,0.075339
359,8,0.061215
360,7,0.056107
361,5,0.070507
362,7,0.068336
363,12,0.075464
364,10,0.065943
365,11,0.072966
366,6,0.075637
367,6,0.077641
368,8,0.061955
369,13,0.066296
370,9,0.080600
371,7,0.058338
372,10,0.069481
373,12,0.077010
374,10,0.073888
375,8,0.078317
376,10,0.080610
377,10,0.069132
378,9,0.068044
379,13,0.068818
380,10,0.064584
381,8,0.062676
382,6,0.074499
383,5,0.064481
384,6,0.066778
385,5,0.075882
386,7,0.066992
387,5,0.060120
388,7,0.069335
389,11,0.066928
390,12,0.073466
391,12,0.071591
392,7,0.055383
393,5,0.058122
394,6,0.070570
395,8,0.065035
396,9,0.073865
397,9,0.075066
398,8,0.068518
399,8,0.069618
400,8,0.077790
401,6,0.051664
402,9,0.069015
403,4,0.066029
404,5,0.045698
405,8,0.075454
406,13,0.069461
407,10,0.066210
408,5,0.056602
409,6,0.068730
410,14,0.063682
411,9,0.066229
412,14,0.068894
413,9,0.060716
414,12,0.076780
415,8,0.070152
416,4,0.058649
417,4,0.057722
418,6,0.072628
419,5,0.062916
420,4,0.069031
421,8,0.080650
422,11,0.070114
423,10,0.066402
424,14,0.077413
425,12,0.066379
426,8,0.074347
427,5,0.075265
428,7,0.061496
429,11,0.069730
430,9,0.074401
431,5,0.074604
432,11,0.061763
433,10,0.075934
434,11,0.063464
435,11,0.066696
436,10,0.070260
437,10,0.067797
438,11,0.060456
439,12,0.075795
440,5,0.069804
441,6,0.074635
442,6,0.064026
443,3,0.068768
