codeword,minDistortion
10,0.108234
11,0.089003
11,0.086112
11,0.073378
11,0.066684
10,0.101623
11,0.108329
12,0.104547
12,0.116589
12,0.122635
9,0.079507
9,0.109718
9,0.100151
9,0.075499
9,0.074899
9,0.068254
9,0.065374
2,0.085370
9,0.068856
9,0.065532
9,0.120049
11,0.153618
11,0.082786
52,0.159409
52,0.085727
53,0.117852
50,0.143989
50,0.120185
50,0.096547
50,0.126543
50,0.090234
52,0.107162
50,0.137743
50,0.088970
33,0.103999
33,0.097342
33,0.134754
33,0.112548
33,0.124673
33,0.150495
34,0.126009
34,0.112197
34,0.124680
6,0.140625
6,0.124117
4,0.139283
5,0.114830
17,0.103698
52,0.149713
53,0.119401
52,0.117243
53,0.089400
53,0.118010
53,0.110429
52,0.094565
54,0.076545
14,0.075825
52,0.088327
52,0.153828
52,0.123528
54,0.125449
53,0.110717
52,0.100980
52,0.097484
52,0.110237
53,0.130572
52,0.080581
50,0.093146
49,0.120185
48,0.145619
33,0.127859
33,0.072502
33,0.105653
34,0.084276
34,0.102698
34,0.075496
6,0.156058
6,0.190745
7,0.193018
17,0.204443
17,0.131219
52,0.094802
53,0.111529
53,0.103975
52,0.085203
52,0.100296
52,0.086660
53,0.116942
53,0.138937
53,0.114858
53,0.106383
14,0.110183
52,0.117690
17,0.155316
50,0.137548
52,0.095960
52,0.141582
52,0.119363
52,0.160436
50,0.163837
33,0.122766
33,0.130719
33,0.131319
33,0.113117
52,0.151817
7,0.180962
7,0.142022
5,0.234113
5,0.195079
52,0.158438
53,0.146510
53,0.085269
52,0.118213
53,0.079516
53,0.105254
53,0.074174
52,0.102156
53,0.107027
55,0.107276
53,0.128612
50,0.117526
3,0.104613
3,0.104568
53,0.101612
52,0.100414
48,0.080814
48,0.098396
33,0.098556
50,0.160874
53,0.152954
7,0.174870
7,0.112115
17,0.112318
52,0.082487
52,0.067415
53,0.101534
53,0.138391
53,0.114020
53,0.082361
53,0.114634
53,0.094947
53,0.072586
53,0.098798
53,0.055048
53,0.090628
53,0.073096
15,0.114971
53,0.070530
53,0.093202
14,0.117789
14,0.081109
50,0.090079
50,0.118065
50,0.100712
14,0.101596
14,0.120429
53,0.123376
50,0.147001
49,0.110694
33,0.141544
33,0.141209
52,0.158257
54,0.129494
53,0.093744
53,0.080745
52,0.101131
53,0.089167
53,0.129862
53,0.102266
53,0.083324
53,0.084789
53,0.084693
53,0.093170
53,0.091355
53,0.058323
53,0.079779
52,0.092692
53,0.097516
53,0.081880
53,0.085297
53,0.099025
53,0.104685
53,0.100781
53,0.072561
53,0.069653
53,0.139804
50,0.146209
50,0.134207
50,0.140261
50,0.153078
50,0.127865
53,0.078612
53,0.065640
33,0.161298
48,0.095252
48,0.155010
33,0.124109
53,0.071936
53,0.095056
53,0.116090
53,0.121042
53,0.084836
53,0.123169
53,0.102117
53,0.131531
53,0.107823
53,0.087314
52,0.117016
53,0.070934
53,0.109290
53,0.102904
53,0.082915
53,0.121927
53,0.093086
53,0.137990
53,0.108020
14,0.151292
3,0.087223
3,0.179020
50,0.132233
50,0.121106
14,0.143203
53,0.102314
3,0.148032
48,0.124517
33,0.120782
33,0.110315
3,0.084967
53,0.139213
53,0.105637
53,0.087344
53,0.078278
53,0.075183
13,0.098368
53,0.072522
53,0.080173
53,0.093834
53,0.136199
53,0.078645
53,0.106907
53,0.078379
53,0.133011
53,0.068491
53,0.081087
53,0.086397
53,0.067621
53,0.074603
53,0.120899
53,0.092437
53,0.111659
3,0.140845
50,0.119709
50,0.083967
53,0.118398
14,0.129888
49,0.162021
7,0.116112
53,0.124133
53,0.110973
53,0.061898
53,0.047946
53,0.086878
53,0.067732
53,0.085731
53,0.074244
53,0.090036
53,0.140321
53,0.077266
53,0.109758
53,0.092023
53,0.096636
53,0.104256
52,0.106304
53,0.116556
53,0.113377
53,0.114395
53,0.103686
53,0.084497
53,0.070610
53,0.129355
53,0.107870
13,0.100805
14,0.086386
14,0.136689
3,0.195099
3,0.155918
3,0.142308
50,0.138710
50,0.108580
50,0.083582
48,0.128493
48,0.099228
49,0.076172
53,0.079684
52,0.142450
52,0.109735
53,0.085646
53,0.072924
53,0.097365
53,0.109291
53,0.075504
53,0.117951
53,0.119758
53,0.077831
53,0.096982
53,0.098742
53,0.089173
53,0.090336
53,0.091811
53,0.113280
53,0.093488
53,0.126063
50,0.155949
53,0.132865
50,0.096676
48,0.127380
48,0.141598
33,0.119999
50,0.117641
52,0.087941
53,0.074953
53,0.073328
53,0.092981
53,0.108350
53,0.078515
53,0.081036
53,0.104852
53,0.105056
53,0.081652
53,0.073153
53,0.115912
52,0.107891
53,0.126230
54,0.093690
50,0.083851
53,0.121058
50,0.114611
50,0.139692
48,0.136474
48,0.126110
50,0.166294
53,0.118117
53,0.091629
53,0.080156
53,0.108123
53,0.079167
53,0.096504
53,0.068432
53,0.060751
53,0.074873
55,0.102865
53,0.101031
53,0.102374
54,0.079267
54,0.075147
55,0.140815
54,0.088854
54,0.069805
49,0.112507
49,0.093804
33,0.112740
54,0.132060
54,0.091271
53,0.130327
53,0.102202
53,0.119553
54,0.073594
50,0.115572
53,0.110328
53,0.129901
54,0.131934
53,0.094918
53,0.116566
53,0.103791
53,0.070955
53,0.078446
53,0.084532
14,0.131892
14,0.107122
50,0.123085
54,0.114870
53,0.064363
50,0.139002
49,0.131111
49,0.113266
54,0.153546
53,0.150005
53,0.105829
53,0.104347
53,0.073474
53,0.100292
14,0.087141
15,0.068314
15,0.086597
14,0.069880
14,0.075901
14,0.119144
54,0.080257
14,0.096024
52,0.114943
52,0.107827
49,0.105967
49,0.115903
49,0.099762
6,0.175144
34,0.137630
34,0.092166
6,0.121655
7,0.122584
17,0.119603
17,0.135726
53,0.105045
53,0.113785
53,0.068318
53,0.056848
55,0.093441
54,0.049079
54,0.101932
53,0.110206
53,0.099423
53,0.067627
55,0.075109
15,0.079126
50,0.106624
53,0.128804
14,0.106186
54,0.080343
14,0.120284
54,0.054155
15,0.116557
15,0.103153
15,0.179862
14,0.140403
50,0.119512
49,0.077741
49,0.128671
33,0.156828
34,0.079807
34,0.082408
34,0.105024
6,0.127231
17,0.118232
17,0.106287
17,0.169379
54,0.101545
54,0.080237
53,0.104026
54,0.108865
14,0.095612
14,0.165130
14,0.118557
14,0.121637
52,0.221550
52,0.140813
52,0.217391
52,0.096021
50,0.108077
48,0.122200
34,0.150652
34,0.123758
34,0.135294
34,0.194240
6,0.100747
7,0.094155
17,0.093360
17,0.084852
52,0.102851
53,0.065540
53,0.079596
55,0.083944
55,0.114177
53,0.089455
53,0.140534
53,0.148475
53,0.098521
53,0.068932
15,0.069938
15,0.105875
54,0.086044
14,0.091136
14,0.072619
3,0.095634
14,0.084632
54,0.066040
15,0.074708
14,0.122092
49,0.079508
49,0.094177
6,0.154758
