codeword,minDistortion
27,0.090679
26,0.081278
27,0.134633
27,0.103337
27,0.105485
27,0.113153
27,0.078127
27,0.090274
27,0.080295
27,0.068104
27,0.111898
26,0.128955
27,0.104520
24,0.116778
1,0.143279
1,0.126950
0,0.120091
1,0.201185
1,0.112852
8,0.127370
1,0.095341
8,0.142552
10,0.112869
10,0.109428
11,0.147013
11,0.191139
12,0.122350
12,0.106774
12,0.185421
12,0.141465
12,0.089085
14,0.164505
12,0.135904
12,0.143664
12,0.097174
12,0.150128
12,0.114559
14,0.112398
14,0.163582
14,0.112959
14,0.127949
15,0.124034
27,0.111349
24,0.100352
15,0.125731
15,0.109831
24,0.143866
18,0.200119
24,0.297993
18,0.281534
19,0.256945
19,0.129508
19,0.204541
19,0.218528
19,0.213950
19,0.207772
19,0.252176
25,0.160525
25,0.141057
25,0.212697
25,0.228439
25,0.141207
25,0.145111
25,0.171329
25,0.232671
25,0.182362
25,0.196261
25,0.125174
25,0.171203
25,0.189556
25,0.129772
25,0.139153
25,0.122123
27,0.115055
27,0.096681
27,0.078796
27,0.125346
26,0.092354
27,0.071314
24,0.099266
27,0.094358
27,0.068085
27,0.132083
27,0.123329
27,0.084434
183,0.063468
183,0.076641
183,0.096803
255,0.143134
141,0.106776
140,0.140604
140,0.225148
141,0.270825
141,0.245011
144,0.139833
144,0.180875
138,0.168382
139,0.222473
218,0.234639
37,0.182627
37,0.226722
37,0.196518
218,0.177518
201,0.132316
201,0.102258
201,0.163742
201,0.230822
201,0.204076
202,0.209097
202,0.158403
207,0.139785
219,0.174571
219,0.163174
219,0.130078
219,0.122619
218,0.077992
218,0.104087
37,0.156661
37,0.090663
37,0.092170
37,0.152020
36,0.132808
41,0.248561
41,0.213830
42,0.116298
42,0.099293
46,0.085359
46,0.103246
57,0.142057
58,0.103488
60,0.141575
73,0.156386
84,0.184465
89,0.159695
89,0.129061
89,0.138757
89,0.100494
89,0.106146
89,0.164642
89,0.102478
87,0.096926
87,0.096239
89,0.079731
87,0.141764
87,0.117285
87,0.127388
89,0.109548
89,0.146025
90,0.118232
89,0.076824
89,0.120456
89,0.112245
89,0.123685
89,0.090438
89,0.267046
243,0.240473
243,0.184051
243,0.247419
97,0.231743
96,0.290335
100,0.166573
108,0.396571
125,0.285988
125,0.188391
125,0.187935
125,0.197861
125,0.206735
125,0.223471
125,0.249404
151,0.171488
234,0.088727
234,0.115455
253,0.121240
235,0.096935
235,0.097468
235,0.180825
235,0.085005
235,0.148874
235,0.109967
235,0.105811
235,0.111225
35,0.111996
235,0.082230
235,0.115517
34,0.086340
34,0.093653
35,0.116816
35,0.107003
35,0.075404
35,0.062747
35,0.106385
237,0.076824
246,0.064476
254,0.101099
254,0.097327
254,0.121580
239,0.082263
251,0.107227
239,0.091156
246,0.122000
246,0.087415
243,0.096691
243,0.090328
239,0.116185
179,0.118213
246,0.127792
247,0.168536
243,0.123657
251,0.122593
254,0.067778
254,0.095090
255,0.111616
255,0.124508
255,0.091495
255,0.062944
255,0.105179
251,0.162386
251,0.101304
27,0.080809
25,0.104150
27,0.091258
27,0.112807
27,0.104238
27,0.158694
27,0.091974
27,0.097321
27,0.089029
13,0.171472
13,0.202875
0,0.185937
1,0.106702
1,0.066402
1,0.107373
10,0.125505
10,0.091028
11,0.108820
13,0.081592
13,0.128315
13,0.164515
13,0.134252
13,0.198979
13,0.135922
13,0.129844
13,0.125437
13,0.120683
13,0.143980
13,0.135180
13,0.189868
13,0.158411
13,0.093904
13,0.148703
13,0.158318
15,0.196242
15,0.190223
15,0.177642
13,0.136120
13,0.127776
15,0.097750
12,0.148981
27,0.103769
27,0.114382
27,0.126259
27,0.117673
27,0.128536
24,0.108551
24,0.124364
24,0.153475
24,0.200650
19,0.151010
19,0.090957
24,0.125856
24,0.162674
24,0.171094
24,0.202770
24,0.134707
24,0.144735
24,0.156977
24,0.119421
24,0.085482
24,0.076928
24,0.107268
24,0.102584
24,0.110230
25,0.090524
25,0.105748
24,0.165408
24,0.142092
24,0.167248
25,0.125995
25,0.102117
25,0.082438
25,0.090190
24,0.093067
25,0.093113
25,0.110214
25,0.096511
25,0.142215
24,0.098989
24,0.152570
24,0.137157
27,0.108772
27,0.119194
27,0.098074
27,0.057307
27,0.116475
24,0.083389
12,0.136541
26,0.088528
26,0.070369
26,0.095665
27,0.121934
224,0.119850
27,0.084275
27,0.071306
26,0.093292
26,0.136064
132,0.212305
132,0.149364
0,0.153497
0,0.154622
152,0.193990
0,0.109997
0,0.112195
1,0.142532
10,0.130056
10,0.113030
10,0.043558
10,0.086612
10,0.077761
10,0.077600
10,0.096262
10,0.108796
10,0.110017
10,0.081234
10,0.040334
10,0.097342
10,0.101057
10,0.082123
10,0.092514
10,0.087368
10,0.095487
10,0.109011
10,0.122166
10,0.108211
10,0.111499
10,0.090520
10,0.123749
10,0.105306
10,0.096776
10,0.131350
10,0.076543
10,0.120309
10,0.098130
10,0.084439
10,0.095373
