index,cardinality,distortion
0,166,0.165344
1,189,0.210771
2,292,0.138882
3,314,0.154389
4,266,0.151844
5,310,0.136743
6,211,0.153430
7,280,0.136630
8,282,0.173130
9,360,0.162051
10,339,0.173655
11,199,0.197315
12,451,0.142523
13,842,0.115665
14,467,0.159360
15,496,0.154823
16,239,0.154965
17,371,0.142658
18,266,0.165090
19,150,0.191276
20,130,0.192739
21,144,0.202146
22,285,0.181804
23,118,0.197628
24,205,0.213508
25,445,0.142290
26,170,0.195158
27,235,0.182246
28,122,0.208483
29,134,0.198672
30,168,0.202360
31,94,0.196381
32,262,0.201962
33,231,0.194064
34,189,0.204442
35,147,0.201897
36,277,0.182676
37,166,0.189927
38,162,0.198382
39,132,0.193379
40,287,0.175161
41,329,0.176343
42,186,0.191431
43,183,0.181413
44,295,0.178902
45,176,0.175694
46,220,0.183987
47,213,0.184486
48,304,0.172036
49,351,0.181623
50,166,0.198895
51,193,0.195663
52,271,0.192032
53,338,0.166511
54,188,0.222874
55,197,0.229672
56,450,0.169139
57,539,0.161504
58,160,0.258286
59,205,0.227481
60,270,0.196102
61,108,0.263712
62,219,0.279693
63,131,0.234950
64,259,0.145197
65,251,0.173749
66,161,0.174658
67,211,0.234573
68,113,0.232950
69,126,0.208489
70,352,0.168481
71,288,0.142035
72,206,0.199669
73,125,0.226022
74,170,0.206190
75,357,0.145869
76,121,0.253926
77,122,0.253174
78,74,0.313617
79,88,0.247872
80,142,0.253405
81,222,0.257354
82,468,0.168057
83,176,0.364886
84,267,0.254944
85,208,0.234402
86,333,0.202271
87,208,0.187880
88,184,0.175439
89,293,0.143519
90,471,0.150998
91,415,0.120319
92,231,0.201012
93,501,0.150109
94,282,0.186551
95,578,0.126285
96,179,0.223375
97,74,0.221493
98,93,0.212060
99,93,0.197074
100,228,0.175700
101,108,0.196251
102,84,0.184910
103,123,0.210071
104,219,0.211981
105,235,0.203877
106,108,0.217263
107,131,0.187627
108,293,0.163374
109,285,0.173484
110,98,0.231097
111,163,0.210282
112,679,0.117561
113,1092,0.113619
114,828,0.127381
115,745,0.122559
116,463,0.135415
117,566,0.125674
118,469,0.151095
119,613,0.137274
120,466,0.153363
121,407,0.154379
122,421,0.154628
123,556,0.135326
124,952,0.119935
125,1001,0.111360
126,815,0.117171
127,920,0.110458
