index,cardinality,distortion
0,48,0.142358
1,51,0.133227
2,63,0.119197
3,54,0.139841
4,29,0.152640
5,22,0.208649
6,71,0.119614
7,33,0.154970
8,68,0.115484
9,49,0.122840
10,72,0.108451
11,76,0.116284
12,66,0.134373
13,73,0.110598
14,66,0.116637
15,77,0.125575
16,101,0.109524
17,12,0.211078
18,61,0.106590
19,42,0.135867
20,105,0.103555
21,116,0.103875
22,45,0.135357
23,33,0.118250
24,87,0.110764
25,116,0.107414
26,37,0.127539
27,18,0.281659
28,102,0.112574
29,60,0.115123
30,90,0.109770
31,65,0.136763
32,68,0.137532
33,62,0.145446
34,88,0.133795
35,73,0.141600
36,65,0.147091
37,84,0.126809
38,126,0.116174
39,70,0.136484
40,87,0.124136
41,43,0.177327
42,85,0.136482
43,61,0.143359
44,93,0.126331
45,53,0.160359
46,65,0.172642
47,93,0.146835
48,133,0.115104
49,151,0.113396
50,53,0.135006
51,116,0.119931
52,135,0.109960
53,204,0.099137
54,260,0.102766
55,220,0.101586
56,128,0.119402
57,110,0.115511
58,102,0.122773
59,86,0.132607
60,59,0.130615
61,76,0.134952
62,139,0.115592
63,116,0.132121
64,54,0.142401
65,89,0.117640
66,49,0.123075
67,78,0.116799
68,108,0.131857
69,83,0.123259
70,134,0.117418
71,146,0.110267
72,63,0.140888
73,78,0.135479
74,69,0.132937
75,74,0.132473
76,37,0.133661
77,30,0.161945
78,78,0.141379
79,28,0.198052
80,27,0.146927
81,22,0.166987
82,29,0.133204
83,34,0.142487
84,27,0.168608
85,38,0.135838
86,42,0.152295
87,23,0.170418
88,65,0.148072
89,74,0.133404
90,81,0.124045
91,82,0.138054
92,21,0.166630
93,58,0.146706
94,28,0.171943
95,32,0.157168
96,42,0.186898
97,31,0.179932
98,60,0.172205
99,50,0.179612
100,160,0.111050
101,122,0.114059
102,76,0.131153
103,173,0.112900
104,55,0.151034
105,49,0.181111
106,34,0.127310
107,33,0.156384
108,69,0.120392
109,54,0.122018
110,49,0.130022
111,48,0.165770
112,13,0.137646
113,38,0.151989
114,34,0.150774
115,33,0.143230
116,49,0.153456
117,19,0.119183
118,42,0.137399
119,18,0.160894
120,55,0.156010
121,59,0.146153
122,39,0.161679
123,32,0.142402
124,22,0.170956
125,43,0.150688
126,24,0.154345
127,24,0.150920
128,35,0.223578
129,34,0.218841
130,93,0.134523
131,84,0.139404
132,76,0.132191
133,56,0.139526
134,50,0.156658
135,45,0.173141
136,66,0.158223
137,62,0.142866
138,31,0.157554
139,34,0.153179
140,30,0.168768
141,33,0.146523
142,50,0.148711
143,47,0.146902
144,65,0.129072
145,84,0.136534
146,60,0.144602
147,76,0.132136
148,29,0.184344
149,56,0.144087
150,56,0.135689
151,64,0.137574
152,41,0.151044
153,47,0.153433
154,44,0.150136
155,44,0.143920
156,29,0.165476
157,38,0.163383
158,22,0.143736
159,36,0.142252
160,57,0.132483
161,64,0.135823
162,82,0.142340
163,33,0.208265
164,85,0.145788
165,56,0.153746
166,102,0.138635
167,81,0.158719
168,44,0.148870
169,46,0.165176
170,46,0.153015
171,41,0.149781
172,70,0.150684
173,44,0.147890
174,45,0.144355
175,28,0.151059
176,66,0.142200
177,79,0.134546
178,75,0.154091
179,76,0.139116
180,71,0.141293
181,57,0.144696
182,60,0.151875
183,41,0.127592
184,41,0.173904
185,60,0.173304
186,66,0.146801
187,61,0.146561
188,41,0.137841
189,39,0.151132
190,45,0.135324
191,62,0.151281
192,94,0.134199
193,82,0.147525
194,87,0.153892
195,87,0.140089
196,85,0.141386
197,94,0.130384
198,105,0.137872
199,48,0.165562
200,55,0.147172
201,39,0.161024
202,34,0.147354
203,27,0.158884
204,56,0.152731
205,74,0.143372
206,64,0.158095
207,59,0.158088
208,54,0.148624
209,63,0.149825
210,76,0.142323
211,50,0.170987
212,99,0.137547
213,85,0.136464
214,139,0.126904
215,80,0.146373
216,77,0.143585
217,74,0.162607
218,39,0.179880
219,64,0.157253
220,52,0.196033
221,42,0.178325
222,52,0.197577
223,49,0.157754
224,78,0.128844
225,77,0.144074
226,132,0.126815
227,72,0.142085
228,111,0.142028
229,145,0.128927
230,91,0.132692
231,131,0.112669
232,33,0.135946
233,26,0.171027
234,26,0.242902
235,43,0.166717
236,48,0.157468
237,84,0.156874
238,40,0.166798
239,53,0.151397
240,49,0.152880
241,57,0.131544
242,107,0.124757
243,72,0.139490
244,21,0.194482
245,23,0.207262
246,79,0.156125
247,59,0.175593
248,38,0.215978
249,36,0.237830
250,79,0.147910
251,59,0.167895
252,31,0.225892
253,29,0.150799
254,74,0.157082
255,91,0.127348
256,37,0.126105
257,42,0.127618
258,97,0.110046
259,89,0.126729
260,44,0.186041
261,63,0.195401
262,50,0.136560
263,121,0.106557
264,40,0.149528
265,50,0.127123
266,28,0.159274
267,31,0.139516
268,39,0.201866
269,48,0.172105
270,45,0.190537
271,50,0.183197
272,23,0.171510
273,31,0.173972
274,16,0.216476
275,17,0.174213
276,38,0.161158
277,38,0.142603
278,40,0.173727
279,35,0.159087
280,62,0.166306
281,75,0.140129
282,54,0.149836
283,125,0.118495
284,79,0.129486
285,83,0.132458
286,111,0.108613
287,60,0.130738
288,50,0.170508
289,57,0.175790
290,68,0.151589
291,57,0.175913
292,35,0.176960
293,28,0.225996
294,27,0.202016
295,53,0.165333
296,30,0.185146
297,49,0.165543
298,52,0.137029
299,18,0.188710
300,47,0.148856
301,112,0.123810
302,137,0.114847
303,88,0.118051
304,50,0.166224
305,19,0.187139
306,29,0.197458
