index,cardinality,distortion
0,10,0.086822
1,18,0.092527
2,13,0.094103
3,30,0.080513
4,17,0.087788
5,19,0.094002
6,20,0.079615
7,12,0.081356
8,10,0.078466
9,6,0.065325
10,5,0.058443
11,6,0.069033
12,5,0.058877
13,10,0.072766
14,7,0.067989
15,6,0.075185
16,1,-0.000000
17,1,0.000000
18,4,0.071917
19,4,0.044185
20,4,0.055213
21,5,0.067219
22,3,0.048329
23,6,0.081669
24,12,0.085937
25,11,0.089665
26,7,0.066439
27,12,0.088894
28,9,0.079622
29,18,0.084948
30,5,0.064150
31,5,0.091701
32,5,0.081581
33,4,0.080371
34,7,0.094506
35,10,0.107815
36,7,0.080987
37,6,0.079232
38,2,0.087862
39,6,0.055380
40,4,0.059133
41,3,0.046766
42,7,0.075160
43,9,0.110520
44,3,0.070335
45,9,0.076097
46,3,0.061647
47,3,0.055461
48,3,0.044981
49,5,0.070018
50,4,0.072592
51,2,0.063239
52,4,0.041910
53,2,0.061382
54,3,0.060817
55,4,0.077396
56,3,0.049393
57,2,0.033767
58,3,0.040691
59,3,0.042468
60,2,0.047452
61,2,0.048281
62,2,0.066663
63,2,0.037282
64,3,0.066972
65,6,0.071115
66,15,0.081749
67,8,0.079587
68,3,0.055895
69,7,0.109534
70,5,0.078461
71,7,0.105183
72,5,0.073258
73,5,0.083889
74,5,0.079544
75,4,0.067545
76,4,0.071631
77,4,0.076477
78,5,0.069708
79,3,0.083320
80,20,0.083489
81,22,0.091862
82,21,0.083150
83,21,0.087490
84,12,0.093977
85,11,0.079173
86,11,0.081036
87,5,0.079985
88,18,0.094141
89,15,0.077896
90,12,0.093564
91,11,0.093474
92,20,0.085598
93,27,0.085946
94,21,0.075918
95,16,0.085035
96,3,0.054079
97,4,0.072507
98,6,0.077705
99,4,0.081863
100,3,0.073576
101,2,0.082322
102,3,0.100512
103,1,-0.000000
104,6,0.062843
105,3,0.076853
106,4,0.057610
107,3,0.065718
108,5,0.079801
109,7,0.053915
110,2,0.025957
111,3,0.069703
112,6,0.085319
113,8,0.081036
114,6,0.082042
115,7,0.079669
116,5,0.070811
117,6,0.065953
118,9,0.078079
119,5,0.082113
120,2,0.047851
121,3,0.072818
122,2,0.063268
123,2,0.048259
124,2,0.064534
125,3,0.066062
126,4,0.085018
127,2,0.045289
128,2,0.029310
129,4,0.106900
130,3,0.062751
131,2,0.052715
132,2,0.026509
133,2,0.038805
134,2,0.072161
135,2,0.049745
136,2,0.073506
137,2,0.069601
138,2,0.038196
139,1,0.000000
140,2,0.054716
141,7,0.071349
142,4,0.047579
143,4,0.057832
144,2,0.063567
145,6,0.061883
146,4,0.066441
147,4,0.065018
148,2,0.010859
149,2,0.047901
150,3,0.056101
151,3,0.047357
152,2,0.043458
153,4,0.067865
154,1,-0.000000
155,3,0.116403
156,6,0.096834
157,6,0.066959
158,4,0.066905
159,3,0.070444
160,4,0.118015
161,3,0.045909
162,2,0.052799
163,5,0.062783
164,4,0.051115
165,3,0.043670
166,3,0.037264
167,2,0.069064
168,4,0.087714
169,2,0.051625
170,3,0.070542
171,3,0.114164
172,7,0.083218
173,6,0.097083
174,7,0.095507
175,6,0.101562
176,3,0.072958
177,3,0.107297
178,2,0.035888
179,4,0.086340
180,1,0.000000
181,1,-0.000000
182,2,0.112103
183,2,0.050958
184,1,0.000000
185,0,NaN
186,1,-0.000000
187,1,0.000000
188,1,0.000000
189,1,-0.000000
190,1,0.000000
191,0,NaN
192,3,0.073691
193,3,0.095480
194,1,0.000000
195,2,0.045759
196,2,0.049135
197,1,-0.000000
198,2,0.069566
199,1,0.000000
200,3,0.056242
201,3,0.049675
202,8,0.070729
203,4,0.067341
204,4,0.105411
205,4,0.088322
206,3,0.056833
207,8,0.099993
208,1,0.000000
209,2,0.033370
210,6,0.084792
211,3,0.050562
212,2,0.034121
213,2,0.112537
214,2,0.079735
215,3,0.044925
216,1,-0.000000
217,2,0.062147
218,2,0.076589
219,3,0.108403
220,2,0.102436
221,2,0.067036
222,2,0.065461
223,2,0.018151
224,2,0.040046
225,2,0.029085
226,1,0.000000
227,1,0.000000
228,1,0.000000
229,2,0.025497
230,2,0.040550
231,2,0.035322
232,1,0.000000
233,2,0.110274
234,2,0.075625
235,1,0.000000
236,2,0.049446
237,1,-0.000000
238,3,0.071348
239,4,0.129089
240,3,0.104615
241,3,0.097126
242,2,0.096445
243,3,0.117392
244,2,0.085749
245,2,0.057966
246,2,0.052810
247,4,0.090292
248,4,0.105894
249,5,0.053419
250,1,-0.000000
251,1,0.000000
252,1,-0.000000
253,1,-0.000000
254,2,0.127041
255,3,0.076593
256,3,0.094067
257,3,0.093638
258,4,0.053657
259,4,0.068171
260,17,0.089291
261,9,0.081032
262,12,0.100437
263,6,0.066774
264,2,0.074443
265,3,0.068968
266,3,0.056870
267,2,0.060134
268,5,0.077769
269,4,0.050841
270,4,0.068484
271,3,0.081315
272,3,0.081858
273,1,-0.000000
274,4,0.094395
275,3,0.080071
276,2,0.050656
277,6,0.078712
278,3,0.068683
279,3,0.086338
280,2,0.039757
281,2,0.039446
282,3,0.088968
283,3,0.065404
284,3,0.067380
285,2,0.068739
286,2,0.028602
287,3,0.073203
288,2,0.062798
289,5,0.096810
290,2,0.065761
291,2,0.045420
292,6,0.091494
293,6,0.084198
294,6,0.085287
295,4,0.069283
296,4,0.060478
297,2,0.066953
298,1,0.000000
299,4,0.107416
300,6,0.090115
301,4,0.078547
302,6,0.099651
