index,cardinality,distortion
0,27,0.095639
1,47,0.097549
2,37,0.100362
3,31,0.089607
4,17,0.095521
5,11,0.080237
6,17,0.103284
7,13,0.090053
8,2,0.020133
9,6,0.095724
10,9,0.088895
11,8,0.083518
12,21,0.096020
13,19,0.087680
14,30,0.111183
15,11,0.091724
16,9,0.093989
17,17,0.114772
18,12,0.098777
19,8,0.092842
20,9,0.109786
21,16,0.111754
22,12,0.100023
23,6,0.068771
24,7,0.076819
25,6,0.083922
26,6,0.079880
27,7,0.098004
28,5,0.069273
29,6,0.063120
30,4,0.087271
31,4,0.095676
32,9,0.099317
33,22,0.088783
34,10,0.101538
35,12,0.103896
36,10,0.093846
37,9,0.094357
38,8,0.095081
39,8,0.101313
40,41,0.094477
41,42,0.093275
42,21,0.098811
43,20,0.093189
44,33,0.092737
45,24,0.102466
46,43,0.090869
47,44,0.091770
48,7,0.096737
49,9,0.089226
50,5,0.126511
51,4,0.090130
52,6,0.125768
53,9,0.100620
54,12,0.082003
55,5,0.083553
56,14,0.093325
57,11,0.094069
58,12,0.080516
59,14,0.092528
60,5,0.072550
61,4,0.080150
62,5,0.086331
63,6,0.097249
64,6,0.120063
65,5,0.083898
66,4,0.048595
67,4,0.095157
68,4,0.096446
69,3,0.054304
70,9,0.080146
71,8,0.075133
72,8,0.074255
73,8,0.085556
74,4,0.053217
75,6,0.076819
76,6,0.075241
77,4,0.115094
78,13,0.099551
79,7,0.085509
80,7,0.112782
81,6,0.085550
82,6,0.059363
83,5,0.120062
84,6,0.097045
85,5,0.112529
86,14,0.106375
87,13,0.117219
88,6,0.097265
89,6,0.109019
90,2,0.042785
91,4,0.135011
92,1,0.000000
93,2,0.085454
94,2,0.038595
95,1,0.000000
96,6,0.102453
97,3,0.059709
98,3,0.055561
99,3,0.074426
100,5,0.068440
101,12,0.079860
102,9,0.116480
103,10,0.105430
104,3,0.062665
105,9,0.100596
106,4,0.142869
107,5,0.099518
108,3,0.081136
109,4,0.141557
110,4,0.097982
111,4,0.069964
112,5,0.123816
113,2,0.052052
114,3,0.069788
115,4,0.076119
116,3,0.106406
117,3,0.104533
118,3,0.058605
119,7,0.121251
120,6,0.120216
121,5,0.125565
122,4,0.109962
123,6,0.105219
124,9,0.106989
125,2,0.023338
126,2,0.076124
127,5,0.134663
128,7,0.128367
129,8,0.079614
130,27,0.096637
131,18,0.101026
132,4,0.090819
133,6,0.114425
134,9,0.084901
135,7,0.091046
136,6,0.117233
137,6,0.096031
138,7,0.095413
139,7,0.101430
140,4,0.073338
141,6,0.110735
142,5,0.108693
143,4,0.073429
144,7,0.106165
145,4,0.089073
146,14,0.104346
147,9,0.087148
148,6,0.087539
149,5,0.118883
150,9,0.102321
151,11,0.103803
152,3,0.087838
153,3,0.038520
154,10,0.090101
155,6,0.088211
156,4,0.138562
157,4,0.100724
158,3,0.082490
159,6,0.137587
160,17,0.117165
161,13,0.109413
162,3,0.055302
163,1,0.000000
164,11,0.131220
165,16,0.088098
166,6,0.114884
167,3,0.114343
168,10,0.108488
169,10,0.119575
170,14,0.117831
171,10,0.116327
172,3,0.084131
173,6,0.099285
174,4,0.102867
175,2,0.085501
176,7,0.116349
177,13,0.113605
178,3,0.104059
179,4,0.095443
180,8,0.094274
181,8,0.102279
182,8,0.094263
183,7,0.075571
184,5,0.110634
185,3,0.075419
186,3,0.073512
187,4,0.103393
188,15,0.090831
189,17,0.108437
190,6,0.129788
191,3,0.123833
192,9,0.109438
193,11,0.146802
194,10,0.104353
195,4,0.086014
196,4,0.130618
197,4,0.089276
198,9,0.087057
199,4,0.078187
200,5,0.107282
201,1,-0.000000
202,2,0.070448
203,4,0.109142
204,1,0.000000
205,3,0.138599
206,2,0.086534
207,3,0.071856
208,8,0.100357
209,23,0.096149
210,8,0.084032
211,9,0.087031
212,3,0.065660
213,6,0.075490
214,8,0.107040
215,12,0.082679
216,7,0.060970
217,8,0.115599
218,3,0.055885
219,4,0.091037
220,5,0.094842
221,6,0.085957
222,3,0.110033
223,5,0.090111
224,7,0.095527
225,4,0.090506
226,6,0.115465
227,3,0.068337
228,3,0.083561
229,3,0.083806
230,6,0.096470
231,6,0.102980
232,1,0.000000
233,2,0.145072
234,1,-0.000000
235,3,0.110104
236,2,0.036777
237,2,0.039579
238,2,0.072991
239,2,0.048341
240,1,0.000000
241,3,0.070055
242,1,0.000000
243,3,0.037829
244,2,0.053067
245,3,0.117323
246,3,0.153966
247,1,-0.000000
248,2,0.083531
249,3,0.193793
250,8,0.098205
251,6,0.133802
252,5,0.141119
253,5,0.101018
254,3,0.125316
255,5,0.097830
256,5,0.088460
257,8,0.134824
258,5,0.101745
259,3,0.127032
260,5,0.089716
261,2,0.072071
262,5,0.081661
263,6,0.103777
264,3,0.110550
265,5,0.160380
266,12,0.076905
267,9,0.089943
268,3,0.065862
269,5,0.102594
270,2,0.087612
271,3,0.074476
272,1,-0.000000
273,1,0.000000
274,2,0.027291
275,2,0.024787
276,1,-0.000000
277,2,0.033807
278,2,0.044514
279,3,0.039044
280,1,0.000000
281,2,0.020486
282,2,0.034184
283,2,0.021992
284,1,-0.000000
285,1,0.000000
286,2,0.044567
287,1,-0.000000
288,10,0.124580
289,14,0.099117
290,8,0.072079
291,5,0.094078
292,7,0.100154
293,7,0.111693
294,10,0.120639
295,6,0.115465
296,15,0.103963
297,13,0.092012
298,23,0.088370
299,13,0.093290
300,12,0.085787
301,12,0.109803
302,9,0.113411
303,9,0.099489
304,6,0.115567
305,9,0.143874
306,7,0.077101
307,6,0.127796
308,4,0.078843
309,4,0.092697
310,6,0.089747
311,6,0.073984
312,4,0.054744
313,3,0.039229
314,2,0.027321
315,3,0.034152
316,1,0.000000
317,1,0.000000
318,3,0.040502
319,1,-0.000000
320,4,0.117898
321,7,0.106551
322,5,0.115442
323,4,0.072011
324,5,0.081086
325,2,0.021051
326,5,0.073956
327,5,0.062089
328,5,0.145307
329,6,0.070116
330,4,0.054399
331,3,0.047620
332,14,0.091552
333,16,0.085355
334,11,0.154795
335,8,0.133337
336,1,-0.000000
337,1,0.000000
338,8,0.098032
339,11,0.120829
340,3,0.086835
341,4,0.085454
342,5,0.078264
343,7,0.066599
344,5,0.137756
345,2,0.124230
346,8,0.094047
347,5,0.095005
348,7,0.114728
349,5,0.126199
350,2,0.061100
351,3,0.138342
352,14,0.105344
353,19,0.101786
354,16,0.113082
355,11,0.093602
356,15,0.083818
357,17,0.091421
358,20,0.087167
359,25,0.093448
360,9,0.168029
