index,cardinality,distortion
0,30,0.109182
1,35,0.108529
2,26,0.096913
3,23,0.099636
4,32,0.099870
5,24,0.101591
6,33,0.090800
7,19,0.092652
8,70,0.106565
9,52,0.116932
10,34,0.097202
11,43,0.105595
12,26,0.102870
13,45,0.103419
14,17,0.097572
15,25,0.113113
16,33,0.111693
17,55,0.111265
18,26,0.082625
19,23,0.089225
20,31,0.115819
21,30,0.088854
22,51,0.113407
23,51,0.107921
24,25,0.122747
25,31,0.105523
26,40,0.108111
27,41,0.100040
28,29,0.125654
29,18,0.135501
30,20,0.111409
31,21,0.120483
32,24,0.104274
33,18,0.092161
34,18,0.090988
35,13,0.114173
36,27,0.105014
37,27,0.095299
38,27,0.121879
39,19,0.110334
40,28,0.098604
41,39,0.095006
42,53,0.093469
43,50,0.091222
44,47,0.100040
45,47,0.092692
46,33,0.101568
47,42,0.098307
48,51,0.093910
49,63,0.090107
50,70,0.096866
51,59,0.097628
52,62,0.091255
53,80,0.093516
54,76,0.092696
55,73,0.091939
56,54,0.091009
57,53,0.090158
58,54,0.092186
59,39,0.081887
60,51,0.090952
61,47,0.085308
62,70,0.105493
63,95,0.092509
64,29,0.139555
65,36,0.132300
66,13,0.086030
67,9,0.096970
68,30,0.108796
69,40,0.124907
70,35,0.117262
71,22,0.140721
72,21,0.103698
73,16,0.103445
74,34,0.113962
75,31,0.113392
76,47,0.121108
77,19,0.092120
78,38,0.122047
79,22,0.137230
80,39,0.120970
81,32,0.139757
82,20,0.118597
83,9,0.086617
84,31,0.111930
85,22,0.117003
86,25,0.126683
87,28,0.136624
88,75,0.125174
89,32,0.138699
90,25,0.122010
91,47,0.139932
92,52,0.132652
93,22,0.103873
94,22,0.084067
95,31,0.119853
96,29,0.114995
97,27,0.129865
98,95,0.102733
99,19,0.126837
100,45,0.102211
101,73,0.105826
102,38,0.121023
103,44,0.125358
104,55,0.113583
105,58,0.114634
106,62,0.122430
107,29,0.137004
108,41,0.131054
109,81,0.114785
110,31,0.117292
111,31,0.120735
112,57,0.110122
113,59,0.114739
114,43,0.128428
115,37,0.128393
116,27,0.102874
117,26,0.111753
118,37,0.115405
119,28,0.122701
120,41,0.111924
121,40,0.124436
122,30,0.120607
123,38,0.132159
124,42,0.111253
125,42,0.112106
126,27,0.133838
127,40,0.107777
128,23,0.118083
129,26,0.137870
130,42,0.135493
131,21,0.137164
132,27,0.114725
133,17,0.129680
134,30,0.135299
135,14,0.129845
136,14,0.102625
137,14,0.086283
138,16,0.107723
139,8,0.120700
140,34,0.131883
141,26,0.114204
142,47,0.144071
143,40,0.123379
144,32,0.133520
145,36,0.140313
146,26,0.105458
147,22,0.126796
148,18,0.115446
149,33,0.133691
150,33,0.142327
151,20,0.133451
152,23,0.147971
153,16,0.108712
154,41,0.112425
155,38,0.134092
156,22,0.116263
157,10,0.093722
158,13,0.085473
159,12,0.123273
160,20,0.147572
161,29,0.135765
162,22,0.097022
163,23,0.112865
164,33,0.132647
165,22,0.134544
166,31,0.124682
167,32,0.118335
168,33,0.125862
169,34,0.142989
170,36,0.141869
171,18,0.130432
172,28,0.113747
173,32,0.128321
174,16,0.127803
175,30,0.144645
176,22,0.113671
177,22,0.122247
178,39,0.133435
179,23,0.120881
180,35,0.138742
181,26,0.138179
182,23,0.117121
183,17,0.122842
184,47,0.122791
185,26,0.137183
186,34,0.141305
187,41,0.119057
188,23,0.127718
189,20,0.142222
190,35,0.121996
191,23,0.116081
192,13,0.089098
193,18,0.131803
194,12,0.114185
195,9,0.092666
196,27,0.124636
197,30,0.138220
198,13,0.121876
199,8,0.100113
200,29,0.151814
201,30,0.120444
202,25,0.117231
203,12,0.141556
204,47,0.139126
205,40,0.114461
206,40,0.129709
207,22,0.130461
208,19,0.116006
209,17,0.113072
210,22,0.110587
211,21,0.111730
212,7,0.071965
213,23,0.094575
214,31,0.107976
215,44,0.118526
216,21,0.107429
