codeword,minDistortion
106,0.094260
117,0.052462
108,0.078153
85,0.086077
112,0.070856
106,0.069351
110,0.070760
110,0.089791
105,0.064412
114,0.093537
109,0.108401
107,0.057631
110,0.120642
108,0.083703
105,0.086764
110,0.077297
109,0.081480
115,0.098454
111,0.059860
111,0.069321
108,0.080862
107,0.103631
110,0.115608
110,0.059383
109,0.059369
104,0.108411
109,0.070701
91,0.076245
100,0.073850
103,0.116710
100,0.088982
72,0.143934
73,0.106310
73,0.072572
73,0.069211
72,0.062043
72,0.062553
72,0.051868
72,0.088960
96,0.075779
96,0.078012
96,0.086061
97,0.082069
97,0.093883
97,0.060208
97,0.072318
97,0.080828
97,0.086702
97,0.066755
106,0.072510
114,0.063288
107,0.096907
105,0.072971
105,0.084028
105,0.066652
111,0.081786
115,0.060779
109,0.081610
109,0.075689
102,0.103416
103,0.066739
109,0.115401
109,0.071074
109,0.069715
105,0.117674
109,0.067561
103,0.107473
114,0.064361
106,0.131140
108,0.067964
107,0.051632
106,0.087747
107,0.068306
101,0.095887
100,0.048743
108,0.101579
101,0.073240
114,0.077002
106,0.075946
108,0.088420
108,0.085636
100,0.067198
106,0.075929
101,0.097695
108,0.080278
108,0.068647
108,0.084128
101,0.121818
101,0.101567
102,0.080531
103,0.072826
102,0.107629
99,0.090531
99,0.106734
101,0.097418
102,0.062706
108,0.139476
109,0.080483
109,0.083553
102,0.074414
102,0.116195
108,0.144551
102,0.094790
108,0.090029
88,0.081071
88,0.042584
88,0.066172
102,0.072235
106,0.064215
114,0.050746
96,0.082999
72,0.089453
72,0.077172
98,0.057080
98,0.098121
98,0.085755
108,0.086575
108,0.142561
108,0.154854
108,0.103176
107,0.098003
107,0.108398
107,0.097203
109,0.091443
109,0.079742
107,0.066474
99,0.083061
83,0.110793
83,0.125707
114,0.105540
115,0.097506
115,0.066330
109,0.073793
104,0.095918
107,0.075611
109,0.076666
110,0.077722
111,0.101500
105,0.094775
107,0.090404
107,0.077854
107,0.066862
107,0.087024
111,0.084172
118,0.073227
115,0.136124
110,0.082708
110,0.075633
110,0.096786
110,0.073790
110,0.084979
102,0.073678
102,0.103093
114,0.076245
114,0.081064
102,0.073865
114,0.086567
99,0.061567
97,0.081944
97,0.078839
96,0.052041
96,0.069047
96,0.072144
97,0.086629
97,0.064417
98,0.078251
98,0.085962
97,0.056395
112,0.069949
104,0.094808
106,0.107137
101,0.065991
114,0.055232
109,0.091289
88,0.092408
109,0.078001
116,0.093938
106,0.130044
114,0.062498
106,0.057057
106,0.091201
105,0.078132
100,0.079300
100,0.108478
96,0.126845
97,0.102512
105,0.083579
99,0.043727
99,0.081180
73,0.101938
97,0.078136
100,0.085951
100,0.090739
101,0.121925
100,0.100732
100,0.058792
103,0.114176
101,0.091052
101,0.075514
103,0.108105
103,0.075013
12,0.084545
101,0.087022
101,0.103753
101,0.143540
101,0.069316
101,0.127594
101,0.101877
101,0.072872
112,0.099460
105,0.128745
108,0.056904
108,0.084255
102,0.077601
101,0.082966
13,0.098182
103,0.126393
103,0.099791
105,0.099659
101,0.098497
101,0.087819
101,0.086619
101,0.093578
100,0.054732
100,0.074921
100,0.080398
100,0.076224
100,0.107312
101,0.063340
13,0.069790
13,0.061847
13,0.092709
14,0.113177
14,0.081565
12,0.092341
13,0.091512
103,0.076243
99,0.089601
99,0.064875
104,0.072538
102,0.091865
98,0.102277
70,0.076986
99,0.051370
102,0.060192
101,0.063228
99,0.079390
99,0.095168
106,0.087591
81,0.123735
99,0.075727
99,0.076484
106,0.077100
108,0.089318
108,0.095609
111,0.068435
106,0.091069
106,0.073127
106,0.101202
106,0.081803
106,0.085924
108,0.099029
110,0.085756
105,0.086271
115,0.076904
107,0.075619
107,0.072290
107,0.067947
108,0.074152
104,0.070184
112,0.079378
114,0.089551
97,0.091321
82,0.098978
80,0.129596
96,0.085672
97,0.065677
114,0.074789
82,0.074666
97,0.058772
98,0.047807
97,0.066974
97,0.088549
97,0.114991
97,0.056459
97,0.072121
77,0.063948
77,0.101732
