index,cardinality,distortion
0,125,0.134376
1,97,0.111552
2,186,0.134613
3,116,0.138782
4,123,0.142341
5,185,0.133479
6,133,0.137318
7,86,0.165434
8,81,0.128852
9,89,0.137909
10,215,0.108509
11,164,0.115198
12,262,0.107374
13,295,0.102192
14,155,0.099019
15,116,0.110420
16,91,0.201388
17,151,0.161051
18,90,0.166306
19,146,0.169529
20,120,0.184633
21,100,0.168648
22,165,0.169314
23,102,0.180292
24,169,0.136469
25,219,0.129675
26,185,0.140118
27,131,0.143973
28,168,0.143366
29,117,0.143819
30,152,0.152878
31,117,0.145876
32,103,0.180782
33,90,0.168389
34,83,0.180381
35,170,0.171804
36,115,0.166400
37,118,0.179882
38,125,0.166117
39,59,0.153663
40,82,0.169159
41,112,0.157308
42,121,0.163286
43,80,0.173018
44,123,0.159812
45,127,0.169409
46,136,0.158799
47,105,0.167098
48,51,0.164251
49,63,0.186231
50,89,0.171214
51,147,0.161106
52,66,0.151982
53,107,0.137694
54,93,0.138105
55,92,0.138462
56,149,0.144729
57,76,0.125321
58,103,0.164820
59,116,0.158351
60,113,0.140952
61,125,0.133124
62,167,0.117276
63,159,0.120614
64,104,0.198056
65,108,0.207986
66,50,0.169113
67,93,0.190761
68,59,0.210612
69,125,0.156513
70,67,0.186446
71,113,0.172718
72,65,0.244808
73,117,0.198567
74,86,0.190784
75,38,0.214205
76,39,0.156673
77,44,0.119884
78,21,0.204216
79,32,0.105951
80,80,0.171125
81,72,0.187456
82,137,0.172543
83,241,0.145010
84,71,0.169936
85,130,0.175900
86,107,0.142842
87,88,0.141061
88,143,0.139854
89,211,0.117166
90,96,0.170365
91,208,0.141889
92,80,0.190795
93,120,0.157517
94,199,0.152959
95,257,0.127492
96,178,0.122457
97,200,0.144637
98,184,0.145228
99,52,0.168842
100,196,0.123308
101,204,0.132792
102,180,0.144789
103,196,0.135404
104,313,0.117938
105,336,0.113086
106,377,0.107377
107,548,0.097165
108,447,0.102043
109,485,0.106112
110,366,0.107770
111,364,0.105446
112,189,0.128193
113,208,0.129769
114,213,0.143479
115,86,0.131534
116,242,0.150225
117,298,0.126965
118,308,0.115873
119,247,0.119015
120,110,0.118499
121,87,0.136859
122,137,0.117640
123,171,0.104409
124,282,0.105278
125,365,0.100107
126,287,0.104362
127,241,0.105600
