index,cardinality,distortion
0,0,NaN
1,0,NaN
2,0,NaN
3,0,NaN
4,0,NaN
5,0,NaN
6,0,NaN
7,0,NaN
8,0,NaN
9,0,NaN
10,0,NaN
11,0,NaN
12,0,NaN
13,0,NaN
14,0,NaN
15,0,NaN
16,0,NaN
17,0,NaN
18,0,NaN
19,0,NaN
20,0,NaN
21,0,NaN
22,0,NaN
23,0,NaN
24,0,NaN
25,0,NaN
26,0,NaN
27,0,NaN
28,0,NaN
29,0,NaN
30,0,NaN
31,0,NaN
32,2,0.027019
33,4,0.072355
34,3,0.075556
35,2,0.029463
36,9,0.061483
37,8,0.087034
38,5,0.065875
39,7,0.098416
40,35,0.075399
41,38,0.086134
42,49,0.083156
43,46,0.082886
44,29,0.082782
45,37,0.082089
46,27,0.083094
47,20,0.086785
48,91,0.098262
49,66,0.102378
50,75,0.112244
51,108,0.104112
52,54,0.111682
53,145,0.100096
54,69,0.089523
55,52,0.093191
56,97,0.104417
57,93,0.094675
58,114,0.103238
59,92,0.095440
60,70,0.096042
61,72,0.092971
62,85,0.095076
63,79,0.090175
