index,cardinality,distortion
0,30,0.085270
1,32,0.082990
2,59,0.084655
3,42,0.090050
4,38,0.082252
5,46,0.084207
6,44,0.083064
7,16,0.159947
8,20,0.099656
9,18,0.094602
10,14,0.106983
11,18,0.101748
12,26,0.091518
13,24,0.100969
14,25,0.091253
15,15,0.115433
16,10,0.107942
17,25,0.092050
18,37,0.086646
19,22,0.091312
20,6,0.107840
21,5,0.077455
22,7,0.108842
23,7,0.139023
24,16,0.104786
25,10,0.110546
26,9,0.133991
27,9,0.142041
28,7,0.102378
29,4,0.225661
30,7,0.115427
31,1,0.000000
32,18,0.091728
33,25,0.090213
34,23,0.086358
35,27,0.086126
36,18,0.089832
37,31,0.080449
38,30,0.082162
39,20,0.098344
40,29,0.084393
41,33,0.083995
42,23,0.089762
43,36,0.081978
44,32,0.078237
45,38,0.083641
46,34,0.079202
47,23,0.090061
48,23,0.092634
49,24,0.089699
50,37,0.089576
51,28,0.098670
52,20,0.104270
53,27,0.098208
54,10,0.094238
55,9,0.130196
56,34,0.092044
57,27,0.087216
58,14,0.091645
59,13,0.092064
60,37,0.081391
61,26,0.093843
62,32,0.081652
63,31,0.092496
64,18,0.098177
65,26,0.092485
66,10,0.112280
67,15,0.104863
68,5,0.105407
69,4,0.065690
70,7,0.113848
71,8,0.113670
72,9,0.110801
73,10,0.088796
74,17,0.111372
75,15,0.095461
76,5,0.084962
77,7,0.088291
78,16,0.098409
79,2,0.145173
80,16,0.110963
81,19,0.124974
82,8,0.091075
83,5,0.097260
84,16,0.110112
85,14,0.101952
86,17,0.096179
87,16,0.107500
88,37,0.096859
89,30,0.100299
90,21,0.098577
91,15,0.103534
92,16,0.106707
93,17,0.102287
94,10,0.101247
95,15,0.120670
96,7,0.180517
97,6,0.172004
98,11,0.151347
99,9,0.197824
100,5,0.143467
101,8,0.220961
102,7,0.170996
103,10,0.257253
104,3,0.095832
105,3,0.146377
106,9,0.166047
107,6,0.201976
108,3,0.145527
109,3,0.219784
110,2,0.063355
111,2,0.081531
112,5,0.164843
113,7,0.132612
114,8,0.133349
115,3,0.139682
116,9,0.200362
117,8,0.201472
118,8,0.144390
119,3,0.104182
120,5,0.230113
121,5,0.184472
122,8,0.190954
123,7,0.212665
124,7,0.217341
125,5,0.179844
126,3,0.178638
127,5,0.188260
128,15,0.117230
129,9,0.157707
130,10,0.155744
131,9,0.150921
132,11,0.176041
133,10,0.168537
134,10,0.163236
135,5,0.242026
136,15,0.101375
137,18,0.138963
138,11,0.140692
139,8,0.172482
140,12,0.128618
141,10,0.123762
142,9,0.127688
143,4,0.112700
144,4,0.241073
145,4,0.196812
146,9,0.161513
147,3,0.130358
148,2,0.078707
149,3,0.123249
150,3,0.204303
151,3,0.106981
152,1,0.000000
153,1,-0.000000
154,3,0.126928
155,2,0.054910
156,1,0.000000
157,1,0.000000
158,5,0.089691
159,2,0.041757
160,5,0.143906
161,3,0.120887
162,4,0.140281
163,5,0.166515
164,6,0.229585
165,10,0.179551
166,7,0.153206
167,6,0.169469
168,6,0.120814
169,6,0.103079
