index,cardinality,distortion
0,48,0.102326
1,38,0.153143
2,588,0.098150
3,144,0.129622
4,370,0.100381
5,65,0.125975
6,238,0.105692
7,207,0.107019
8,54,0.117324
9,30,0.161986
10,76,0.129592
11,208,0.117782
12,46,0.131071
13,65,0.112367
14,42,0.288928
15,94,0.196368
16,127,0.158113
17,287,0.129201
18,282,0.119543
19,125,0.133498
20,129,0.157097
21,86,0.152114
22,92,0.156855
23,99,0.156320
24,494,0.114555
25,283,0.113740
26,416,0.109859
27,531,0.110786
28,142,0.138279
29,114,0.157140
30,58,0.241005
31,104,0.126758
32,81,0.219231
33,53,0.247437
34,85,0.203986
35,68,0.193662
36,64,0.160204
37,38,0.128121
38,85,0.156982
39,81,0.167466
40,70,0.201133
41,105,0.160645
42,68,0.225794
43,34,0.226600
44,69,0.151438
45,45,0.135966
46,42,0.156325
47,57,0.178381
48,147,0.140105
49,102,0.158497
50,41,0.190459
51,42,0.232966
52,119,0.172835
53,30,0.261620
54,51,0.175794
55,68,0.158906
56,53,0.146349
57,52,0.178835
58,28,0.279177
59,24,0.238201
60,18,0.223818
61,19,0.224891
62,64,0.169463
63,46,0.223045
64,38,0.203948
65,48,0.152102
66,11,0.418351
67,13,0.420430
68,42,0.210173
69,37,0.206567
70,27,0.293746
71,31,0.211282
72,93,0.175130
73,80,0.177887
74,56,0.186183
75,83,0.188110
76,13,0.252837
77,9,0.249004
78,42,0.160011
79,41,0.187454
80,55,0.160383
81,97,0.132950
82,65,0.147869
83,68,0.149017
84,89,0.161590
85,60,0.230920
86,34,0.229091
87,69,0.179889
88,39,0.233061
89,51,0.235606
90,19,0.205854
91,134,0.153191
92,124,0.156590
93,131,0.144971
94,148,0.142592
95,95,0.124156
96,64,0.160356
97,65,0.199297
98,39,0.235653
99,79,0.145730
100,88,0.207148
101,97,0.175262
102,54,0.150202
103,77,0.169144
104,72,0.141502
105,60,0.175179
106,100,0.171433
107,112,0.137407
108,112,0.180863
109,59,0.197427
110,62,0.189769
111,23,0.245155
112,114,0.128440
113,182,0.143530
114,242,0.125148
115,346,0.118845
116,165,0.126974
117,191,0.148258
118,49,0.183594
119,34,0.162158
120,242,0.132864
121,247,0.138862
122,109,0.147081
123,95,0.152773
124,586,0.114222
125,365,0.108621
126,220,0.129617
127,355,0.117112
