index,cardinality,distortion
0,1,-0.000000
1,2,0.048632
2,2,0.046896
3,2,0.046184
4,4,0.050049
5,2,0.038355
6,3,0.035443
7,3,0.072642
8,1,-0.000000
9,4,0.073368
10,3,0.048656
11,4,0.056584
12,2,0.034875
13,3,0.043895
14,4,0.043036
15,2,0.020577
16,9,0.085218
17,10,0.066534
18,13,0.072825
19,11,0.068722
20,10,0.068169
21,9,0.070023
22,12,0.079500
23,8,0.082833
24,4,0.072639
25,7,0.088154
26,2,0.031735
27,4,0.045943
28,5,0.053941
29,3,0.043078
30,4,0.053378
31,3,0.063055
32,23,0.068308
33,24,0.078515
34,35,0.070911
35,27,0.073207
36,16,0.070376
37,26,0.073955
38,18,0.078802
39,15,0.075699
40,13,0.074903
41,24,0.075784
42,22,0.082514
43,16,0.074641
44,23,0.078249
45,16,0.075467
46,16,0.074475
47,20,0.080075
48,8,0.071333
49,9,0.074588
50,8,0.076022
51,4,0.076355
52,10,0.083302
53,9,0.080229
54,11,0.078386
55,7,0.085217
56,9,0.068005
57,11,0.077258
58,13,0.083516
59,10,0.085456
60,5,0.063839
61,7,0.074325
62,7,0.071160
63,4,0.057785
64,9,0.066937
65,14,0.070069
66,24,0.076051
67,24,0.068515
68,16,0.071808
69,16,0.071311
70,24,0.082692
71,18,0.076028
72,24,0.082707
73,25,0.080551
74,14,0.077499
75,28,0.076356
76,20,0.072999
77,21,0.077519
78,21,0.066631
79,20,0.068399
80,17,0.079831
81,15,0.074403
82,13,0.076371
83,13,0.080064
84,7,0.070965
85,6,0.059955
86,8,0.090952
87,5,0.077370
88,4,0.064290
89,6,0.078674
90,3,0.075055
91,4,0.059326
92,6,0.058511
93,3,0.063900
94,2,0.040019
95,2,0.051301
96,13,0.071783
97,16,0.077870
98,25,0.075644
99,14,0.080667
100,9,0.078452
101,13,0.088145
102,9,0.079749
103,13,0.080128
104,12,0.076351
105,17,0.074327
106,12,0.070887
107,10,0.078867
108,11,0.076404
109,13,0.083102
110,8,0.077990
111,10,0.084922
112,19,0.076496
113,16,0.078953
114,17,0.080815
115,12,0.069249
116,20,0.074352
117,19,0.078719
118,20,0.078563
119,13,0.087983
120,9,0.076442
121,11,0.072353
122,16,0.085428
123,9,0.078392
124,15,0.069323
125,15,0.075817
126,15,0.074968
127,15,0.080281
128,13,0.077978
129,18,0.079747
130,15,0.082523
131,17,0.072418
132,25,0.076903
133,16,0.072694
134,18,0.073633
135,18,0.067598
136,4,0.065267
137,3,0.065138
138,3,0.071738
139,2,0.066697
140,4,0.073724
141,2,0.055337
142,1,0.000000
143,1,0.000000
144,6,0.066203
145,3,0.044660
146,5,0.047743
147,4,0.083241
148,4,0.070410
149,3,0.085771
150,4,0.067543
151,4,0.065584
152,1,-0.000000
153,0,NaN
154,1,-0.000000
155,0,NaN
156,1,-0.000000
157,0,NaN
158,1,-0.000000
159,1,0.000000
160,5,0.099153
161,4,0.052857
162,4,0.057478
163,12,0.078665
164,5,0.059854
165,7,0.059707
166,4,0.069000
167,3,0.054673
168,4,0.050055
169,6,0.066182
170,6,0.082367
171,10,0.072143
172,7,0.080453
173,9,0.064338
174,8,0.063243
175,10,0.132290
176,7,0.081696
177,15,0.089486
178,14,0.070218
179,10,0.082488
180,9,0.079654
181,10,0.079183
182,15,0.077134
183,20,0.080712
184,17,0.071039
185,22,0.080831
186,19,0.072715
187,16,0.075765
188,11,0.075309
189,8,0.078267
190,11,0.080750
191,12,0.082145
192,1,-0.000000
193,5,0.060676
194,3,0.058385
195,2,0.030393
196,3,0.074558
197,5,0.059084
198,2,0.026880
199,2,0.032794
200,5,0.065719
201,5,0.074621
202,4,0.070338
203,3,0.053490
204,4,0.066891
205,4,0.053546
206,3,0.053046
207,3,0.033189
208,8,0.090924
209,13,0.085165
210,13,0.073610
211,8,0.070454
212,7,0.062576
213,6,0.059446
214,10,0.074519
215,6,0.070243
216,2,0.037054
217,2,0.046931
218,8,0.059541
219,3,0.046346
220,7,0.066656
221,5,0.068860
222,3,0.049196
223,2,0.070434
224,2,0.039799
225,3,0.061940
226,7,0.128263
227,10,0.095770
228,4,0.111802
229,4,0.114974
230,3,0.092700
231,1,-0.000000
232,1,0.000000
233,1,-0.000000
234,2,0.044012
235,2,0.031206
236,4,0.078069
237,1,-0.000000
238,3,0.058507
239,2,0.090661
240,4,0.104740
241,5,0.103273
242,9,0.083777
243,9,0.086244
244,8,0.076988
245,11,0.090473
246,8,0.088317
247,8,0.093887
