index,cardinality,distortion
0,47,0.183004
1,52,0.166174
2,52,0.173452
3,44,0.182340
4,59,0.198532
5,32,0.198251
6,51,0.209736
7,22,0.255822
8,79,0.164526
9,81,0.158378
10,48,0.178021
11,42,0.170318
12,39,0.187401
13,40,0.207205
14,56,0.165001
15,38,0.166643
16,87,0.123665
17,108,0.124899
18,63,0.152296
19,112,0.125051
20,48,0.193696
21,43,0.172754
22,61,0.169873
23,51,0.169615
24,57,0.168642
25,68,0.154234
26,62,0.161174
27,46,0.169383
28,90,0.149102
29,91,0.142872
30,92,0.132813
31,83,0.157764
32,50,0.106580
33,64,0.105455
34,39,0.105867
35,28,0.125694
36,90,0.108843
37,80,0.099551
38,33,0.136330
39,31,0.136261
40,73,0.095629
41,111,0.092799
42,98,0.098482
43,74,0.116176
44,100,0.111299
45,130,0.104902
46,165,0.098446
47,212,0.096863
48,109,0.102035
49,102,0.096064
50,140,0.096349
51,108,0.091710
52,156,0.090816
53,164,0.090695
54,161,0.089380
55,170,0.092480
56,69,0.109981
57,131,0.103425
58,221,0.095522
59,235,0.095892
60,181,0.093310
61,173,0.096315
62,163,0.089177
63,145,0.093580
64,23,0.137811
65,20,0.163219
66,30,0.212545
67,31,0.162700
68,81,0.131810
69,39,0.136807
70,97,0.123547
71,101,0.116068
72,88,0.116996
73,113,0.123050
74,159,0.109055
75,174,0.102620
76,92,0.118489
77,104,0.115975
78,122,0.109384
79,100,0.112983
80,63,0.153124
81,99,0.127176
82,56,0.151920
83,80,0.140796
84,49,0.168731
85,73,0.164533
86,67,0.155856
87,92,0.127370
88,77,0.159734
89,63,0.165056
90,49,0.172633
91,44,0.166545
92,103,0.137764
93,121,0.123767
94,109,0.119514
95,132,0.103884
96,70,0.137709
97,64,0.159139
98,70,0.147581
99,81,0.143291
100,103,0.123194
101,111,0.121096
102,165,0.102373
103,190,0.096028
104,129,0.097516
105,135,0.101324
106,141,0.097786
107,146,0.091965
108,130,0.105962
109,187,0.093589
110,171,0.094511
111,150,0.092170
112,105,0.110997
113,114,0.106347
114,162,0.105570
115,164,0.098260
116,142,0.099005
117,177,0.097375
118,131,0.101139
119,159,0.109944
120,161,0.097729
121,165,0.101162
122,202,0.098113
123,132,0.103866
124,166,0.100256
125,195,0.094158
126,137,0.096199
127,159,0.095817
128,50,0.161829
129,54,0.168790
130,55,0.178591
131,67,0.168268
132,68,0.145094
133,95,0.139473
134,61,0.176511
135,76,0.159823
136,70,0.161232
137,53,0.168346
138,96,0.146952
139,64,0.157895
140,95,0.123663
141,101,0.124619
142,114,0.120304
143,102,0.115827
144,126,0.128546
145,85,0.130763
146,94,0.156748
147,89,0.137468
148,104,0.147793
149,60,0.145280
150,64,0.142929
151,58,0.133384
152,90,0.139671
153,146,0.119706
154,109,0.134805
155,98,0.134803
156,97,0.126729
157,133,0.104725
158,102,0.115707
159,123,0.111779
160,108,0.122917
161,82,0.120005
162,140,0.123158
163,149,0.117972
164,103,0.137151
165,76,0.126533
166,60,0.122041
167,95,0.109146
168,43,0.162943
169,102,0.139061
170,91,0.134480
171,65,0.124614
172,49,0.126068
173,120,0.111852
174,74,0.123930
175,100,0.107784
176,91,0.136220
177,144,0.117609
178,112,0.112634
179,119,0.117843
180,131,0.115222
181,96,0.121967
182,114,0.105655
183,91,0.108645
184,75,0.119843
185,162,0.102951
186,159,0.095718
187,175,0.099808
188,140,0.109240
189,134,0.102904
190,120,0.099579
191,153,0.099007
192,144,0.109917
193,133,0.106806
194,117,0.094226
195,152,0.094923
196,114,0.111378
197,122,0.117424
198,149,0.099150
199,162,0.099615
200,130,0.114137
201,136,0.111551
202,121,0.103014
203,102,0.103022
204,177,0.104027
205,175,0.098212
206,162,0.100696
207,185,0.090524
208,115,0.120325
209,189,0.095797
210,137,0.096890
211,139,0.100068
212,113,0.109218
213,127,0.113294
214,110,0.126352
215,69,0.124660
216,106,0.135767
217,110,0.123672
218,140,0.109170
219,177,0.103641
220,180,0.096623
221,176,0.096387
222,157,0.097693
223,173,0.093154
224,144,0.100527
225,151,0.095626
226,160,0.092317
227,213,0.092484
228,185,0.093100
229,221,0.093557
230,116,0.098982
231,144,0.094724
232,177,0.100395
233,203,0.092195
234,215,0.092047
235,191,0.093193
236,179,0.094466
237,183,0.093873
238,245,0.089294
239,193,0.088855
240,50,0.146821
241,90,0.109325
242,147,0.097199
243,152,0.095086
244,165,0.089629
245,190,0.088723
246,152,0.095468
247,182,0.089848
248,128,0.103650
249,154,0.093646
250,138,0.098224
251,153,0.095977
252,144,0.098519
253,179,0.089053
254,202,0.088924
255,176,0.092761
