index,cardinality,distortion
0,11,0.138828
1,5,0.075296
2,19,0.124172
3,8,0.135904
4,7,0.116406
5,15,0.124654
6,15,0.134512
7,13,0.141994
8,9,0.094678
9,9,0.123340
10,10,0.118730
11,7,0.125893
12,18,0.116471
13,18,0.149668
14,11,0.145376
15,6,0.085794
16,11,0.156252
17,6,0.161091
18,18,0.144253
19,15,0.126467
20,8,0.121336
21,7,0.092707
22,5,0.132821
23,11,0.113343
24,11,0.164734
25,7,0.119258
26,20,0.144012
27,15,0.175272
28,6,0.105216
29,11,0.131813
30,5,0.136374
31,5,0.103726
32,14,0.133000
33,8,0.092833
34,18,0.128289
35,20,0.115707
36,17,0.106152
37,16,0.139690
38,16,0.121918
39,17,0.131109
40,9,0.143483
41,13,0.123192
42,17,0.120634
43,15,0.141186
44,10,0.117651
45,11,0.139725
46,12,0.129431
47,9,0.093972
48,13,0.125128
49,5,0.088178
50,10,0.132977
51,6,0.146143
52,11,0.157925
53,16,0.160556
54,15,0.164472
55,9,0.159334
56,7,0.099397
57,11,0.084183
58,21,0.131428
59,27,0.128104
60,15,0.139871
61,11,0.104376
62,11,0.093133
63,8,0.115605
64,14,0.096799
65,21,0.095379
66,20,0.093924
67,26,0.101272
68,15,0.103673
69,21,0.094090
70,26,0.106816
71,37,0.106773
72,17,0.125752
73,14,0.132815
74,18,0.119810
75,27,0.108139
76,24,0.106434
77,22,0.105737
78,24,0.099596
79,26,0.099305
80,5,0.095166
81,14,0.139512
82,19,0.137983
83,13,0.161634
84,13,0.143099
85,20,0.126521
86,8,0.103788
87,9,0.124951
88,14,0.132835
89,11,0.144618
90,16,0.129245
91,20,0.139779
92,11,0.117430
93,18,0.134486
94,19,0.134869
95,10,0.107504
96,12,0.138552
97,13,0.149364
98,13,0.131252
99,20,0.131959
100,23,0.133796
101,25,0.117907
102,16,0.116060
103,12,0.141077
104,17,0.120124
105,11,0.144538
106,18,0.118895
107,15,0.108698
108,14,0.104228
109,14,0.140424
110,16,0.132172
111,13,0.101445
112,28,0.119744
113,20,0.134187
114,9,0.112870
115,19,0.116527
116,25,0.107243
117,26,0.101474
118,12,0.104591
119,14,0.116202
120,23,0.102092
121,21,0.123682
122,27,0.099581
123,25,0.123264
124,19,0.140665
125,16,0.127211
126,23,0.115203
127,24,0.114265
128,13,0.090738
129,16,0.084858
130,16,0.094290
131,15,0.084027
132,15,0.090603
133,18,0.082487
134,14,0.080081
135,17,0.093359
136,6,0.081282
137,9,0.092016
138,16,0.090817
139,9,0.066175
140,10,0.082946
141,6,0.103031
142,3,0.100003
143,2,0.040211
144,22,0.097302
145,28,0.093869
146,20,0.087291
147,13,0.087548
148,25,0.084379
149,19,0.087128
150,18,0.085352
151,20,0.085619
152,4,0.086370
153,8,0.101269
154,12,0.105631
155,6,0.110004
156,5,0.120553
157,5,0.103913
158,10,0.098822
159,10,0.110723
160,11,0.075928
161,15,0.080473
162,25,0.083323
163,24,0.077462
164,20,0.082546
165,26,0.080408
166,30,0.079057
167,29,0.083818
168,28,0.076538
169,20,0.090687
170,29,0.086549
171,24,0.092234
172,18,0.099738
173,20,0.095554
174,18,0.096455
175,23,0.098450
176,24,0.092440
177,24,0.098163
178,21,0.084424
179,26,0.097877
180,31,0.092473
181,27,0.087629
182,42,0.090243
183,32,0.086294
184,30,0.086727
185,48,0.083828
186,44,0.084459
187,39,0.088579
188,48,0.081510
189,44,0.083579
190,53,0.088942
191,51,0.088661
192,22,0.089865
193,34,0.082854
194,20,0.084556
195,29,0.089194
196,29,0.084554
197,24,0.082715
198,30,0.081105
199,26,0.081513
200,25,0.080839
201,37,0.086739
202,38,0.084592
203,33,0.090805
204,29,0.084986
205,38,0.080482
206,29,0.085310
207,32,0.079113
208,36,0.077811
209,28,0.077914
210,43,0.074854
211,45,0.084512
212,48,0.081763
213,48,0.082349
214,38,0.078798
215,39,0.081630
216,42,0.080236
217,44,0.083149
218,38,0.083268
219,34,0.081467
220,37,0.085099
221,36,0.084973
222,50,0.076814
223,31,0.087164
224,18,0.085312
225,17,0.098359
226,16,0.094938
227,18,0.097890
228,26,0.095194
229,32,0.093486
230,40,0.087880
231,40,0.090440
232,44,0.087143
233,56,0.079712
234,52,0.084297
235,55,0.089274
236,49,0.084882
237,62,0.083918
238,45,0.086707
239,54,0.084732
240,38,0.089016
241,51,0.080216
242,56,0.081599
243,41,0.087308
244,46,0.077739
245,37,0.087252
246,55,0.079238
247,20,0.106715
248,33,0.085359
249,55,0.079367
250,51,0.075499
251,46,0.081634
252,47,0.079165
253,47,0.085082
254,38,0.083485
255,45,0.088276
256,4,0.080056
257,4,0.072304
258,9,0.084101
259,5,0.069040
260,5,0.125527
261,4,0.105249
262,8,0.089403
263,4,0.078363
264,6,0.064471
265,12,0.183928
266,4,0.140030
267,9,0.128512
268,7,0.076003
269,6,0.063774
270,16,0.094540
271,10,0.110130
272,18,0.093626
273,10,0.117579
274,13,0.111560
275,16,0.097281
276,27,0.101549
277,7,0.077069
278,6,0.117031
279,5,0.109898
280,34,0.093707
281,34,0.095352
282,16,0.109626
283,28,0.105513
284,31,0.100664
285,32,0.097636
286,29,0.103019
287,26,0.097548
288,29,0.083696
289,20,0.101301
290,21,0.113754
291,23,0.103353
292,23,0.094490
293,25,0.095538
294,22,0.090448
295,29,0.099673
296,27,0.089695
297,28,0.094111
298,43,0.099618
299,27,0.096532
300,34,0.082956
301,42,0.082101
302,40,0.083922
303,39,0.095378
304,20,0.098879
305,27,0.100288
306,23,0.124473
307,37,0.092739
308,17,0.098459
309,17,0.082431
310,26,0.095410
311,31,0.110848
312,35,0.103620
313,21,0.103516
314,43,0.090980
315,31,0.111123
316,33,0.083035
317,33,0.091515
318,41,0.096902
319,21,0.115134
320,5,0.108938
321,26,0.123997
322,15,0.135867
323,13,0.112045
324,28,0.108165
325,18,0.106135
326,30,0.106763
327,33,0.083570
328,10,0.118791
329,21,0.108104
330,12,0.145085
331,15,0.141784
332,21,0.102165
333,19,0.119148
334,18,0.108200
335,13,0.135157
336,10,0.168321
337,11,0.130946
338,11,0.124085
339,12,0.118370
340,22,0.126415
341,22,0.120526
342,16,0.144469
343,7,0.130131
344,21,0.125257
345,28,0.106410
346,10,0.116524
347,8,0.136458
348,24,0.113094
349,27,0.105892
350,21,0.110752
351,24,0.094243
352,24,0.121267
353,18,0.136489
354,23,0.132389
355,28,0.117965
356,19,0.136320
357,20,0.117319
358,11,0.127409
359,14,0.144676
360,11,0.128937
361,12,0.132227
362,12,0.122297
363,10,0.120098
364,12,0.138028
365,12,0.147360
